,Instrument,Company Common Name,Date,Price Close,Close Price
14265,JD.O,,2025-02-28T00:00:00Z,41.9,41.9
14266,JD.O,,2025-03-03T00:00:00Z,40.24,40.24
14267,JD.O,,2025-03-04T00:00:00Z,40.95,40.95
14268,JD.O,,2025-03-05T00:00:00Z,43.76,43.76
14269,JD.O,,2025-03-06T00:00:00Z,43.92,43.92
14270,JD.O,,2025-03-07T00:00:00Z,42.29,42.29
14271,JD.O,,2025-03-10T00:00:00Z,40.64,40.64
14272,JD.O,,2025-03-11T00:00:00Z,40.75,40.75
14273,JD.O,,2025-03-12T00:00:00Z,40.37,40.37
14274,JD.O,,2025-03-13T00:00:00Z,41.24,41.24
14275,JD.O,,2025-03-14T00:00:00Z,43.16,43.16
14276,JD.O,,2025-03-17T00:00:00Z,45.21,45.21
14277,JD.O,,2025-03-18T00:00:00Z,44.92,44.92
14278,JD.O,,2025-03-19T00:00:00Z,44.83,44.83
14279,JD.O,,2025-03-20T00:00:00Z,42.98,42.98
14280,JD.O,,2025-03-21T00:00:00Z,42.24,42.24
14281,JD.O,,2025-03-24T00:00:00Z,42.57,42.57
14282,JD.O,,2025-03-25T00:00:00Z,41.47,41.47
14283,JD.O,,2025-03-26T00:00:00Z,41.78,41.78
14284,JD.O,,2025-03-27T00:00:00Z,42.89,42.89
14285,JD.O,,2025-03-28T00:00:00Z,41.58,41.58
14286,JD.O,,2025-03-31T00:00:00Z,41.12,41.12
14287,JD.O,,2025-04-01T00:00:00Z,41.32,41.32
14288,JD.O,,2025-04-02T00:00:00Z,41.09,41.09
14289,JD.O,,2025-04-03T00:00:00Z,39.9,39.9
14290,JD.O,,2025-04-04T00:00:00Z,36.81,36.81
14291,JD.O,,2025-04-07T00:00:00Z,34.92,34.92
14292,JD.O,,2025-04-08T00:00:00Z,33.02,33.02
14293,JD.O,,2025-04-09T00:00:00Z,35.075,35.075
14294,JD.O,,2025-04-10T00:00:00Z,35.58,35.58
14295,JD.O,,2025-04-11T00:00:00Z,36.42,36.42
14296,JD.O,,2025-04-14T00:00:00Z,38.18,38.18
14297,JD.O,,2025-04-15T00:00:00Z,37.44,37.44
14298,JD.O,,2025-04-16T00:00:00Z,35.33,35.33
14299,JD.O,,2025-04-17T00:00:00Z,34.72,34.72
14300,JD.O,,2025-04-21T00:00:00Z,34.06,34.06
14301,JD.O,,2025-04-22T00:00:00Z,33.67,33.67
14302,JD.O,,2025-04-23T00:00:00Z,33.56,33.56
14303,JD.O,,2025-04-24T00:00:00Z,32.47,32.47
14304,JD.O,,2025-04-25T00:00:00Z,32.53,32.53
14305,JD.O,,2025-04-28T00:00:00Z,32.7,32.7
14306,JD.O,,2025-04-29T00:00:00Z,32.88,32.88
14307,JD.O,,2025-04-30T00:00:00Z,32.62,32.62
14308,JD.O,,2025-05-01T00:00:00Z,32.85,32.85
14309,JD.O,,2025-05-02T00:00:00Z,34.47,34.47
14310,JD.O,,2025-05-05T00:00:00Z,34.06,34.06
14311,JD.O,,2025-05-06T00:00:00Z,34.06,34.06
14312,JD.O,,2025-05-07T00:00:00Z,33.82,33.82
14313,JD.O,,2025-05-08T00:00:00Z,34.12,34.12
14314,JD.O,,2025-05-09T00:00:00Z,33.86,33.86
14315,000333.SZ,Midea Group Co Ltd,2019-01-02T00:00:00Z,36.44,36.44
14316,000333.SZ,,2019-01-03T00:00:00Z,36.2,36.2
14317,000333.SZ,,2019-01-04T00:00:00Z,36.99,36.99
14318,000333.SZ,,2019-01-07T00:00:00Z,36.99,36.99
14319,000333.SZ,,2019-01-08T00:00:00Z,36.86,36.86
14320,000333.SZ,,2019-01-09T00:00:00Z,39.0,39.0
14321,000333.SZ,,2019-01-10T00:00:00Z,39.29,39.29
14322,000333.SZ,,2019-01-11T00:00:00Z,39.84,39.84
14323,000333.SZ,,2019-01-14T00:00:00Z,39.45,39.45
14324,000333.SZ,,2019-01-15T00:00:00Z,41.0,41.0
14325,000333.SZ,,2019-01-16T00:00:00Z,41.2,41.2
14326,000333.SZ,,2019-01-17T00:00:00Z,40.91,40.91
14327,000333.SZ,,2019-01-18T00:00:00Z,42.08,42.08
14328,000333.SZ,,2019-01-21T00:00:00Z,42.09,42.09
14329,000333.SZ,,2019-01-22T00:00:00Z,41.3,41.3
14330,000333.SZ,,2019-01-23T00:00:00Z,41.46,41.46
14331,000333.SZ,,2019-01-24T00:00:00Z,41.59,41.59
14332,000333.SZ,,2019-01-25T00:00:00Z,41.9,41.9
14333,000333.SZ,,2019-01-28T00:00:00Z,41.84,41.84
14334,000333.SZ,,2019-01-29T00:00:00Z,43.0,43.0
14335,000333.SZ,,2019-01-30T00:00:00Z,42.1,42.1
14336,000333.SZ,,2019-01-31T00:00:00Z,43.53,43.53
14337,000333.SZ,,2019-02-01T00:00:00Z,44.26,44.26
14338,000333.SZ,,2019-02-11T00:00:00Z,46.08,46.08
14339,000333.SZ,,2019-02-12T00:00:00Z,46.49,46.49
14340,000333.SZ,,2019-02-13T00:00:00Z,46.8,46.8
14341,000333.SZ,,2019-02-14T00:00:00Z,47.15,47.15
14342,000333.SZ,,2019-02-15T00:00:00Z,45.27,45.27
14343,000333.SZ,,2019-02-18T00:00:00Z,46.4,46.4
14344,000333.SZ,,2019-02-19T00:00:00Z,46.08,46.08
14345,000333.SZ,,2019-02-19T00:00:00Z,46.08,46.08
14346,000333.SZ,,2019-02-21T00:00:00Z,45.86,45.86
14347,000333.SZ,,2019-02-22T00:00:00Z,45.61,45.61
14348,000333.SZ,,2019-02-25T00:00:00Z,49.17,49.17
14349,000333.SZ,,2019-02-26T00:00:00Z,47.36,47.36
14350,000333.SZ,,2019-02-27T00:00:00Z,47.64,47.64
14351,000333.SZ,,2019-02-28T00:00:00Z,47.78,47.78
14352,000333.SZ,,2019-03-01T00:00:00Z,48.57,48.57
14353,000333.SZ,,2019-03-04T00:00:00Z,48.96,48.96
14354,000333.SZ,,2019-03-05T00:00:00Z,49.0,49.0
14355,000333.SZ,,2019-03-06T00:00:00Z,49.1,49.1
14356,000333.SZ,,2019-03-07T00:00:00Z,47.56,47.56
14357,000333.SZ,,2019-03-08T00:00:00Z,45.8,45.8
14358,000333.SZ,,2019-03-11T00:00:00Z,46.58,46.58
14359,000333.SZ,,2019-03-12T00:00:00Z,46.16,46.16
14360,000333.SZ,,2019-03-13T00:00:00Z,46.23,46.23
14361,000333.SZ,,2019-03-14T00:00:00Z,46.41,46.41
14362,000333.SZ,,2019-03-15T00:00:00Z,47.93,47.93
14363,000333.SZ,,2019-03-18T00:00:00Z,49.32,49.32
14364,000333.SZ,,2019-03-19T00:00:00Z,49.25,49.25
14365,000333.SZ,,2019-03-20T00:00:00Z,48.9,48.9
14366,000333.SZ,,2019-03-21T00:00:00Z,48.24,48.24
14367,000333.SZ,,2019-03-22T00:00:00Z,48.6,48.6
14368,000333.SZ,,2019-03-25T00:00:00Z,46.69,46.69
14369,000333.SZ,,2019-03-26T00:00:00Z,46.57,46.57
14370,000333.SZ,,2019-03-27T00:00:00Z,47.57,47.57
14371,000333.SZ,,2019-03-28T00:00:00Z,47.14,47.14
14372,000333.SZ,,2019-03-29T00:00:00Z,48.73,48.73
14373,000333.SZ,,2019-04-01T00:00:00Z,52.93,52.93
14374,000333.SZ,,2019-04-02T00:00:00Z,51.9,51.9
14375,000333.SZ,,2019-04-03T00:00:00Z,52.2,52.2
14376,000333.SZ,,2019-04-04T00:00:00Z,53.65,53.65
14377,000333.SZ,,2019-04-08T00:00:00Z,54.18,54.18
14378,000333.SZ,,2019-04-09T00:00:00Z,55.01,55.01
14379,000333.SZ,,2019-04-10T00:00:00Z,54.72,54.72
14380,000333.SZ,,2019-04-11T00:00:00Z,52.44,52.44
14381,000333.SZ,,2019-04-12T00:00:00Z,51.29,51.29
14382,000333.SZ,,2019-04-15T00:00:00Z,51.5,51.5
14383,000333.SZ,,2019-04-16T00:00:00Z,52.88,52.88
14384,000333.SZ,,2019-04-17T00:00:00Z,53.0,53.0
14385,000333.SZ,,2019-04-18T00:00:00Z,53.42,53.42
14386,000333.SZ,,2019-04-19T00:00:00Z,55.08,55.08
14387,000333.SZ,,2019-04-22T00:00:00Z,52.79,52.79
14388,000333.SZ,,2019-04-23T00:00:00Z,52.27,52.27
14389,000333.SZ,,2019-04-24T00:00:00Z,52.6,52.6
14390,000333.SZ,,2019-04-25T00:00:00Z,51.41,51.41
14391,000333.SZ,,2019-04-26T00:00:00Z,49.37,49.37
14392,000333.SZ,,2019-04-29T00:00:00Z,51.31,51.31
14393,000333.SZ,,2019-04-30T00:00:00Z,52.4,52.4
14394,000333.SZ,,2019-05-06T00:00:00Z,49.07,49.07
14395,000333.SZ,,2019-05-07T00:00:00Z,50.75,50.75
14396,000333.SZ,,2019-05-07T00:00:00Z,50.75,50.75
14397,000333.SZ,,2019-05-07T00:00:00Z,50.75,50.75
14398,000333.SZ,,2019-05-07T00:00:00Z,50.75,50.75
14399,000333.SZ,,2019-05-07T00:00:00Z,50.75,50.75
14400,000333.SZ,,2019-05-07T00:00:00Z,50.75,50.75
14401,000333.SZ,,2019-05-07T00:00:00Z,50.75,50.75
14402,000333.SZ,,2019-05-07T00:00:00Z,50.75,50.75
14403,000333.SZ,,2019-05-07T00:00:00Z,50.75,50.75
14404,000333.SZ,,2019-05-07T00:00:00Z,50.75,50.75
14405,000333.SZ,,2019-05-07T00:00:00Z,50.75,50.75
14406,000333.SZ,,2019-05-22T00:00:00Z,51.41,51.41
14407,000333.SZ,,2019-05-23T00:00:00Z,49.51,49.51
14408,000333.SZ,,2019-05-24T00:00:00Z,49.82,49.82
14409,000333.SZ,,2019-05-27T00:00:00Z,49.75,49.75
14410,000333.SZ,,2019-05-28T00:00:00Z,50.51,50.51
14411,000333.SZ,,2019-05-29T00:00:00Z,50.38,50.38
14412,000333.SZ,,2019-05-30T00:00:00Z,49.45,49.45
14413,000333.SZ,,2019-05-31T00:00:00Z,49.6,49.6
14414,000333.SZ,,2019-06-03T00:00:00Z,50.12,50.12
14415,000333.SZ,,2019-06-04T00:00:00Z,49.7,49.7
14416,000333.SZ,,2019-06-05T00:00:00Z,49.51,49.51
14417,000333.SZ,,2019-06-06T00:00:00Z,49.12,49.12
14418,000333.SZ,,2019-06-10T00:00:00Z,49.76,49.76
14419,000333.SZ,,2019-06-11T00:00:00Z,51.47,51.47
14420,000333.SZ,,2019-06-12T00:00:00Z,51.51,51.51
14421,000333.SZ,,2019-06-13T00:00:00Z,51.03,51.03
14422,000333.SZ,,2019-06-14T00:00:00Z,50.57,50.57
14423,000333.SZ,,2019-06-17T00:00:00Z,50.79,50.79
14424,000333.SZ,,2019-06-18T00:00:00Z,50.91,50.91
14425,000333.SZ,,2019-06-19T00:00:00Z,52.01,52.01
14426,000333.SZ,,2019-06-20T00:00:00Z,53.29,53.29
14427,000333.SZ,,2019-06-21T00:00:00Z,52.11,52.11
14428,000333.SZ,,2019-06-24T00:00:00Z,52.18,52.18
14429,000333.SZ,,2019-06-25T00:00:00Z,51.44,51.44
14430,000333.SZ,,2019-06-26T00:00:00Z,51.51,51.51
14431,000333.SZ,,2019-06-27T00:00:00Z,51.77,51.77
14432,000333.SZ,,2019-06-28T00:00:00Z,51.86,51.86
14433,000333.SZ,,2019-07-01T00:00:00Z,54.09,54.09
14434,000333.SZ,,2019-07-02T00:00:00Z,54.81,54.81
14435,000333.SZ,,2019-07-03T00:00:00Z,54.09,54.09
14436,000333.SZ,,2019-07-04T00:00:00Z,54.4,54.4
14437,000333.SZ,,2019-07-05T00:00:00Z,55.27,55.27
14438,000333.SZ,,2019-07-08T00:00:00Z,54.39,54.39
14439,000333.SZ,,2019-07-09T00:00:00Z,53.84,53.84
14440,000333.SZ,,2019-07-10T00:00:00Z,53.9,53.9
14441,000333.SZ,,2019-07-11T00:00:00Z,54.39,54.39
14442,000333.SZ,,2019-07-12T00:00:00Z,54.78,54.78
14443,000333.SZ,,2019-07-15T00:00:00Z,54.67,54.67
14444,000333.SZ,,2019-07-16T00:00:00Z,53.52,53.52
14445,000333.SZ,,2019-07-17T00:00:00Z,52.72,52.72
14446,000333.SZ,,2019-07-18T00:00:00Z,52.69,52.69
14447,000333.SZ,,2019-07-19T00:00:00Z,52.59,52.59
14448,000333.SZ,,2019-07-22T00:00:00Z,52.8,52.8
14449,000333.SZ,,2019-07-23T00:00:00Z,53.2,53.2
14450,000333.SZ,,2019-07-24T00:00:00Z,53.38,53.38
14451,000333.SZ,,2019-07-25T00:00:00Z,53.45,53.45
14452,000333.SZ,,2019-07-26T00:00:00Z,53.43,53.43
14453,000333.SZ,,2019-07-29T00:00:00Z,54.01,54.01
14454,000333.SZ,,2019-07-30T00:00:00Z,55.2,55.2
14455,000333.SZ,,2019-07-31T00:00:00Z,54.7,54.7
14456,000333.SZ,,2019-08-01T00:00:00Z,53.6,53.6
14457,000333.SZ,,2019-08-02T00:00:00Z,52.75,52.75
14458,000333.SZ,,2019-08-05T00:00:00Z,51.6,51.6
14459,000333.SZ,,2019-08-06T00:00:00Z,51.51,51.51
14460,000333.SZ,,2019-08-07T00:00:00Z,51.03,51.03
14461,000333.SZ,,2019-08-08T00:00:00Z,51.8,51.8
14462,000333.SZ,,2019-08-09T00:00:00Z,51.22,51.22
14463,000333.SZ,,2019-08-12T00:00:00Z,51.25,51.25
14464,000333.SZ,,2019-08-13T00:00:00Z,50.32,50.32
14465,000333.SZ,,2019-08-14T00:00:00Z,50.17,50.17
14466,000333.SZ,,2019-08-15T00:00:00Z,49.96,49.96
14467,000333.SZ,,2019-08-16T00:00:00Z,50.32,50.32
14468,000333.SZ,,2019-08-19T00:00:00Z,51.57,51.57
14469,000333.SZ,,2019-08-20T00:00:00Z,51.46,51.46
14470,000333.SZ,,2019-08-21T00:00:00Z,51.69,51.69
14471,000333.SZ,,2019-08-22T00:00:00Z,51.83,51.83
14472,000333.SZ,,2019-08-23T00:00:00Z,52.25,52.25
14473,000333.SZ,,2019-08-26T00:00:00Z,51.04,51.04
14474,000333.SZ,,2019-08-27T00:00:00Z,52.05,52.05
14475,000333.SZ,,2019-08-28T00:00:00Z,52.22,52.22
14476,000333.SZ,,2019-08-29T00:00:00Z,51.93,51.93
14477,000333.SZ,,2019-08-30T00:00:00Z,52.78,52.78
14478,000333.SZ,,2019-09-02T00:00:00Z,54.23,54.23
14479,000333.SZ,,2019-09-03T00:00:00Z,54.31,54.31
14480,000333.SZ,,2019-09-04T00:00:00Z,54.45,54.45
14481,000333.SZ,,2019-09-05T00:00:00Z,53.9,53.9
14482,000333.SZ,,2019-09-06T00:00:00Z,54.21,54.21
14483,000333.SZ,,2019-09-09T00:00:00Z,54.11,54.11
14484,000333.SZ,,2019-09-10T00:00:00Z,53.84,53.84
14485,000333.SZ,,2019-09-11T00:00:00Z,53.4,53.4
14486,000333.SZ,,2019-09-12T00:00:00Z,54.1,54.1
14487,000333.SZ,,2019-09-16T00:00:00Z,53.47,53.47
14488,000333.SZ,,2019-09-17T00:00:00Z,53.0,53.0
14489,000333.SZ,,2019-09-18T00:00:00Z,52.71,52.71
14490,000333.SZ,,2019-09-19T00:00:00Z,52.84,52.84
14491,000333.SZ,,2019-09-20T00:00:00Z,52.7,52.7
14492,000333.SZ,,2019-09-23T00:00:00Z,52.08,52.08
14493,000333.SZ,,2019-09-24T00:00:00Z,52.07,52.07
14494,000333.SZ,,2019-09-25T00:00:00Z,51.08,51.08
14495,000333.SZ,,2019-09-26T00:00:00Z,51.0,51.0
14496,000333.SZ,,2019-09-27T00:00:00Z,51.32,51.32
14497,000333.SZ,,2019-09-30T00:00:00Z,51.1,51.1
14498,000333.SZ,,2019-10-08T00:00:00Z,52.65,52.65
14499,000333.SZ,,2019-10-09T00:00:00Z,52.5,52.5
14500,000333.SZ,,2019-10-10T00:00:00Z,52.18,52.18
14501,000333.SZ,,2019-10-11T00:00:00Z,52.92,52.92
14502,000333.SZ,,2019-10-14T00:00:00Z,53.45,53.45
14503,000333.SZ,,2019-10-15T00:00:00Z,53.47,53.47
14504,000333.SZ,,2019-10-16T00:00:00Z,53.66,53.66
14505,000333.SZ,,2019-10-17T00:00:00Z,53.22,53.22
14506,000333.SZ,,2019-10-18T00:00:00Z,52.65,52.65
14507,000333.SZ,,2019-10-21T00:00:00Z,53.48,53.48
14508,000333.SZ,,2019-10-22T00:00:00Z,53.94,53.94
14509,000333.SZ,,2019-10-23T00:00:00Z,53.73,53.73
14510,000333.SZ,,2019-10-24T00:00:00Z,53.75,53.75
14511,000333.SZ,,2019-10-25T00:00:00Z,53.8,53.8
14512,000333.SZ,,2019-10-28T00:00:00Z,53.59,53.59
14513,000333.SZ,,2019-10-29T00:00:00Z,54.0,54.0
14514,000333.SZ,,2019-10-30T00:00:00Z,53.47,53.47
14515,000333.SZ,,2019-10-31T00:00:00Z,55.5,55.5
14516,000333.SZ,,2019-11-01T00:00:00Z,58.89,58.89
14517,000333.SZ,,2019-11-04T00:00:00Z,59.14,59.14
14518,000333.SZ,,2019-11-05T00:00:00Z,59.39,59.39
14519,000333.SZ,,2019-11-06T00:00:00Z,59.84,59.84
14520,000333.SZ,,2019-11-07T00:00:00Z,59.5,59.5
14521,000333.SZ,,2019-11-08T00:00:00Z,59.62,59.62
14522,000333.SZ,,2019-11-11T00:00:00Z,57.2,57.2
14523,000333.SZ,,2019-11-12T00:00:00Z,56.09,56.09
14524,000333.SZ,,2019-11-13T00:00:00Z,56.55,56.55
14525,000333.SZ,,2019-11-14T00:00:00Z,56.59,56.59
14526,000333.SZ,,2019-11-15T00:00:00Z,56.55,56.55
14527,000333.SZ,,2019-11-18T00:00:00Z,56.69,56.69
14528,000333.SZ,,2019-11-19T00:00:00Z,57.83,57.83
14529,000333.SZ,,2019-11-20T00:00:00Z,57.15,57.15
14530,000333.SZ,,2019-11-21T00:00:00Z,56.2,56.2
14531,000333.SZ,,2019-11-22T00:00:00Z,55.73,55.73
14532,000333.SZ,,2019-11-25T00:00:00Z,56.53,56.53
14533,000333.SZ,,2019-11-26T00:00:00Z,56.56,56.56
14534,000333.SZ,,2019-11-27T00:00:00Z,55.13,55.13
14535,000333.SZ,,2019-11-28T00:00:00Z,55.17,55.17
14536,000333.SZ,,2019-11-29T00:00:00Z,54.3,54.3
14537,000333.SZ,,2019-12-02T00:00:00Z,54.75,54.75
14538,000333.SZ,,2019-12-03T00:00:00Z,54.53,54.53
14539,000333.SZ,,2019-12-04T00:00:00Z,55.36,55.36
14540,000333.SZ,,2019-12-05T00:00:00Z,55.53,55.53
14541,000333.SZ,,2019-12-06T00:00:00Z,56.2,56.2
14542,000333.SZ,,2019-12-09T00:00:00Z,56.81,56.81
14543,000333.SZ,,2019-12-10T00:00:00Z,57.65,57.65
14544,000333.SZ,,2019-12-11T00:00:00Z,57.06,57.06
14545,000333.SZ,,2019-12-12T00:00:00Z,56.92,56.92
14546,000333.SZ,,2019-12-13T00:00:00Z,58.4,58.4
14547,000333.SZ,,2019-12-16T00:00:00Z,58.11,58.11
14548,000333.SZ,,2019-12-17T00:00:00Z,58.5,58.5
14549,000333.SZ,,2019-12-18T00:00:00Z,58.2,58.2
14550,000333.SZ,,2019-12-19T00:00:00Z,58.08,58.08
14551,000333.SZ,,2019-12-20T00:00:00Z,57.8,57.8
14552,000333.SZ,,2019-12-23T00:00:00Z,57.27,57.27
14553,000333.SZ,,2019-12-24T00:00:00Z,57.08,57.08
14554,000333.SZ,,2019-12-25T00:00:00Z,57.2,57.2
14555,000333.SZ,,2019-12-26T00:00:00Z,57.6,57.6
14556,000333.SZ,,2019-12-27T00:00:00Z,57.2,57.2
14557,000333.SZ,,2019-12-30T00:00:00Z,58.23,58.23
14558,000333.SZ,,2019-12-31T00:00:00Z,58.25,58.25
14559,000333.SZ,,2020-01-02T00:00:00Z,59.75,59.75
14560,000333.SZ,,2020-01-03T00:00:00Z,58.26,58.26
14561,000333.SZ,,2020-01-06T00:00:00Z,57.2,57.2
14562,000333.SZ,,2020-01-07T00:00:00Z,58.05,58.05
14563,000333.SZ,,2020-01-08T00:00:00Z,58.28,58.28
14564,000333.SZ,,2020-01-09T00:00:00Z,59.45,59.45
14565,000333.SZ,,2020-01-10T00:00:00Z,59.99,59.99
14566,000333.SZ,,2020-01-13T00:00:00Z,60.11,60.11
14567,000333.SZ,,2020-01-14T00:00:00Z,59.88,59.88
14568,000333.SZ,,2020-01-15T00:00:00Z,59.5,59.5
14569,000333.SZ,,2020-01-16T00:00:00Z,59.66,59.66
14570,000333.SZ,,2020-01-17T00:00:00Z,60.31,60.31
14571,000333.SZ,,2020-01-20T00:00:00Z,60.2,60.2
14572,000333.SZ,,2020-01-21T00:00:00Z,58.1,58.1
14573,000333.SZ,,2020-01-22T00:00:00Z,57.48,57.48
14574,000333.SZ,,2020-01-23T00:00:00Z,55.1,55.1
14575,000333.SZ,,2020-02-03T00:00:00Z,50.19,50.19
14576,000333.SZ,,2020-02-04T00:00:00Z,52.79,52.79
14577,000333.SZ,,2020-02-05T00:00:00Z,52.87,52.87
14578,000333.SZ,,2020-02-06T00:00:00Z,53.79,53.79
14579,000333.SZ,,2020-02-07T00:00:00Z,52.83,52.83
14580,000333.SZ,,2020-02-10T00:00:00Z,52.3,52.3
14581,000333.SZ,,2020-02-11T00:00:00Z,54.68,54.68
14582,000333.SZ,,2020-02-12T00:00:00Z,54.89,54.89
14583,000333.SZ,,2020-02-13T00:00:00Z,53.8,53.8
14584,000333.SZ,,2020-02-14T00:00:00Z,53.74,53.74
14585,000333.SZ,,2020-02-17T00:00:00Z,54.4,54.4
14586,000333.SZ,,2020-02-18T00:00:00Z,53.53,53.53
14587,000333.SZ,,2020-02-19T00:00:00Z,53.54,53.54
14588,000333.SZ,,2020-02-20T00:00:00Z,54.86,54.86
14589,000333.SZ,,2020-02-21T00:00:00Z,54.28,54.28
14590,000333.SZ,,2020-02-24T00:00:00Z,54.91,54.91
14591,000333.SZ,,2020-02-25T00:00:00Z,54.43,54.43
14592,000333.SZ,,2020-02-26T00:00:00Z,54.3,54.3
14593,000333.SZ,,2020-02-27T00:00:00Z,54.91,54.91
14594,000333.SZ,,2020-02-28T00:00:00Z,53.05,53.05
14595,000333.SZ,,2020-03-02T00:00:00Z,54.34,54.34
14596,000333.SZ,,2020-03-03T00:00:00Z,54.5,54.5
14597,000333.SZ,,2020-03-04T00:00:00Z,54.25,54.25
14598,000333.SZ,,2020-03-05T00:00:00Z,56.54,56.54
14599,000333.SZ,,2020-03-06T00:00:00Z,55.8,55.8
14600,000333.SZ,,2020-03-09T00:00:00Z,53.89,53.89
14601,000333.SZ,,2020-03-10T00:00:00Z,55.32,55.32
14602,000333.SZ,,2020-03-11T00:00:00Z,54.47,54.47
14603,000333.SZ,,2020-03-12T00:00:00Z,53.17,53.17
14604,000333.SZ,,2020-03-13T00:00:00Z,51.9,51.9
14605,000333.SZ,,2020-03-16T00:00:00Z,50.1,50.1
14606,000333.SZ,,2020-03-17T00:00:00Z,49.0,49.0
14607,000333.SZ,,2020-03-18T00:00:00Z,49.7,49.7
14608,000333.SZ,,2020-03-19T00:00:00Z,48.6,48.6
14609,000333.SZ,,2020-03-20T00:00:00Z,49.05,49.05
14610,000333.SZ,,2020-03-23T00:00:00Z,46.5,46.5
14611,000333.SZ,,2020-03-24T00:00:00Z,47.99,47.99
14612,000333.SZ,,2020-03-25T00:00:00Z,49.49,49.49
14613,000333.SZ,,2020-03-26T00:00:00Z,49.0,49.0
14614,000333.SZ,,2020-03-27T00:00:00Z,49.45,49.45
14615,000333.SZ,,2020-03-30T00:00:00Z,48.09,48.09
14616,000333.SZ,,2020-03-31T00:00:00Z,48.42,48.42
14617,000333.SZ,,2020-04-01T00:00:00Z,48.58,48.58
14618,000333.SZ,,2020-04-02T00:00:00Z,48.96,48.96
14619,000333.SZ,,2020-04-03T00:00:00Z,48.38,48.38
14620,000333.SZ,,2020-04-07T00:00:00Z,48.97,48.97
14621,000333.SZ,,2020-04-08T00:00:00Z,48.24,48.24
14622,000333.SZ,,2020-04-09T00:00:00Z,48.3,48.3
14623,000333.SZ,,2020-04-10T00:00:00Z,49.28,49.28
14624,000333.SZ,,2020-04-13T00:00:00Z,49.89,49.89
14625,000333.SZ,,2020-04-14T00:00:00Z,50.48,50.48
14626,000333.SZ,,2020-04-15T00:00:00Z,50.2,50.2
14627,000333.SZ,,2020-04-16T00:00:00Z,49.49,49.49
14628,000333.SZ,,2020-04-17T00:00:00Z,50.09,50.09
14629,000333.SZ,,2020-04-20T00:00:00Z,50.73,50.73
14630,000333.SZ,,2020-04-21T00:00:00Z,50.25,50.25
14631,000333.SZ,,2020-04-22T00:00:00Z,51.4,51.4
14632,000333.SZ,,2020-04-23T00:00:00Z,51.99,51.99
14633,000333.SZ,,2020-04-24T00:00:00Z,52.01,52.01
14634,000333.SZ,,2020-04-27T00:00:00Z,51.5,51.5
14635,000333.SZ,,2020-04-28T00:00:00Z,51.79,51.79
14636,000333.SZ,,2020-04-29T00:00:00Z,52.25,52.25
14637,000333.SZ,,2020-04-30T00:00:00Z,53.75,53.75
14638,000333.SZ,,2020-05-06T00:00:00Z,54.2,54.2
14639,000333.SZ,,2020-05-07T00:00:00Z,54.0,54.0
14640,000333.SZ,,2020-05-08T00:00:00Z,56.33,56.33
14641,000333.SZ,,2020-05-11T00:00:00Z,56.91,56.91
14642,000333.SZ,,2020-05-12T00:00:00Z,58.0,58.0
14643,000333.SZ,,2020-05-13T00:00:00Z,57.75,57.75
14644,000333.SZ,,2020-05-14T00:00:00Z,58.0,58.0
14645,000333.SZ,,2020-05-15T00:00:00Z,56.95,56.95
14646,000333.SZ,,2020-05-18T00:00:00Z,57.49,57.49
14647,000333.SZ,,2020-05-19T00:00:00Z,58.76,58.76
14648,000333.SZ,,2020-05-20T00:00:00Z,59.03,59.03
14649,000333.SZ,,2020-05-21T00:00:00Z,58.72,58.72
14650,000333.SZ,,2020-05-22T00:00:00Z,57.12,57.12
14651,000333.SZ,,2020-05-25T00:00:00Z,56.84,56.84
14652,000333.SZ,,2020-05-26T00:00:00Z,58.0,58.0
14653,000333.SZ,,2020-05-27T00:00:00Z,58.25,58.25
14654,000333.SZ,,2020-05-28T00:00:00Z,58.15,58.15
14655,000333.SZ,,2020-05-29T00:00:00Z,59.02,59.02
14656,000333.SZ,,2020-06-01T00:00:00Z,60.42,60.42
14657,000333.SZ,,2020-06-02T00:00:00Z,58.7,58.7
14658,000333.SZ,,2020-06-03T00:00:00Z,58.33,58.33
14659,000333.SZ,,2020-06-04T00:00:00Z,58.85,58.85
14660,000333.SZ,,2020-06-05T00:00:00Z,58.95,58.95
14661,000333.SZ,,2020-06-08T00:00:00Z,60.16,60.16
14662,000333.SZ,,2020-06-09T00:00:00Z,60.66,60.66
14663,000333.SZ,,2020-06-10T00:00:00Z,60.32,60.32
14664,000333.SZ,,2020-06-11T00:00:00Z,59.66,59.66
14665,000333.SZ,,2020-06-12T00:00:00Z,59.98,59.98
14666,000333.SZ,,2020-06-15T00:00:00Z,58.0,58.0
14667,000333.SZ,,2020-06-16T00:00:00Z,59.0,59.0
14668,000333.SZ,,2020-06-17T00:00:00Z,57.9,57.9
14669,000333.SZ,,2020-06-18T00:00:00Z,57.85,57.85
14670,000333.SZ,,2020-06-19T00:00:00Z,59.77,59.77
14671,000333.SZ,,2020-06-22T00:00:00Z,59.09,59.09
14672,000333.SZ,,2020-06-23T00:00:00Z,59.0,59.0
14673,000333.SZ,,2020-06-24T00:00:00Z,59.7,59.7
14674,000333.SZ,,2020-06-29T00:00:00Z,59.95,59.95
14675,000333.SZ,,2020-06-30T00:00:00Z,59.79,59.79
14676,000333.SZ,,2020-07-01T00:00:00Z,62.44,62.44
14677,000333.SZ,,2020-07-02T00:00:00Z,62.95,62.95
