Date,MOVE
2022-05,111.15
2022-05,105.69
2022-05,102.49
2022-05,98.48
2022-05,98.48
2022-05,107.12
2022-06,109.38
2022-06,99.27
2022-06,97.73
2022-06,102.26
2022-06,102.61
2022-06,105.29
2022-06,105.29
2022-06,114.23
2022-06,139.21
2022-06,144.09
2022-06,135.93
2022-06,138.1
2022-06,133.75
2022-06,133.75
2022-06,138.91
2022-06,129.94
2022-06,125.98
2022-06,127.0
2022-06,133.22
2022-06,135.22
2022-06,130.43
2022-06,135.5
2022-07,144.17
2022-07,144.17
2022-07,156.16
2022-07,151.14
2022-07,149.71
2022-07,145.25
2022-07,147.72
2022-07,148.11
2022-07,136.1
2022-07,137.76
2022-07,129.85
2022-07,127.69
2022-07,124.7
2022-07,122.9
2022-07,121.15
2022-07,123.7
2022-07,128.27
2022-07,128.55
2022-07,117.28
2022-07,119.93
2022-07,116.36
2022-08,120.5
2022-08,129.23
2022-08,122.04
2022-08,120.57
2022-08,122.58
2022-08,124.12
2022-08,125.12
2022-08,115.26
2022-08,111.11
2022-08,106.28
2022-08,113.82
2022-08,116.83
2022-08,117.7
2022-08,120.26
2022-08,123.81
2022-08,135.89
2022-08,133.85
2022-08,133.13
2022-08,126.33
2022-08,122.95
2022-08,130.14
2022-08,127.69
2022-08,124.84
2022-09,126.58
2022-09,120.72
2022-09,120.72
2022-09,133.54
2022-09,133.12
2022-09,124.14
2022-09,121.54
2022-09,123.07
2022-09,128.87
2022-09,125.35
2022-09,124.07
2022-09,124.95
2022-09,133.79
2022-09,134.66
2022-09,130.54
2022-09,131.93
2022-09,137.28
2022-09,153.61
2022-09,158.12
2022-09,158.99
2022-09,148.14
2022-09,141.89
2022-10,152.94
2022-10,151.21
2022-10,152.01
2022-10,153.29
2022-10,148.46
2022-10,148.46
2022-10,155.57
2022-10,160.72
2022-10,155.08
2022-10,152.89
2022-10,150.42
2022-10,145.79
2022-10,147.73
2022-10,155.61
2022-10,156.95
2022-10,154.02
2022-10,147.78
2022-10,140.2
2022-10,142.78
2022-10,144.6
2022-10,147.92
2022-11,148.42
2022-11,141.17
2022-11,136.28
2022-11,128.44
2022-11,128.33
2022-11,126.33
2022-11,124.4
2022-11,111.69
2022-11,111.69
2022-11,119.99
2022-11,128.62
2022-11,130.83
2022-11,132.18
2022-11,129.33
2022-11,132.13
2022-11,133.53
2022-11,136.2
2022-11,136.2
2022-11,129.6
2022-11,131.73
2022-11,131.23
2022-11,127.27
2022-12,119.77
2022-12,118.62
2022-12,126.5
2022-12,129.09
2022-12,131.1
2022-12,129.54
2022-12,132.79
2022-12,141.93
2022-12,135.08
2022-12,120.26
2022-12,111.26
2022-12,113.65
2022-12,118.32
2022-12,119.92
2022-12,115.0
2022-12,112.05
2022-12,113.17
2022-12,113.17
2022-12,124.89
2022-12,120.07
2022-12,120.25
2022-12,121.61
2022-12,121.61
2023-01,129.97
2023-01,125.78
2023-01,119.53
2023-01,113.87
2023-01,116.67
2023-01,119.52
2023-01,115.17
2023-01,112.34
2023-01,113.55
2023-01,113.55
2023-01,122.27
2023-01,112.61
2023-01,114.53
2023-01,114.76
2023-01,114.69
2023-01,112.76
2023-01,107.74
2023-01,104.28
2023-01,100.7
2023-01,103.77
2023-01,99.54
2023-02,97.33
2023-02,97.76
2023-02,98.99
2023-02,105.63
2023-02,103.15
2023-02,100.75
2023-02,102.45
2023-02,109.63
2023-02,110.67
2023-02,110.59
2023-02,108.64
2023-02,111.01
2023-02,110.11
2023-02,110.11
2023-02,119.62
2023-02,118.21
2023-02,117.45
2023-02,122.84
2023-02,120.03
2023-02,123.6
2023-03,121.08
2023-03,124.12
2023-03,122.52
2023-03,128.19
2023-03,133.33
2023-03,129.76
2023-03,129.28
2023-03,140.06
2023-03,173.59
2023-03,169.65
2023-03,198.71
2023-03,167.96
2023-03,180.11
2023-03,182.64
2023-03,162.31
2023-03,142.84
2023-03,151.4
2023-03,173.66
2023-03,161.67
2023-03,155.96
2023-03,150.58
2023-03,141.24
2023-03,135.93
2023-04,138.17
2023-04,147.75
2023-04,153.9
2023-04,147.73
2023-04,139.2
2023-04,143.0
2023-04,139.78
2023-04,129.68
2023-04,119.95
2023-04,118.84
2023-04,122.69
2023-04,122.78
2023-04,124.02
2023-04,120.61
2023-04,120.84
2023-04,126.28
2023-04,137.13
2023-04,130.39
2023-04,122.43
2023-04,122.46
2023-05,128.18
2023-05,137.55
2023-05,134.5
2023-05,140.71
2023-05,130.21
2023-05,135.07
2023-05,133.93
2023-05,125.6
2023-05,128.21
2023-05,120.52
2023-05,127.89
2023-05,130.3
2023-05,120.78
2023-05,122.5
2023-05,127.51
2023-05,132.29
2023-05,131.7
2023-05,132.29
2023-05,139.54
2023-05,145.37
2023-05,145.37
2023-05,141.36
2023-05,136.02
2023-06,124.63
2023-06,120.95
2023-06,119.08
2023-06,114.42
2023-06,120.5
2023-06,115.11
2023-06,115.77
2023-06,119.8
2023-06,118.8
2023-06,114.37
2023-06,107.34
2023-06,104.43
2023-06,104.43
2023-06,114.19
2023-06,110.84
2023-06,107.7
2023-06,105.74
2023-06,109.02
2023-06,110.85
2023-06,108.3
2023-06,113.45
2023-06,110.64
2023-07,110.77
2023-07,110.77
2023-07,110.53
2023-07,134.63
2023-07,130.41
2023-07,131.73
2023-07,127.07
2023-07,114.07
2023-07,111.75
2023-07,112.48
2023-07,113.5
2023-07,112.45
2023-07,107.19
2023-07,112.85
2023-07,106.66
2023-07,109.95
2023-07,113.02
2023-07,104.88
2023-07,111.15
2023-07,109.76
2023-07,112.03
2023-08,116.38
2023-08,115.15
2023-08,124.6
2023-08,115.91
2023-08,120.94
2023-08,118.74
2023-08,112.55
2023-08,108.64
2023-08,112.13
2023-08,119.94
2023-08,121.8
2023-08,117.24
2023-08,121.14
2023-08,120.51
2023-08,130.69
2023-08,126.65
2023-08,118.4
2023-08,117.56
2023-08,110.37
2023-08,110.45
2023-08,110.68
2023-08,109.84
2023-08,107.93
2023-09,102.92
2023-09,102.92
2023-09,109.64
2023-09,111.31
2023-09,105.2
2023-09,104.34
2023-09,107.23
2023-09,105.11
2023-09,101.86
2023-09,97.11
2023-09,96.61
2023-09,99.32
2023-09,101.31
2023-09,97.04
2023-09,106.0
2023-09,101.11
2023-09,117.33
2023-09,117.72
2023-09,122.09
2023-09,115.24
2023-09,113.55
2023-10,127.59
2023-10,141.67
2023-10,128.23
2023-10,130.18
2023-10,126.64
2023-10,126.64
2023-10,136.17
2023-10,127.18
2023-10,126.37
2023-10,128.33
2023-10,130.16
2023-10,130.17
2023-10,129.17
2023-10,134.62
2023-10,135.45
2023-10,131.83
2023-10,128.13
2023-10,131.21
2023-10,130.94
2023-10,129.16
2023-10,131.9
2023-10,126.86
2023-11,120.55
2023-11,118.64
2023-11,118.74
2023-11,121.74
2023-11,120.09
2023-11,117.1
2023-11,117.05
2023-11,116.79
2023-11,124.47
2023-11,124.11
2023-11,122.19
2023-11,116.08
2023-11,113.11
2023-11,115.09
2023-11,112.79
2023-11,111.57
2023-11,111.57
2023-11,107.43
2023-11,109.31
2023-11,110.06
2023-11,114.59
2023-11,115.32
2023-12,111.51
2023-12,118.25
2023-12,127.2
2023-12,124.98
2023-12,129.74
2023-12,121.65
2023-12,126.66
2023-12,118.62
2023-12,113.77
2023-12,118.04
2023-12,115.75
2023-12,118.46
2023-12,115.03
2023-12,111.87
2023-12,111.93
2023-12,111.38
2023-12,111.38
2023-12,116.0
2023-12,114.53
2023-12,113.78
2023-12,114.62
2023-12,114.62
2024-01,127.02
2024-01,124.57
2024-01,121.12
2024-01,116.19
2024-01,117.72
2024-01,114.92
2024-01,109.63
2024-01,103.45
2024-01,106.51
2024-01,106.51
2024-01,113.44
2024-01,105.86
2024-01,107.22
2024-01,104.97
2024-01,106.87
2024-01,107.7
2024-01,105.78
2024-01,105.89
2024-01,100.23
2024-01,106.34
2024-01,104.26
2024-01,107.28
2024-02,113.92
2024-02,106.72
2024-02,108.68
2024-02,110.6
2024-02,107.86
2024-02,108.6
2024-02,106.21
2024-02,109.78
2024-02,113.22
2024-02,111.97
2024-02,112.09
2024-02,109.2
2024-02,109.2
2024-02,111.02
2024-02,114.27
2024-02,115.59
2024-02,108.31
2024-02,110.77
2024-02,110.8
2024-02,108.71
2024-02,109.1
2024-03,106.48
2024-03,109.57
2024-03,110.33
2024-03,105.33
2024-03,105.45
2024-03,100.88
2024-03,106.63
2024-03,101.36
2024-03,97.03
2024-03,98.67
2024-03,97.82
2024-03,102.87
2024-03,99.99
2024-03,92.72
2024-03,90.82
2024-03,91.04
2024-03,92.24
2024-03,90.63
2024-03,86.28
2024-03,86.38
2024-03,86.38
2024-04,94.2
2024-04,96.57
2024-04,97.88
2024-04,96.13
2024-04,94.31
2024-04,99.37
2024-04,98.73
2024-04,109.59
2024-04,108.86
2024-04,112.82
2024-04,121.15
2024-04,119.59
2024-04,113.29
2024-04,108.66
2024-04,111.26
2024-04,108.56
2024-04,106.85
2024-04,110.21
2024-04,108.55
2024-04,104.4
2024-04,105.42
2024-04,107.46
2024-05,100.64
2024-05,100.7
2024-05,95.96
2024-05,94.5
2024-05,98.04
2024-05,95.58
2024-05,93.85
2024-05,94.23
2024-05,105.35
2024-05,106.55
2024-05,93.78
2024-05,91.83
2024-05,89.35
2024-05,88.13
2024-05,85.34
2024-05,82.49
2024-05,86.15
2024-05,83.57
2024-05,83.57
2024-05,89.67
2024-05,93.45
2024-05,91.09
2024-05,91.14
2024-06,93.92
2024-06,100.11
2024-06,102.43
2024-06,100.99
2024-06,91.82
2024-06,94.16
2024-06,97.27
2024-06,91.73
2024-06,91.93
2024-06,100.16
2024-06,99.07
2024-06,97.99
2024-06,97.99
2024-06,94.14
2024-06,94.09
2024-06,95.2
2024-06,96.97
2024-06,97.91
2024-06,95.69
2024-06,98.59
2024-07,106.23
2024-07,107.51
2024-07,102.83
2024-07,102.83
2024-07,98.78
2024-07,97.96
2024-07,95.62
2024-07,92.97
2024-07,89.67
2024-07,86.79
2024-07,94.5
2024-07,93.87
2024-07,91.0
2024-07,91.97
2024-07,94.29
2024-07,94.45
2024-07,95.04
2024-07,94.81
2024-07,99.08
2024-07,97.76
2024-07,98.65
2024-07,100.42
2024-07,99.41
2024-08,101.82
2024-08,112.26
2024-08,121.22
2024-08,119.24
2024-08,112.69
2024-08,110.42
2024-08,108.26
2024-08,118.26
2024-08,118.44
2024-08,106.34
2024-08,103.74
2024-08,102.81
2024-08,110.13
2024-08,111.57
2024-08,111.38
2024-08,108.5
2024-08,105.63
2024-08,106.66
2024-08,109.22
2024-08,108.76
2024-08,106.7
2024-08,107.77
2024-08,107.77
2024-09,114.2
2024-09,119.15
2024-09,114.81
2024-09,107.24
2024-09,104.61
2024-09,108.36
2024-09,103.79
2024-09,98.03
2024-09,100.6
2024-09,101.22
2024-09,101.58
2024-09,98.61
2024-09,92.64
2024-09,91.0
2024-09,93.87
2024-09,93.3
2024-09,91.64
2024-09,90.14
2024-09,92.53
2024-09,94.61
2024-10,104.14
2024-10,102.17
2024-10,101.16
2024-10,100.15
2024-10,124.23
2024-10,123.77
2024-10,122.39
2024-10,116.56
2024-10,118.47
2024-10,118.47
2024-10,127.23
2024-10,121.86
2024-10,122.14
2024-10,123.13
2024-10,128.95
2024-10,129.26
2024-10,129.05
2024-10,127.48
2024-10,128.4
2024-10,130.92
2024-10,131.87
2024-10,130.8
2024-10,135.18
2024-11,132.58
2024-11,136.25
2024-11,130.43
2024-11,117.64
2024-11,104.08
2024-11,99.85
2024-11,99.85
2024-11,108.55
2024-11,102.08
2024-11,99.43
2024-11,102.47
2024-11,102.01
2024-11,105.12
2024-11,106.69
2024-11,101.9
2024-11,99.14
2024-11,99.96
2024-11,99.18
2024-11,97.74
2024-11,97.74
2024-11,95.22
2024-12,97.81
2024-12,95.6
2024-12,92.25
2024-12,91.48
2024-12,83.2
2024-12,85.63
2024-12,90.1
2024-12,82.4
2024-12,82.66
2024-12,85.66
2024-12,90.88
2024-12,90.42
2024-12,87.21
2024-12,90.41
2024-12,91.75
2024-12,95.85
2024-12,96.95
2024-12,96.95
2024-12,95.2
2024-12,94.8
2024-12,99.08
2024-12,98.8
2024-12,98.8
2025-01,96.67
2025-01,93.35
2025-01,97.89
2025-01,102.78
2025-01,100.76
2025-01,99.73
2025-01,96.57
2025-01,103.51
2025-01,101.99
2025-01,93.1
2025-01,92.72
2025-01,95.6
2025-01,95.6
2025-01,96.78
2025-01,89.9
2025-01,88.51
2025-01,86.75
2025-01,95.05
2025-01,92.83
2025-01,90.73
2025-01,90.54
2025-01,91.76
2025-02,94.15
2025-02,90.28
2025-02,94.68
2025-02,93.9
2025-02,93.13
2025-02,87.68
2025-02,85.58
2025-02,86.58
2025-02,84.57
2025-02,84.67
2025-02,84.67
2025-02,84.51
2025-02,83.86
2025-02,86.26
2025-02,91.83
2025-02,88.44
2025-02,96.61
2025-02,97.52
2025-02,96.27
2025-02,104.46
2025-03,105.65
2025-03,108.87
2025-03,104.32
2025-03,108.95
2025-03,104.41
2025-03,112.5
2025-03,114.6
2025-03,104.11
2025-03,106.19
2025-03,101.01
2025-03,99.78
2025-03,96.68
2025-03,91.4
2025-03,95.74
2025-03,94.54
2025-03,95.22
2025-03,93.57
2025-03,91.41
2025-03,91.03
2025-03,96.83
2025-03,101.35
2025-04,104.73
2025-04,106.39
2025-04,112.0
2025-04,125.71
2025-04,137.3
2025-04,139.88
2025-04,128.83
2025-04,128.35
2025-04,137.26
2025-04,132.46
2025-04,122.56
2025-04,119.4
2025-04,114.64
2025-04,114.64
2025-04,128.56
2025-04,118.35
2025-04,116.6
2025-04,108.28
2025-04,105.79
2025-04,110.01
2025-04,112.27
2025-04,112.48
2025-05,107.33
2025-05,101.4
2025-05,104.45
2025-05,106.18
2025-05,99.87
2025-05,98.66
2025-05,100.4
