Date,Oil Vol
2013-04,23.26
2013-04,22.68
2013-04,22.51
2013-04,23.44
2013-04,24.57
2013-05,26.68
2013-05,24.49
2013-05,24.01
2013-05,25.16
2013-05,24.38
2013-05,22.64
2013-05,23.24
2013-05,22.83
2013-05,23.66
2013-05,24.12
2013-05,24.48
2013-05,24.39
2013-05,22.82
2013-05,23.44
2013-05,23.11
2013-05,24.45
2013-05,23.3
2013-05,22.57
2013-05,22.57
2013-05,22.95
2013-05,24.04
2013-05,24.21
2013-05,24.41
2013-06,24.79
2013-06,24.64
2013-06,24.49
2013-06,23.89
2013-06,22.41
2013-06,21.74
2013-06,21.81
2013-06,22.72
2013-06,21.47
2013-06,21.22
2013-06,21.04
2013-06,20.64
2013-06,19.98
2013-06,25.9
2013-06,23.68
2013-06,24.32
2013-06,23.63
2013-06,22.82
2013-06,23.17
2013-06,22.37
2013-07,22.18
2013-07,22.63
2013-07,25.7
2013-07,25.7
2013-07,26.74
2013-07,25.37
2013-07,25.22
2013-07,26.22
2013-07,24.58
2013-07,24.51
2013-07,23.72
2013-07,24.5
2013-07,23.3
2013-07,23.05
2013-07,24.08
2013-07,24.23
2013-07,23.63
2013-07,23.77
2013-07,23.37
2013-07,22.98
2013-07,22.79
2013-07,23.48
2013-07,22.95
2013-08,22.28
2013-08,22.26
2013-08,22.87
2013-08,22.64
2013-08,22.56
2013-08,22.25
2013-08,22.64
2013-08,22.68
2013-08,22.63
2013-08,23.15
2013-08,24.15
2013-08,23.99
2013-08,23.48
2013-08,24.18
2013-08,24.33
2013-08,23.26
2013-08,22.7
2013-08,23.43
2013-08,27.19
2013-08,29.79
2013-08,27.41
2013-08,28.1
2013-08,28.1
2013-09,29.41
2013-09,28.73
2013-09,27.44
2013-09,28.1
2013-09,27.93
2013-09,27.12
2013-09,24.32
2013-09,23.57
2013-09,23.18
2013-09,23.03
2013-09,23.17
2013-09,22.81
2013-09,21.51
2013-09,21.38
2013-09,22.27
2013-09,22.5
2013-09,22.32
2013-09,21.77
2013-09,21.84
2013-09,22.98
2013-10,22.57
2013-10,21.52
2013-10,21.62
2013-10,21.49
2013-10,22.01
2013-10,21.95
2013-10,23.24
2013-10,21.39
2013-10,21.55
2013-10,22.52
2013-10,23.52
2013-10,21.73
2013-10,21.22
2013-10,20.12
2013-10,20.91
2013-10,21.62
2013-10,23.28
2013-10,21.88
2013-10,20.28
2013-10,20.57
2013-10,20.64
2013-10,20.95
2013-10,20.59
2013-11,21.29
2013-11,21.74
2013-11,22.18
2013-11,20.98
2013-11,20.79
2013-11,19.7
2013-11,19.69
2013-11,20.32
2013-11,19.63
2013-11,19.92
2013-11,19.39
2013-11,19.71
2013-11,19.83
2013-11,19.87
2013-11,18.69
2013-11,18.1
2013-11,19.23
2013-11,18.64
2013-11,19.62
2013-11,19.62
2013-11,20.0
2013-12,20.28
2013-12,19.49
2013-12,19.06
2013-12,18.59
2013-12,17.95
2013-12,18.1
2013-12,17.95
2013-12,17.98
2013-12,18.19
2013-12,18.42
2013-12,17.49
2013-12,17.7
2013-12,17.26
2013-12,16.7
2013-12,15.86
2013-12,15.42
2013-12,15.26
2013-12,15.26
2013-12,15.2
2013-12,15.74
2013-12,16.53
2013-12,17.76
2013-12,17.76
2014-01,20.24
2014-01,20.6
2014-01,20.7
2014-01,19.67
2014-01,20.17
2014-01,19.51
2014-01,19.47
2014-01,19.75
2014-01,19.81
2014-01,18.7
2014-01,17.91
2014-01,17.12
2014-01,17.12
2014-01,18.26
2014-01,18.17
2014-01,18.79
2014-01,19.46
2014-01,20.89
2014-01,20.83
2014-01,20.81
2014-01,19.76
2014-01,20.35
2014-02,21.65
2014-02,21.47
2014-02,20.65
2014-02,19.65
2014-02,19.03
2014-02,19.18
2014-02,19.05
2014-02,19.23
2014-02,19.0
2014-02,17.95
2014-02,17.95
2014-02,18.43
2014-02,18.35
2014-02,17.59
2014-02,17.9
2014-02,18.16
2014-02,18.47
2014-02,18.48
2014-02,18.81
2014-02,18.71
2014-03,20.9
2014-03,19.88
2014-03,20.29
2014-03,19.96
2014-03,20.01
2014-03,20.33
2014-03,20.67
2014-03,20.9
2014-03,20.83
2014-03,21.7
2014-03,20.34
2014-03,20.25
2014-03,19.88
2014-03,19.69
2014-03,19.46
2014-03,19.52
2014-03,19.19
2014-03,19.17
2014-03,19.28
2014-03,19.15
2014-03,19.26
2014-04,19.61
2014-04,19.79
2014-04,18.45
2014-04,18.28
2014-04,18.64
2014-04,18.89
2014-04,18.55
2014-04,18.72
2014-04,18.39
2014-04,18.71
2014-04,18.71
2014-04,18.9
2014-04,18.93
2014-04,18.93
2014-04,18.28
2014-04,18.81
2014-04,18.46
2014-04,18.36
2014-04,18.88
2014-04,19.14
2014-04,19.19
2014-04,19.37
2014-05,18.44
2014-05,17.8
2014-05,18.55
2014-05,17.96
2014-05,17.71
2014-05,17.49
2014-05,17.0
2014-05,16.65
2014-05,16.86
2014-05,16.72
2014-05,15.94
2014-05,15.42
2014-05,15.9
2014-05,16.2
2014-05,16.38
2014-05,16.05
2014-05,15.89
2014-05,15.89
2014-05,16.1
2014-05,16.02
2014-05,15.55
2014-05,15.61
2014-06,15.52
2014-06,15.53
2014-06,15.41
2014-06,15.14
2014-06,14.5
2014-06,14.67
2014-06,14.74
2014-06,14.67
2014-06,19.17
2014-06,19.47
2014-06,19.52
2014-06,17.4
2014-06,17.28
2014-06,18.05
2014-06,18.84
2014-06,18.05
2014-06,17.93
2014-06,17.7
2014-06,16.97
2014-06,16.44
2014-06,16.52
2014-07,16.24
2014-07,15.87
2014-07,15.59
2014-07,15.59
2014-07,16.36
2014-07,16.31
2014-07,16.36
2014-07,16.46
2014-07,17.26
2014-07,18.1
2014-07,17.96
2014-07,16.88
2014-07,17.87
2014-07,17.39
2014-07,16.97
2014-07,17.1
2014-07,16.73
2014-07,15.95
2014-07,16.67
2014-07,16.37
2014-07,16.79
2014-07,17.11
2014-07,18.78
2014-08,19.39
2014-08,18.92
2014-08,19.1
2014-08,18.81
2014-08,18.85
2014-08,18.88
2014-08,17.54
2014-08,17.55
2014-08,17.19
2014-08,17.86
2014-08,18.59
2014-08,19.52
2014-08,19.38
2014-08,17.96
2014-08,17.25
2014-08,16.51
2014-08,16.92
2014-08,16.68
2014-08,16.47
2014-08,16.52
2014-08,16.68
2014-08,16.68
2014-09,18.34
2014-09,18.49
2014-09,18.95
2014-09,18.52
2014-09,20.43
2014-09,19.68
2014-09,20.49
2014-09,20.63
2014-09,19.53
2014-09,20.17
2014-09,18.93
2014-09,19.18
2014-09,18.98
2014-09,18.56
2014-09,19.98
2014-09,20.73
2014-09,19.8
2014-09,20.07
2014-09,19.42
2014-09,19.86
2014-09,21.52
2014-10,22.38
2014-10,23.36
2014-10,24.22
2014-10,24.62
2014-10,25.09
2014-10,25.28
2014-10,27.72
2014-10,30.03
2014-10,31.32
2014-10,37.23
2014-10,36.36
2014-10,34.09
2014-10,31.16
2014-10,29.36
2014-10,27.14
2014-10,30.68
2014-10,31.78
2014-10,31.27
2014-10,32.44
2014-10,30.11
2014-10,28.93
2014-10,30.45
2014-10,30.52
2014-11,31.84
2014-11,33.13
2014-11,31.39
2014-11,30.34
2014-11,29.47
2014-11,30.72
2014-11,30.79
2014-11,30.71
2014-11,33.12
2014-11,32.99
2014-11,34.39
2014-11,33.17
2014-11,33.14
2014-11,33.64
2014-11,34.92
2014-11,36.28
2014-11,37.49
2014-11,36.02
2014-11,36.02
2014-11,36.44
2014-12,37.49
2014-12,38.57
2014-12,36.16
2014-12,35.39
2014-12,34.2
2014-12,39.68
2014-12,37.56
2014-12,42.21
2014-12,44.95
2014-12,49.77
2014-12,57.55
2014-12,55.77
2014-12,56.75
2014-12,57.45
2014-12,54.84
2014-12,54.82
2014-12,53.97
2014-12,54.88
2014-12,54.88
2014-12,54.68
2014-12,53.63
2014-12,51.17
2014-12,50.24
2014-12,50.24
2015-01,54.25
2015-01,57.67
2015-01,56.45
2015-01,53.25
2015-01,50.96
2015-01,50.07
2015-01,53.13
2015-01,53.78
2015-01,53.17
2015-01,57.77
2015-01,56.44
2015-01,56.44
2015-01,57.99
2015-01,55.09
2015-01,56.4
2015-01,57.62
2015-01,56.65
2015-01,54.23
2015-01,55.18
2015-01,54.69
2015-01,58.62
2015-02,57.84
2015-02,59.68
2015-02,62.73
2015-02,63.14
2015-02,60.83
2015-02,56.0
2015-02,59.29
2015-02,60.23
2015-02,58.69
2015-02,55.53
2015-02,55.53
2015-02,56.33
2015-02,55.97
2015-02,55.75
2015-02,54.0
2015-02,58.67
2015-02,56.27
2015-02,54.93
2015-02,56.46
2015-02,55.85
2015-03,54.92
2015-03,53.05
2015-03,48.92
2015-03,47.09
2015-03,48.96
2015-03,48.99
2015-03,50.92
2015-03,49.17
2015-03,49.59
2015-03,54.56
2015-03,56.93
2015-03,59.85
2015-03,53.65
2015-03,53.82
2015-03,50.84
2015-03,49.32
2015-03,47.94
2015-03,47.03
2015-03,49.58
2015-03,52.84
2015-03,51.98
2015-03,53.72
2015-04,50.9
2015-04,49.84
2015-04,49.84
2015-04,48.33
2015-04,46.25
2015-04,48.1
2015-04,46.65
2015-04,43.04
2015-04,44.2
2015-04,44.65
2015-04,46.14
2015-04,43.48
2015-04,42.0
2015-04,42.06
2015-04,41.04
2015-04,39.01
2015-04,37.98
2015-04,36.61
2015-04,37.46
2015-04,37.31
2015-04,36.68
2015-04,36.28
2015-05,35.62
2015-05,36.2
2015-05,36.24
2015-05,36.88
2015-05,38.13
2015-05,35.09
2015-05,34.86
2015-05,33.74
2015-05,34.33
2015-05,32.63
2015-05,29.95
2015-05,30.63
2015-05,34.82
2015-05,33.7
2015-05,31.61
2015-05,31.29
2015-05,31.29
2015-05,34.66
2015-05,35.29
2015-05,34.2
2015-05,33.74
2015-06,35.3
2015-06,35.74
2015-06,37.4
2015-06,38.42
2015-06,33.54
2015-06,34.04
2015-06,33.01
2015-06,31.79
2015-06,31.76
2015-06,31.51
2015-06,32.55
2015-06,32.39
2015-06,32.83
2015-06,31.59
2015-06,30.4
2015-06,30.06
2015-06,29.69
2015-06,29.6
2015-06,29.26
2015-06,29.01
2015-06,33.64
2015-06,32.43
2015-07,34.11
2015-07,33.8
2015-07,33.8
2015-07,40.01
2015-07,40.54
2015-07,42.2
2015-07,42.04
2015-07,41.22
2015-07,38.08
2015-07,36.31
2015-07,37.25
2015-07,35.92
2015-07,34.68
2015-07,36.39
2015-07,34.97
2015-07,37.66
2015-07,38.46
2015-07,39.0
2015-07,41.15
2015-07,39.94
2015-07,38.59
2015-07,37.33
2015-07,38.82
2015-08,40.91
2015-08,40.12
2015-08,40.18
2015-08,41.54
2015-08,41.17
2015-08,40.99
2015-08,42.16
2015-08,42.4
2015-08,43.23
2015-08,40.92
2015-08,40.35
2015-08,39.48
2015-08,41.29
2015-08,42.58
2015-08,44.66
2015-08,50.11
2015-08,49.0
2015-08,46.87
2015-08,49.03
2015-08,51.56
2015-08,54.37
2015-09,57.51
2015-09,53.75
2015-09,50.44
2015-09,49.29
2015-09,49.29
2015-09,50.14
2015-09,49.5
2015-09,50.05
2015-09,49.63
2015-09,49.81
2015-09,51.14
2015-09,50.24
2015-09,45.34
2015-09,45.84
2015-09,47.51
2015-09,48.9
2015-09,51.12
2015-09,49.44
2015-09,47.71
2015-09,49.46
2015-09,49.32
2015-09,45.52
2015-10,44.61
2015-10,42.86
2015-10,43.03
2015-10,44.14
2015-10,43.26
2015-10,43.28
2015-10,42.8
2015-10,44.9
2015-10,45.37
2015-10,42.7
2015-10,41.99
2015-10,39.58
