Date,Instrument,Price Close
2012-11-02,.SPX,1414.2
2012-11-05,.SPX,1417.26
2012-11-06,.SPX,1428.39
2012-11-07,.SPX,1394.53
2012-11-08,.SPX,1377.51
2012-11-09,.SPX,1379.85
2012-11-12,.SPX,1380.03
2012-11-13,.SPX,1374.53
2012-11-14,.SPX,1355.49
2012-11-15,.SPX,1353.33
2012-11-16,.SPX,1359.88
2012-11-19,.SPX,1386.89
2012-11-20,.SPX,1387.81
2012-11-21,.SPX,1391.03
2012-11-21,.SPX,1391.03
2012-11-23,.SPX,1409.15
2012-11-26,.SPX,1406.29
2012-11-27,.SPX,1398.94
2012-11-28,.SPX,1409.93
2012-11-29,.SPX,1415.95
2012-11-30,.SPX,1416.18
2012-12-03,.SPX,1409.46
2012-12-04,.SPX,1407.05
2012-12-05,.SPX,1409.28
2012-12-06,.SPX,1413.94
2012-12-07,.SPX,1418.07
2012-12-10,.SPX,1418.55
2012-12-11,.SPX,1427.84
2012-12-12,.SPX,1428.48
2012-12-13,.SPX,1419.45
2012-12-14,.SPX,1413.58
2012-12-17,.SPX,1430.36
2012-12-18,.SPX,1446.79
2012-12-19,.SPX,1435.81
2012-12-20,.SPX,1443.69
2012-12-21,.SPX,1430.15
2012-12-24,.SPX,1426.66
2012-12-24,.SPX,1426.66
2012-12-26,.SPX,1419.83
2012-12-27,.SPX,1418.1
2012-12-28,.SPX,1402.43
2012-12-31,.SPX,1426.19
2012-12-31,.SPX,1426.19
2013-01-02,.SPX,1462.42
2013-01-03,.SPX,1459.37
2013-01-04,.SPX,1466.47
2013-01-07,.SPX,1461.89
2013-01-08,.SPX,1457.15
2013-01-09,.SPX,1461.02
2013-01-10,.SPX,1472.12
2013-01-11,.SPX,1472.05
2013-01-14,.SPX,1470.68
2013-01-15,.SPX,1472.34
2013-01-16,.SPX,1472.63
2013-01-17,.SPX,1480.94
2013-01-18,.SPX,1485.98
2013-01-18,.SPX,1485.98
2013-01-22,.SPX,1492.56
2013-01-23,.SPX,1494.81
2013-01-24,.SPX,1494.82
2013-01-25,.SPX,1502.96
2013-01-28,.SPX,1500.18
2013-01-29,.SPX,1507.84
2013-01-30,.SPX,1501.96
2013-01-31,.SPX,1498.11
2013-02-01,.SPX,1513.17
2013-02-04,.SPX,1495.71
2013-02-05,.SPX,1511.29
2013-02-06,.SPX,1512.12
2013-02-07,.SPX,1509.39
2013-02-08,.SPX,1517.93
2013-02-11,.SPX,1517.01
2013-02-12,.SPX,1519.43
2013-02-13,.SPX,1520.33
2013-02-14,.SPX,1521.38
2013-02-15,.SPX,1519.79
2013-02-15,.SPX,1519.79
2013-02-19,.SPX,1530.94
2013-02-20,.SPX,1511.95
2013-02-21,.SPX,1502.42
2013-02-22,.SPX,1515.6
2013-02-25,.SPX,1487.85
2013-02-26,.SPX,1496.94
2013-02-27,.SPX,1515.99
2013-02-28,.SPX,1514.68
2013-03-01,.SPX,1518.2
2013-03-04,.SPX,1525.2
2013-03-05,.SPX,1539.79
2013-03-06,.SPX,1541.46
2013-03-07,.SPX,1544.26
2013-03-08,.SPX,1551.18
2013-03-11,.SPX,1556.22
2013-03-12,.SPX,1552.48
2013-03-13,.SPX,1554.52
2013-03-14,.SPX,1563.23
2013-03-15,.SPX,1560.7
2013-03-18,.SPX,1552.1
2013-03-19,.SPX,1548.34
2013-03-20,.SPX,1558.71
2013-03-21,.SPX,1545.8
2013-03-22,.SPX,1556.89
2013-03-25,.SPX,1551.69
2013-03-26,.SPX,1563.77
2013-03-27,.SPX,1562.85
2013-03-28,.SPX,1569.19
2013-03-28,.SPX,1569.19
2013-04-01,.SPX,1562.17
2013-04-02,.SPX,1570.25
2013-04-03,.SPX,1553.69
2013-04-04,.SPX,1559.98
2013-04-05,.SPX,1553.28
2013-04-08,.SPX,1563.07
2013-04-09,.SPX,1568.61
2013-04-10,.SPX,1587.73
2013-04-11,.SPX,1593.37
2013-04-12,.SPX,1588.85
2013-04-15,.SPX,1552.36
2013-04-16,.SPX,1574.57
2013-04-17,.SPX,1552.01
2013-04-18,.SPX,1541.61
2013-04-19,.SPX,1555.25
2013-04-22,.SPX,1562.5
2013-04-23,.SPX,1578.78
2013-04-24,.SPX,1578.79
2013-04-25,.SPX,1585.16
2013-04-26,.SPX,1582.24
2013-04-29,.SPX,1593.61
2013-04-30,.SPX,1597.57
2013-05-01,.SPX,1582.7
2013-05-02,.SPX,1597.59
2013-05-03,.SPX,1614.42
2013-05-06,.SPX,1617.5
2013-05-07,.SPX,1625.96
2013-05-08,.SPX,1632.69
2013-05-09,.SPX,1626.67
2013-05-10,.SPX,1633.7
2013-05-13,.SPX,1633.77
2013-05-14,.SPX,1650.34
2013-05-15,.SPX,1658.78
2013-05-16,.SPX,1650.47
2013-05-17,.SPX,1667.47
2013-05-20,.SPX,1666.29
2013-05-21,.SPX,1669.16
2013-05-22,.SPX,1655.35
2013-05-23,.SPX,1650.51
2013-05-24,.SPX,1649.6
2013-05-24,.SPX,1649.6
2013-05-28,.SPX,1660.06
2013-05-29,.SPX,1648.36
2013-05-30,.SPX,1654.41
2013-05-31,.SPX,1630.74
2013-06-03,.SPX,1640.42
2013-06-04,.SPX,1631.38
2013-06-05,.SPX,1608.9
2013-06-06,.SPX,1622.56
2013-06-07,.SPX,1643.38
2013-06-10,.SPX,1642.81
2013-06-11,.SPX,1626.13
2013-06-12,.SPX,1612.52
2013-06-13,.SPX,1636.36
2013-06-14,.SPX,1626.73
2013-06-17,.SPX,1639.04
2013-06-18,.SPX,1651.81
2013-06-19,.SPX,1628.93
2013-06-20,.SPX,1588.19
2013-06-21,.SPX,1592.43
2013-06-24,.SPX,1573.09
2013-06-25,.SPX,1588.03
2013-06-26,.SPX,1603.26
2013-06-27,.SPX,1613.2
2013-06-28,.SPX,1606.28
2013-07-01,.SPX,1614.96
2013-07-02,.SPX,1614.08
2013-07-03,.SPX,1615.41
2013-07-03,.SPX,1615.41
2013-07-05,.SPX,1631.89
2013-07-08,.SPX,1640.46
2013-07-09,.SPX,1652.32
2013-07-10,.SPX,1652.62
2013-07-11,.SPX,1675.02
2013-07-12,.SPX,1680.19
2013-07-15,.SPX,1682.5
2013-07-16,.SPX,1676.26
2013-07-17,.SPX,1680.91
2013-07-18,.SPX,1689.37
2013-07-19,.SPX,1692.09
2013-07-22,.SPX,1695.53
2013-07-23,.SPX,1692.39
2013-07-24,.SPX,1685.94
2013-07-25,.SPX,1690.25
2013-07-26,.SPX,1691.65
2013-07-29,.SPX,1685.33
2013-07-30,.SPX,1685.96
2013-07-31,.SPX,1685.73
2013-08-01,.SPX,1706.87
2013-08-02,.SPX,1709.67
2013-08-05,.SPX,1707.14
2013-08-06,.SPX,1697.37
2013-08-07,.SPX,1690.91
2013-08-08,.SPX,1697.48
2013-08-09,.SPX,1691.42
2013-08-12,.SPX,1689.47
2013-08-13,.SPX,1694.16
2013-08-14,.SPX,1685.39
2013-08-15,.SPX,1661.32
2013-08-16,.SPX,1655.83
2013-08-19,.SPX,1646.06
2013-08-20,.SPX,1652.35
2013-08-21,.SPX,1642.8
2013-08-22,.SPX,1656.96
2013-08-23,.SPX,1663.5
2013-08-26,.SPX,1656.78
2013-08-27,.SPX,1630.48
2013-08-28,.SPX,1634.96
2013-08-29,.SPX,1638.17
2013-08-30,.SPX,1632.97
2013-08-30,.SPX,1632.97
2013-09-03,.SPX,1639.77
2013-09-04,.SPX,1653.08
2013-09-05,.SPX,1655.08
2013-09-06,.SPX,1655.17
2013-09-09,.SPX,1671.71
2013-09-10,.SPX,1683.99
2013-09-11,.SPX,1689.13
2013-09-12,.SPX,1683.42
2013-09-13,.SPX,1687.99
2013-09-16,.SPX,1697.6
2013-09-17,.SPX,1704.76
2013-09-18,.SPX,1725.52
2013-09-19,.SPX,1722.34
2013-09-20,.SPX,1709.91
2013-09-23,.SPX,1701.84
2013-09-24,.SPX,1697.42
2013-09-25,.SPX,1692.77
2013-09-26,.SPX,1698.67
2013-09-27,.SPX,1691.75
2013-09-30,.SPX,1681.55
2013-10-01,.SPX,1695.0
2013-10-02,.SPX,1693.87
2013-10-03,.SPX,1678.66
2013-10-04,.SPX,1690.5
2013-10-07,.SPX,1676.12
2013-10-08,.SPX,1655.45
2013-10-09,.SPX,1656.4
2013-10-10,.SPX,1692.56
2013-10-11,.SPX,1703.2
2013-10-14,.SPX,1710.14
2013-10-15,.SPX,1698.06
2013-10-16,.SPX,1721.54
2013-10-17,.SPX,1733.15
2013-10-18,.SPX,1744.5
2013-10-21,.SPX,1744.66
2013-10-22,.SPX,1754.67
2013-10-23,.SPX,1746.38
2013-10-24,.SPX,1752.07
2013-10-25,.SPX,1759.77
2013-10-28,.SPX,1762.11
2013-10-29,.SPX,1771.95
2013-10-30,.SPX,1763.31
2013-10-31,.SPX,1756.54
2013-11-01,.SPX,1761.64
2013-11-04,.SPX,1767.93
2013-11-05,.SPX,1762.97
2013-11-06,.SPX,1770.49
2013-11-07,.SPX,1747.15
2013-11-08,.SPX,1770.61
2013-11-11,.SPX,1771.89
2013-11-12,.SPX,1767.69
2013-11-13,.SPX,1782.0
2013-11-14,.SPX,1790.62
2013-11-15,.SPX,1798.18
2013-11-18,.SPX,1791.53
2013-11-19,.SPX,1787.87
2013-11-20,.SPX,1781.37
2013-11-21,.SPX,1795.85
2013-11-22,.SPX,1804.76
2013-11-25,.SPX,1802.48
2013-11-26,.SPX,1802.75
2013-11-27,.SPX,1807.23
2013-11-27,.SPX,1807.23
2013-11-29,.SPX,1805.81
2013-12-02,.SPX,1800.9
2013-12-03,.SPX,1795.15
2013-12-04,.SPX,1792.81
2013-12-05,.SPX,1785.03
2013-12-06,.SPX,1805.09
2013-12-09,.SPX,1808.37
2013-12-10,.SPX,1802.62
2013-12-11,.SPX,1782.22
2013-12-12,.SPX,1775.5
2013-12-13,.SPX,1775.32
2013-12-16,.SPX,1786.54
2013-12-17,.SPX,1781.0
2013-12-18,.SPX,1810.65
2013-12-19,.SPX,1809.6
2013-12-20,.SPX,1818.32
2013-12-23,.SPX,1827.99
2013-12-24,.SPX,1833.32
2013-12-24,.SPX,1833.32
2013-12-26,.SPX,1842.02
2013-12-27,.SPX,1841.4
2013-12-30,.SPX,1841.07
2013-12-31,.SPX,1848.36
2013-12-31,.SPX,1848.36
2014-01-02,.SPX,1831.98
2014-01-03,.SPX,1831.37
2014-01-06,.SPX,1826.77
2014-01-07,.SPX,1837.88
2014-01-08,.SPX,1837.49
2014-01-09,.SPX,1838.13
2014-01-10,.SPX,1842.37
2014-01-13,.SPX,1819.2
2014-01-14,.SPX,1838.88
2014-01-15,.SPX,1848.38
2014-01-16,.SPX,1845.89
2014-01-17,.SPX,1838.7
2014-01-17,.SPX,1838.7
2014-01-21,.SPX,1843.8
2014-01-22,.SPX,1844.86
2014-01-23,.SPX,1828.46
2014-01-24,.SPX,1790.29
2014-01-27,.SPX,1781.56
2014-01-28,.SPX,1792.5
2014-01-29,.SPX,1774.2
2014-01-30,.SPX,1794.19
2014-01-31,.SPX,1782.59
2014-02-03,.SPX,1741.89
2014-02-04,.SPX,1755.2
2014-02-05,.SPX,1751.64
2014-02-06,.SPX,1773.43
2014-02-07,.SPX,1797.02
2014-02-10,.SPX,1799.84
2014-02-11,.SPX,1819.75
2014-02-12,.SPX,1819.26
2014-02-13,.SPX,1829.83
2014-02-14,.SPX,1838.63
2014-02-14,.SPX,1838.63
2014-02-18,.SPX,1840.76
2014-02-19,.SPX,1828.75
2014-02-20,.SPX,1839.78
2014-02-21,.SPX,1836.25
2014-02-24,.SPX,1847.61
2014-02-25,.SPX,1845.12
2014-02-26,.SPX,1845.16
2014-02-27,.SPX,1854.29
2014-02-28,.SPX,1859.45
2014-03-03,.SPX,1845.73
2014-03-04,.SPX,1873.91
2014-03-05,.SPX,1873.81
2014-03-06,.SPX,1877.03
2014-03-07,.SPX,1878.04
2014-03-10,.SPX,1877.17
2014-03-11,.SPX,1867.63
2014-03-12,.SPX,1868.2
2014-03-13,.SPX,1846.34
2014-03-14,.SPX,1841.13
2014-03-17,.SPX,1858.83
2014-03-18,.SPX,1872.25
2014-03-19,.SPX,1860.77
2014-03-20,.SPX,1872.01
2014-03-21,.SPX,1866.52
2014-03-24,.SPX,1857.44
2014-03-25,.SPX,1865.62
2014-03-26,.SPX,1852.56
2014-03-27,.SPX,1849.04
2014-03-28,.SPX,1857.62
2014-03-31,.SPX,1872.34
2014-04-01,.SPX,1885.52
2014-04-02,.SPX,1890.9
2014-04-03,.SPX,1888.77
2014-04-04,.SPX,1865.09
2014-04-07,.SPX,1845.04
2014-04-08,.SPX,1851.96
2014-04-09,.SPX,1872.18
2014-04-10,.SPX,1833.08
2014-04-11,.SPX,1815.69
2014-04-14,.SPX,1830.61
2014-04-15,.SPX,1842.98
2014-04-16,.SPX,1862.31
2014-04-17,.SPX,1864.85
2014-04-17,.SPX,1864.85
2014-04-21,.SPX,1871.89
2014-04-22,.SPX,1879.55
2014-04-23,.SPX,1875.39
2014-04-24,.SPX,1878.61
2014-04-25,.SPX,1863.4
2014-04-28,.SPX,1869.43
2014-04-29,.SPX,1878.33
2014-04-30,.SPX,1883.95
2014-05-01,.SPX,1883.68
2014-05-02,.SPX,1881.14
2014-05-05,.SPX,1884.66
2014-05-06,.SPX,1867.72
2014-05-07,.SPX,1878.21
2014-05-08,.SPX,1875.63
2014-05-09,.SPX,1878.48
2014-05-12,.SPX,1896.65
2014-05-13,.SPX,1897.45
2014-05-14,.SPX,1888.53
2014-05-15,.SPX,1870.85
2014-05-16,.SPX,1877.86
2014-05-19,.SPX,1885.08
2014-05-20,.SPX,1872.83
2014-05-21,.SPX,1888.03
2014-05-22,.SPX,1892.49
2014-05-23,.SPX,1900.53
2014-05-23,.SPX,1900.53
2014-05-27,.SPX,1911.91
2014-05-28,.SPX,1909.78
2014-05-29,.SPX,1920.03
2014-05-30,.SPX,1923.57
2014-06-02,.SPX,1924.97
2014-06-03,.SPX,1924.24
2014-06-04,.SPX,1927.88
2014-06-05,.SPX,1940.46
2014-06-06,.SPX,1949.44
2014-06-09,.SPX,1951.27
2014-06-10,.SPX,1950.79
2014-06-11,.SPX,1943.89
2014-06-12,.SPX,1930.11
2014-06-13,.SPX,1936.16
2014-06-16,.SPX,1937.78
2014-06-17,.SPX,1941.99
2014-06-18,.SPX,1956.98
2014-06-19,.SPX,1959.48
2014-06-20,.SPX,1962.87
2014-06-23,.SPX,1962.61
2014-06-24,.SPX,1949.98
2014-06-25,.SPX,1959.53
2014-06-26,.SPX,1957.22
2014-06-27,.SPX,1960.96
2014-06-30,.SPX,1960.23
2014-07-01,.SPX,1973.32
2014-07-02,.SPX,1974.62
2014-07-03,.SPX,1985.44
2014-07-03,.SPX,1985.44
2014-07-07,.SPX,1977.65
2014-07-08,.SPX,1963.71
2014-07-09,.SPX,1972.83
2014-07-10,.SPX,1964.68
2014-07-11,.SPX,1967.57
2014-07-14,.SPX,1977.1
2014-07-15,.SPX,1973.28
2014-07-16,.SPX,1981.57
2014-07-17,.SPX,1958.12
2014-07-18,.SPX,1978.22
2014-07-21,.SPX,1973.63
2014-07-22,.SPX,1983.53
2014-07-23,.SPX,1987.01
2014-07-24,.SPX,1987.98
2014-07-25,.SPX,1978.34
2014-07-28,.SPX,1978.91
2014-07-29,.SPX,1969.95
2014-07-30,.SPX,1970.07
2014-07-31,.SPX,1930.67
2014-08-01,.SPX,1925.15
2014-08-04,.SPX,1938.99
2014-08-05,.SPX,1920.21
2014-08-06,.SPX,1920.24
2014-08-07,.SPX,1909.57
2014-08-08,.SPX,1931.59
2014-08-11,.SPX,1936.92
2014-08-12,.SPX,1933.75
2014-08-13,.SPX,1946.72
2014-08-14,.SPX,1955.18
2014-08-15,.SPX,1955.06
2014-08-18,.SPX,1971.74
2014-08-19,.SPX,1981.6
2014-08-20,.SPX,1986.51
2014-08-21,.SPX,1992.37
2014-08-22,.SPX,1988.4
2014-08-25,.SPX,1997.92
2014-08-26,.SPX,2000.02
2014-08-27,.SPX,2000.12
2014-08-28,.SPX,1996.74
2014-08-29,.SPX,2003.37
2014-08-29,.SPX,2003.37
2014-09-02,.SPX,2002.28
2014-09-03,.SPX,2000.72
2014-09-04,.SPX,1997.65
2014-09-05,.SPX,2007.71
2014-09-08,.SPX,2001.54
2014-09-09,.SPX,1988.44
2014-09-10,.SPX,1995.69
2014-09-11,.SPX,1997.45
2014-09-12,.SPX,1985.54
2014-09-15,.SPX,1984.13
2014-09-16,.SPX,1998.98
2014-09-17,.SPX,2001.57
2014-09-18,.SPX,2011.36
2014-09-19,.SPX,2010.4
2014-09-22,.SPX,1994.29
2014-09-23,.SPX,1982.77
2014-09-24,.SPX,1998.3
2014-09-25,.SPX,1965.99
2014-09-26,.SPX,1982.85
2014-09-29,.SPX,1977.8
2014-09-30,.SPX,1972.29
2014-10-01,.SPX,1946.16
2014-10-02,.SPX,1946.17
2014-10-03,.SPX,1967.9
2014-10-06,.SPX,1964.82
2014-10-07,.SPX,1935.1
2014-10-08,.SPX,1968.89
2014-10-09,.SPX,1928.21
2014-10-10,.SPX,1906.13
2014-10-13,.SPX,1874.74
2014-10-14,.SPX,1877.7
2014-10-15,.SPX,1862.49
2014-10-16,.SPX,1862.76
2014-10-17,.SPX,1886.76
2014-10-20,.SPX,1904.01
2014-10-21,.SPX,1941.28
2014-10-22,.SPX,1927.11
2014-10-23,.SPX,1950.82
2014-10-24,.SPX,1964.58
2014-10-27,.SPX,1961.63
2014-10-28,.SPX,1985.05
2014-10-29,.SPX,1982.3
2014-10-30,.SPX,1994.65
2014-10-31,.SPX,2018.05
2014-11-03,.SPX,2017.81
2014-11-04,.SPX,2012.1
2014-11-05,.SPX,2023.57
2014-11-06,.SPX,2031.21
2014-11-07,.SPX,2031.92
2014-11-10,.SPX,2038.26
2014-11-11,.SPX,2039.68
2014-11-12,.SPX,2038.25
2014-11-13,.SPX,2039.33
2014-11-14,.SPX,2039.82
2014-11-17,.SPX,2041.32
2014-11-18,.SPX,2051.8
2014-11-19,.SPX,2048.72
2014-11-20,.SPX,2052.75
2014-11-21,.SPX,2063.5
2014-11-24,.SPX,2069.41
2014-11-25,.SPX,2067.03
2014-11-26,.SPX,2072.83
2014-11-26,.SPX,2072.83
2014-11-28,.SPX,2067.56
2014-12-01,.SPX,2053.44
2014-12-02,.SPX,2066.55
2014-12-03,.SPX,2074.33
2014-12-04,.SPX,2071.92
2014-12-05,.SPX,2075.37
2014-12-08,.SPX,2060.31
2014-12-09,.SPX,2059.82
2014-12-10,.SPX,2026.14
2014-12-11,.SPX,2035.33
2014-12-12,.SPX,2002.33
2014-12-15,.SPX,1989.63
2014-12-16,.SPX,1972.74
2014-12-17,.SPX,2012.89
2014-12-18,.SPX,2061.23
2014-12-19,.SPX,2070.65
2014-12-22,.SPX,2078.54
2014-12-23,.SPX,2082.17
2014-12-24,.SPX,2081.88
2014-12-24,.SPX,2081.88
2014-12-26,.SPX,2088.77
2014-12-29,.SPX,2090.57
2014-12-30,.SPX,2080.35
2014-12-31,.SPX,2058.9
2014-12-31,.SPX,2058.9
2015-01-02,.SPX,2058.2
2015-01-05,.SPX,2020.58
2015-01-06,.SPX,2002.61
2015-01-07,.SPX,2025.9
2015-01-08,.SPX,2062.14
2015-01-09,.SPX,2044.81
2015-01-12,.SPX,2028.26
2015-01-13,.SPX,2023.03
2015-01-14,.SPX,2011.27
2015-01-15,.SPX,1992.67
2015-01-16,.SPX,2019.42
2015-01-16,.SPX,2019.42
2015-01-20,.SPX,2022.55
2015-01-21,.SPX,2032.12
2015-01-22,.SPX,2063.15
2015-01-23,.SPX,2051.82
2015-01-26,.SPX,2057.09
2015-01-27,.SPX,2029.55
2015-01-28,.SPX,2002.16
2015-01-29,.SPX,2021.25
2015-01-30,.SPX,1994.99
2015-02-02,.SPX,2020.85
2015-02-03,.SPX,2050.03
2015-02-04,.SPX,2041.51
2015-02-05,.SPX,2062.52
2015-02-06,.SPX,2055.47
2015-02-09,.SPX,2046.74
2015-02-10,.SPX,2068.59
2015-02-11,.SPX,2068.53
2015-02-12,.SPX,2088.48
2015-02-13,.SPX,2096.99
2015-02-13,.SPX,2096.99
2015-02-17,.SPX,2100.34
2015-02-18,.SPX,2099.68
2015-02-19,.SPX,2097.45
2015-02-20,.SPX,2110.3
2015-02-23,.SPX,2109.66
2015-02-24,.SPX,2115.48
2015-02-25,.SPX,2113.86
2015-02-26,.SPX,2110.74
2015-02-27,.SPX,2104.5
2015-03-02,.SPX,2117.39
2015-03-03,.SPX,2107.78
2015-03-04,.SPX,2098.53
2015-03-05,.SPX,2101.04
2015-03-06,.SPX,2071.26
2015-03-09,.SPX,2079.43
2015-03-10,.SPX,2044.16
2015-03-11,.SPX,2040.24
2015-03-12,.SPX,2065.95
2015-03-13,.SPX,2053.4
2015-03-16,.SPX,2081.19
2015-03-17,.SPX,2074.28
2015-03-18,.SPX,2099.5
2015-03-19,.SPX,2089.27
2015-03-20,.SPX,2108.1
2015-03-23,.SPX,2104.42
2015-03-24,.SPX,2091.5
2015-03-25,.SPX,2061.05
2015-03-26,.SPX,2056.15
2015-03-27,.SPX,2061.02
2015-03-30,.SPX,2086.24
2015-03-31,.SPX,2067.89
2015-04-01,.SPX,2059.69
2015-04-02,.SPX,2066.96
2015-04-02,.SPX,2066.96
2015-04-06,.SPX,2080.62
2015-04-07,.SPX,2076.33
2015-04-08,.SPX,2081.9
2015-04-09,.SPX,2091.18
2015-04-10,.SPX,2102.06
2015-04-13,.SPX,2092.43
2015-04-14,.SPX,2095.84
2015-04-15,.SPX,2106.63
2015-04-16,.SPX,2104.99
2015-04-17,.SPX,2081.18
2015-04-20,.SPX,2100.4
2015-04-21,.SPX,2097.29
2015-04-22,.SPX,2107.96
2015-04-23,.SPX,2112.93
2015-04-24,.SPX,2117.69
2015-04-27,.SPX,2108.92
2015-04-28,.SPX,2114.76
2015-04-29,.SPX,2106.85
2015-04-30,.SPX,2085.51
2015-05-01,.SPX,2108.29
2015-05-04,.SPX,2114.49
2015-05-05,.SPX,2089.46
2015-05-06,.SPX,2080.15
2015-05-07,.SPX,2088.0
2015-05-08,.SPX,2116.1
2015-05-11,.SPX,2105.33
2015-05-12,.SPX,2099.12
2015-05-13,.SPX,2098.48
2015-05-14,.SPX,2121.1
2015-05-15,.SPX,2122.73
2015-05-18,.SPX,2129.2
2015-05-19,.SPX,2127.83
2015-05-20,.SPX,2125.85
2015-05-21,.SPX,2130.82
2015-05-22,.SPX,2126.06
2015-05-22,.SPX,2126.06
2015-05-26,.SPX,2104.2
2015-05-27,.SPX,2123.48
2015-05-28,.SPX,2120.79
2015-05-29,.SPX,2107.39
2015-06-01,.SPX,2111.73
2015-06-02,.SPX,2109.6
2015-06-03,.SPX,2114.07
2015-06-04,.SPX,2095.84
2015-06-05,.SPX,2092.83
2015-06-08,.SPX,2079.28
2015-06-09,.SPX,2080.15
2015-06-10,.SPX,2105.2
2015-06-11,.SPX,2108.86
2015-06-12,.SPX,2094.11
2015-06-15,.SPX,2084.43
2015-06-16,.SPX,2096.29
2015-06-17,.SPX,2100.44
2015-06-18,.SPX,2121.24
2015-06-19,.SPX,2109.99
2015-06-22,.SPX,2122.85
2015-06-23,.SPX,2124.2
2015-06-24,.SPX,2108.58
2015-06-25,.SPX,2102.31
2015-06-26,.SPX,2101.49
2015-06-29,.SPX,2057.64
2015-06-30,.SPX,2063.11
2015-07-01,.SPX,2077.42
2015-07-02,.SPX,2076.78
2015-07-02,.SPX,2076.78
2015-07-06,.SPX,2068.76
2015-07-07,.SPX,2081.34
2015-07-08,.SPX,2046.68
2015-07-09,.SPX,2051.31
2015-07-10,.SPX,2076.62
2015-07-13,.SPX,2099.6
2015-07-14,.SPX,2108.95
2015-07-15,.SPX,2107.4
2015-07-16,.SPX,2124.29
2015-07-17,.SPX,2126.64
2015-07-20,.SPX,2128.28
2015-07-21,.SPX,2119.21
2015-07-22,.SPX,2114.15
2015-07-23,.SPX,2102.15
2015-07-24,.SPX,2079.65
2015-07-27,.SPX,2067.64
2015-07-28,.SPX,2093.25
2015-07-29,.SPX,2108.57
2015-07-30,.SPX,2108.63
2015-07-31,.SPX,2103.84
2015-08-03,.SPX,2098.04
2015-08-04,.SPX,2093.32
2015-08-05,.SPX,2099.84
2015-08-06,.SPX,2083.56
2015-08-07,.SPX,2077.57
2015-08-10,.SPX,2104.18
2015-08-11,.SPX,2084.07
2015-08-12,.SPX,2086.05
2015-08-13,.SPX,2083.39
2015-08-14,.SPX,2091.54
2015-08-17,.SPX,2102.44
2015-08-18,.SPX,2096.92
2015-08-19,.SPX,2079.61
2015-08-20,.SPX,2035.73
2015-08-21,.SPX,1970.89
2015-08-24,.SPX,1893.21
2015-08-25,.SPX,1867.61
2015-08-26,.SPX,1940.51
2015-08-27,.SPX,1987.66
2015-08-28,.SPX,1988.87
2015-08-31,.SPX,1972.18
2015-09-01,.SPX,1913.85
2015-09-02,.SPX,1948.86
2015-09-03,.SPX,1951.13
2015-09-04,.SPX,1921.22
2015-09-04,.SPX,1921.22
2015-09-08,.SPX,1969.41
2015-09-09,.SPX,1942.04
2015-09-10,.SPX,1952.29
2015-09-11,.SPX,1961.05
2015-09-14,.SPX,1953.03
2015-09-15,.SPX,1978.09
2015-09-16,.SPX,1995.31
2015-09-17,.SPX,1990.2
2015-09-18,.SPX,1958.03
2015-09-21,.SPX,1966.97
2015-09-22,.SPX,1942.74
2015-09-23,.SPX,1938.76
2015-09-24,.SPX,1932.24
2015-09-25,.SPX,1931.34
2015-09-28,.SPX,1881.77
2015-09-29,.SPX,1884.09
2015-09-30,.SPX,1920.03
2015-10-01,.SPX,1923.82
2015-10-02,.SPX,1951.36
2015-10-05,.SPX,1987.05
2015-10-06,.SPX,1979.92
2015-10-07,.SPX,1995.83
2015-10-08,.SPX,2013.43
2015-10-09,.SPX,2014.89
2015-10-12,.SPX,2017.46
2015-10-13,.SPX,2003.69
2015-10-14,.SPX,1994.24
2015-10-15,.SPX,2023.86
2015-10-16,.SPX,2033.11
2015-10-19,.SPX,2033.66
2015-10-20,.SPX,2030.77
2015-10-21,.SPX,2018.94
2015-10-22,.SPX,2052.51
2015-10-23,.SPX,2075.15
2015-10-26,.SPX,2071.18
2015-10-27,.SPX,2065.89
2015-10-28,.SPX,2090.35
2015-10-29,.SPX,2089.41
2015-10-30,.SPX,2079.36
2015-11-02,.SPX,2104.05
2015-11-03,.SPX,2109.79
2015-11-04,.SPX,2102.31
2015-11-05,.SPX,2099.93
2015-11-06,.SPX,2099.2
2015-11-09,.SPX,2078.58
2015-11-10,.SPX,2081.72
2015-11-11,.SPX,2075.0
2015-11-12,.SPX,2045.97
2015-11-13,.SPX,2023.04
2015-11-16,.SPX,2053.19
2015-11-17,.SPX,2050.44
2015-11-18,.SPX,2083.58
2015-11-19,.SPX,2081.24
2015-11-20,.SPX,2089.17
2015-11-23,.SPX,2086.59
2015-11-24,.SPX,2089.14
2015-11-25,.SPX,2088.87
2015-11-25,.SPX,2088.87
2015-11-27,.SPX,2090.11
2015-11-30,.SPX,2080.41
2015-12-01,.SPX,2102.63
2015-12-02,.SPX,2079.51
2015-12-03,.SPX,2049.62
2015-12-04,.SPX,2091.69
2015-12-07,.SPX,2077.07
2015-12-08,.SPX,2063.59
2015-12-09,.SPX,2047.62
2015-12-10,.SPX,2052.23
2015-12-11,.SPX,2012.37
2015-12-14,.SPX,2021.94
2015-12-15,.SPX,2043.41
2015-12-16,.SPX,2073.07
2015-12-17,.SPX,2041.89
2015-12-18,.SPX,2005.55
2015-12-21,.SPX,2021.15
2015-12-22,.SPX,2038.97
2015-12-23,.SPX,2064.29
2015-12-24,.SPX,2060.99
2015-12-24,.SPX,2060.99
2015-12-28,.SPX,2056.5
