Date,.DJI,.IXIC,.INX,.NDX,.SPX,.SPSUPX,.GSPTSE
2022-06-02,33248.28483,12316.898,4176.82,12892.886,4176.82,953.87,21031.81
2022-06-03,32899.69944,12012.734,4108.54,12548.025,4108.54,938.72,20790.73
2022-06-06,32915.78089,12061.37,4121.43,12599.63,4121.43,941.88,20819.09
2022-06-07,33180.13636,12175.232,4160.68,12711.675,4160.68,951.05,20928.21
2022-06-08,32910.90373,12086.271,4115.77,12615.128,4115.77,940.23,20792.43
2022-06-09,32272.78616,11754.226,4017.82,12269.783,4017.82,918.13,20563.89
2022-06-10,31392.78763,11340.024,3900.86,11832.821,3900.86,891.63,20274.82
2022-06-13,30516.74356,10809.225,3749.63,11288.318,3749.63,856.6,19742.56
2022-06-14,30364.82649,10828.345,3735.48,11311.686,3735.48,853.36,19548.51
2022-06-15,30668.5288,11099.155,3789.99,11593.771,3789.99,865.53,19611.56
2022-06-16,29927.06809,10646.099,3666.77,11127.573,3666.77,836.32,19004.06
2022-06-17,29888.77576,10798.35,3674.84,11265.988,3674.84,838.57,18930.48
2022-06-21,30530.25462,11069.302,3764.79,11546.757,3764.79,858.34,19257.29
2022-06-22,30483.13067,11053.08,3759.89,11527.712,3759.89,857.1,19004.04
2022-06-23,30677.36042,11232.193,3795.73,11697.676,3795.73,865.07,18717.12
2022-06-24,31500.6784,11607.62,3911.74,12105.848,3911.74,891.76,19062.91
2022-06-27,31438.26389,11524.551,3900.11,12008.243,3900.11,889.66,19258.32
2022-06-28,30946.98849,11181.54,3821.55,11637.769,3821.55,872.15,19222.74
2022-06-29,31029.30711,11177.893,3818.83,11658.263,3818.83,870.97,19078.64
2022-06-30,30775.43096,11028.736,3785.38,11503.717,3785.38,863.41,18861.36
2022-07-05,30967.8153,11322.238,3831.39,11779.905,3831.39,873.8,18834.16
2022-07-06,31037.67738,11361.852,3845.08,11852.588,3845.08,876.12,18729.66
2022-07-07,31384.54918,11621.346,3902.62,12109.053,3902.62,889.6,19063.17
2022-07-08,31338.15021,11635.308,3899.38,12125.691,3899.38,888.71,19022.86
2022-07-11,31173.84252,11372.599,3854.43,11860.281,3854.43,878.43,18816.8
2022-07-12,30981.32636,11264.728,3818.8,11744.986,3818.8,870.84,18678.64
2022-07-13,30772.79466,11247.582,3801.78,11728.527,3801.78,867.08,18615.19
2022-07-14,30630.17057,11251.185,3790.38,11768.395,3790.38,864.0,18329.06
2022-07-15,31288.25815,11452.421,3863.16,11983.624,3863.16,880.63,18394.45
2022-07-18,31072.60842,11360.048,3830.85,11877.5,3830.85,873.74,18595.62
2022-07-19,31827.05293,11713.147,3936.69,12249.42,3936.69,898.31,18937.71
2022-07-20,31874.83596,11897.651,3959.9,12439.682,3959.9,904.01,19020.67
2022-07-21,32036.90279,12059.609,3998.95,12619.409,3998.95,912.66,19062.85
2022-07-22,31899.28768,11834.112,3961.63,12396.467,3961.63,904.17,18982.92
2022-07-25,31990.04248,11782.666,3966.84,12328.412,3966.84,905.74,19104.48
2022-07-26,31761.54076,11562.575,3921.05,12086.896,3921.05,895.69,18972.68
2022-07-27,32197.58557,12032.423,4023.61,12601.47,4023.61,918.69,19254.56
2022-07-28,32529.62815,12162.593,4072.43,12717.871,4072.43,930.03,19456.71
2022-07-29,32845.12793,12390.688,4130.29,12947.975,4130.29,943.04,19692.92
2022-08-02,32396.16523,12348.758,4091.19,12901.601,4091.19,934.15,19505.33
2022-08-03,32812.50366,12668.159,4155.17,13253.259,4155.17,948.24,19545.94
2022-08-04,32726.82375,12720.58,4151.94,13311.041,4151.94,946.98,19577.04
2022-08-05,32803.47431,12657.555,4145.19,13207.692,4145.19,945.97,19620.13
2022-08-08,32832.53957,12644.459,4140.06,13159.161,4140.06,945.38,19669.17
2022-08-09,32774.40905,12493.929,4122.47,13008.165,4122.47,940.88,19578.3
2022-08-10,33309.51301,12854.805,4210.24,13378.321,4210.24,961.13,19885.94
2022-08-11,33336.66695,12779.913,4207.27,13291.986,4207.27,960.98,19991.88
2022-08-12,33761.04611,13047.186,4280.15,13565.872,4280.15,977.54,20179.81
2022-08-15,33912.43591,13128.053,4297.14,13667.18,4297.14,981.27,20180.6
2022-08-16,34152.01011,13102.549,4305.2,13635.21,4305.2,983.41,20269.97
2022-08-17,33980.32076,12938.123,4274.04,13470.857,4274.04,975.8,20181.44
2022-08-18,33999.03852,12965.341,4283.74,13505.991,4283.74,978.46,20265.37
2022-08-19,33706.73823,12705.215,4228.48,13242.901,4228.48,965.55,20111.38
2022-08-22,33063.61168,12381.573,4137.99,12890.538,4137.99,944.84,19974.92
2022-08-23,32909.58558,12381.301,4128.73,12881.789,4128.73,942.87,19985.35
2022-08-24,32969.23197,12431.528,4140.77,12917.864,4140.77,945.74,20021.38
2022-08-25,33291.78386,12639.265,4199.12,13143.583,4199.12,959.32,20172.34
2022-08-26,32283.39729,12141.71,4057.66,12605.166,4057.66,927.26,19873.29
2022-08-29,32098.98777,12017.669,4030.61,12484.322,4030.61,921.0,19836.12
2022-08-30,31790.86965,11883.136,3986.16,12342.698,3986.16,910.61,19512.9
2022-08-31,31510.43273,11816.203,3955.0,12272.031,3955.0,903.48,19330.81
2022-09-01,31656.41811,11785.126,3966.85,12274.625,3966.85,905.28,19142.72
2022-09-02,31318.44384,11630.864,3924.26,12098.443,3924.26,895.81,19270.85
2022-09-06,31145.30452,11544.909,3908.19,12011.314,3908.19,891.83,19088.15
2022-09-07,31581.28342,11791.9,3979.87,12259.387,3979.87,908.4,19241.44
2022-09-08,31774.52456,11862.129,4006.18,12321.194,4006.18,914.48,19413.0
2022-09-09,32151.71387,12112.307,4067.36,12588.292,4067.36,928.66,19773.34
2022-09-12,32381.33601,12266.411,4110.41,12739.722,4110.41,938.5,19987.23
2022-09-13,31104.96906,11633.574,3932.69,12033.62,3932.69,898.36,19645.4
2022-09-14,31135.08884,11719.678,3946.01,12134.399,3946.01,901.11,19726.14
2022-09-16,30822.42309,11448.404,3873.33,11861.376,3873.33,884.54,19385.88
2022-09-19,31019.6846,11535.02,3899.89,11953.275,3899.89,890.95,19562.38
2022-09-20,30706.22796,11425.051,3855.93,11851.537,3855.93,880.62,19368.69
2022-09-21,30183.77826,11220.192,3789.93,11637.791,3789.93,865.85,19184.54
2022-09-22,30076.67838,11066.805,3757.99,11501.647,3757.99,857.64,19002.68
2022-09-23,29590.41197,10867.926,3693.23,11311.244,3693.23,842.56,18480.98
2022-09-26,29260.80797,10802.922,3655.04,11254.112,3655.04,833.49,18327.04
2022-09-27,29134.99032,10829.503,3647.29,11271.75,3647.29,831.92,18307.91
2022-09-28,29683.73716,11051.636,3719.04,11493.827,3719.04,848.8,18648.92
2022-09-29,29225.6133,10737.506,3640.47,11164.78,3640.47,830.89,18441.84
2022-09-30,28725.50628,10575.619,3585.62,10971.222,3585.62,818.93,18444.22
2022-10-03,29490.89146,10815.435,3678.43,11229.727,3678.43,840.3,18881.19
2022-10-04,30316.31849,11176.406,3790.93,11582.539,3790.93,866.55,19370.99
2022-10-05,30273.87398,11148.638,3783.28,11573.182,3783.28,864.55,19235.09
2022-10-06,29926.93627,11073.311,3744.52,11485.504,3744.52,855.91,18979.01
2022-10-07,29296.79353,10652.405,3639.66,11039.469,3639.66,832.16,18583.13
2022-10-11,29239.19027,10426.191,3588.84,10791.348,3588.84,821.52,18216.68
2022-10-12,29210.84999,10417.099,3577.03,10785.615,3577.03,818.64,18206.28
2022-10-13,30038.71559,10649.152,3669.91,11033.581,3669.91,839.68,18613.63
2022-10-14,29634.8337,10321.388,3583.07,10692.058,3583.07,819.78,18326.35
2022-10-17,30185.8214,10675.801,3677.95,11062.532,3677.95,841.57,18621.02
2022-10-18,30523.79567,10772.402,3719.98,11147.736,3719.98,851.35,18798.18
2022-10-19,30423.81381,10680.508,3695.16,11103.377,3695.16,844.93,18674.4
2022-10-20,30333.58628,10614.844,3665.78,11046.706,3665.78,837.75,18579.29
2022-10-21,31082.56047,10859.716,3752.75,11310.332,3752.75,857.48,18860.95
2022-10-24,31499.62388,10952.612,3797.34,11430.262,3797.34,867.33,18918.4
2022-10-25,31836.74135,11199.116,3859.11,11669.993,3859.11,882.03,19097.01
2022-10-26,31839.11403,10970.992,3830.6,11405.896,3830.6,876.23,19279.76
2022-10-27,32033.27787,10792.675,3807.3,11191.63,3807.3,871.43,19352.11
2022-10-28,32861.80255,11102.452,3901.06,11546.206,3901.06,892.5,19471.19
2022-10-31,32732.95316,10988.146,3871.98,11405.569,3871.98,886.33,19426.14
2022-11-01,32653.20494,10890.845,3856.1,11288.953,3856.1,883.31,19517.71
2022-11-02,32147.75941,10524.797,3759.69,10906.343,3759.69,860.83,19277.01
2022-11-03,32001.24677,10342.94,3719.89,10690.599,3719.89,852.24,19241.22
2022-11-04,32403.21734,10475.254,3770.55,10857.027,3770.55,864.02,19449.81
2022-11-07,32827.00333,10564.52,3806.8,10976.999,3806.8,872.28,19545.91
2022-11-08,33160.82542,10616.2,3828.11,11059.497,3828.11,876.88,19660.31
2022-11-09,32513.94214,10353.175,3748.57,10797.55,3748.57,858.6,19344.25
2022-11-10,33715.37213,11114.147,3956.37,11605.956,3956.37,906.4,19990.36
2022-11-11,33747.86459,11323.331,3992.93,11817.009,3992.93,914.5,20111.51
2022-11-14,33536.69658,11196.22,3957.25,11700.94,3957.25,906.2,19921.81
2022-11-15,33592.91577,11358.41,3991.73,11871.148,3991.73,914.59,19994.78
2022-11-16,33553.83256,11183.659,3958.79,11699.087,3958.79,906.5,19957.96
2022-11-17,33546.31909,11144.958,3946.56,11676.857,3946.56,903.56,19884.58
2022-11-18,33745.68964,11146.063,3965.34,11677.017,3965.34,907.99,19980.91
2022-11-21,33700.27929,11024.511,3949.94,11553.451,3949.94,904.55,19977.13
2022-11-22,34098.09768,11174.407,4003.58,11724.837,4003.58,916.96,20220.01
2022-11-23,34194.05917,11285.317,4027.26,11838.715,4027.26,922.0,20282.26
2022-11-25,34347.03075,11226.356,4026.12,11756.034,4026.12,922.05,20383.77
2022-11-28,33849.46118,11049.499,3963.94,11587.752,3963.94,907.54,20220.49
2022-11-29,33852.52589,10983.779,3957.63,11503.451,3957.63,906.45,20277.41
2022-11-30,34589.76851,11467.996,4080.11,12030.06,4080.11,933.97,20453.26
2022-12-01,34395.0115,11482.449,4076.57,12041.895,4076.57,933.03,20525.45
2022-12-02,34429.87663,11461.497,4071.7,11994.26,4071.7,932.16,20485.66
2022-12-05,33947.10332,11239.937,3998.84,11786.8,3998.84,914.85,20242.26
2022-12-06,33596.34297,11014.89,3941.26,11549.685,3941.26,901.97,19990.17
2022-12-07,33597.92475,10958.553,3933.92,11497.392,3933.92,900.24,19973.22
2022-12-08,33781.47747,11082.003,3963.51,11637.495,3963.51,906.94,19969.19
2022-12-09,33476.45701,11004.617,3934.38,11563.326,3934.38,900.03,19947.07
2022-12-12,34005.03612,11143.738,3990.56,11706.439,3990.56,912.6,20019.7
2022-12-13,34108.64289,11256.814,4019.65,11834.205,4019.65,919.09,20023.46
2022-12-14,33966.34834,11170.886,3995.32,11740.924,3995.32,913.55,19891.65
2022-12-15,33202.21541,10810.526,3895.75,11345.216,3895.75,890.92,19600.63
2022-12-16,32920.46034,10705.414,3852.36,11243.721,3852.36,881.1,19443.28
2022-12-19,32757.5367,10546.032,3817.66,11084.594,3817.66,873.06,19200.76
2022-12-20,32849.74146,10547.112,3821.62,11072.425,3821.62,874.22,19306.89
2022-12-21,33376.47515,10709.37,3878.44,11235.88,3878.44,887.41,19571.1
2022-12-22,33027.49431,10476.119,3822.39,10956.144,3822.39,874.8,19349.66
2022-12-23,33203.92901,10497.863,3844.82,10985.447,3844.82,880.03,19506.65
2022-12-28,32875.70906,10213.288,3783.22,10679.345,3783.22,865.82,19284.1
2022-12-29,33220.80136,10478.087,3849.28,10951.048,3849.28,881.13,19485.89
2022-12-30,33147.24845,10466.482,3839.5,10939.762,3839.5,878.75,19384.92
2023-01-03,33136.3737,10386.985,3824.14,10862.637,3824.14,875.25,19443.77
2023-01-04,33269.77072,10458.762,3852.97,10914.801,3852.97,882.34,19588.83
2023-01-05,32930.08285,10305.241,3808.1,10741.217,3808.1,872.19,19506.84
2023-01-06,33630.61493,10569.294,3895.08,11040.354,3895.08,892.21,19814.51
2023-01-09,33517.64927,10635.649,3892.09,11108.445,3892.09,891.59,19857.07
2023-01-10,33704.10193,10742.63,3919.25,11205.78,3919.25,898.09,19898.86
2023-01-11,33973.00501,10931.671,3969.61,11402.525,3969.61,909.56,20025.05
2023-01-12,34189.9729,11001.105,3983.17,11459.613,3983.17,913.22,20211.2
2023-01-17,33910.85413,11095.113,3990.97,11557.186,3990.97,915.06,20457.46
2023-01-18,33296.95761,10957.013,3928.86,11410.286,3928.86,900.98,20376.23
2023-01-19,33044.56438,10852.269,3898.85,11295.67,3898.85,893.93,20341.44
2023-01-20,33375.48654,11140.434,3972.61,11619.027,3972.61,910.63,20503.21
2023-01-23,33629.56041,11364.414,4019.81,11872.544,4019.81,921.47,20631.58
2023-01-24,33733.95808,11334.272,4016.95,11846.645,4016.95,920.58,20629.55
2023-01-25,33743.84422,11313.357,4016.22,11814.687,4016.22,920.63,20599.6
2023-01-26,33949.41009,11512.413,4060.43,12051.48,4060.43,930.54,20700.5
2023-01-27,33978.0799,11621.709,4070.56,12166.601,4070.56,932.95,20714.48
2023-01-30,33717.08573,11393.814,4017.77,11912.386,4017.77,921.01,20572.11
2023-01-31,34086.03658,11584.552,4076.6,12101.929,4076.6,935.25,20767.38
2023-02-01,34092.95688,11816.32,4119.21,12363.104,4119.21,945.45,20751.05
2023-02-02,34053.93957,12200.818,4179.76,12803.14,4179.76,959.39,20740.44
2023-02-03,33926.01288,12006.955,4136.48,12573.361,4136.48,949.82,20758.34
2023-02-06,33891.01594,11887.45,4111.08,12464.515,4111.08,943.47,20628.92
2023-02-07,34156.68955,12113.786,4164.0,12728.273,4164.0,955.16,20725.0
2023-02-08,33949.01464,11910.52,4117.86,12495.377,4117.86,944.42,20679.54
2023-02-09,33699.88384,11789.579,4081.5,12381.17,4081.5,935.79,20597.75
2023-02-10,33869.26642,11718.12,4090.46,12304.917,4090.46,937.87,20612.12
2023-02-13,34245.92847,11891.789,4137.29,12502.313,4137.29,948.64,20702.23
2023-02-14,34089.26605,11960.145,4136.13,12590.886,4136.13,948.33,20704.79
2023-02-15,34128.05269,12070.593,4147.6,12687.894,4147.6,951.35,20720.39
2023-02-16,33696.85209,11855.834,4090.41,12442.481,4090.41,938.8,20606.42
2023-02-17,33826.6901,11787.272,4079.09,12358.185,4079.09,936.37,20515.24
2023-02-21,33129.58521,11492.301,3997.34,12060.298,3997.34,917.13,20252.64
2023-02-22,33045.09164,11507.07,3991.05,12066.272,3991.05,915.96,20193.33
2023-02-23,33153.90512,11590.401,4012.32,12180.14,4012.32,920.83,20188.19
2023-02-24,32816.91947,11394.942,3970.04,11969.652,3970.04,911.45,20219.19
2023-02-27,32889.08831,11466.979,3982.24,12057.788,3982.24,914.15,20260.13
2023-02-28,32656.69804,11455.544,3970.15,12042.116,3970.15,911.51,20221.19
2023-03-01,32661.83884,11379.484,3951.39,11938.567,3951.39,907.76,20259.78
2023-03-02,33003.56984,11462.982,3981.35,12044.869,3981.35,914.37,20337.21
2023-03-03,33390.97483,11689.006,4045.64,12290.807,4045.64,928.73,20581.58
2023-03-06,33431.44211,11675.737,4048.42,12302.484,4048.42,928.09,20514.8
2023-03-07,32856.46404,11530.333,3986.37,12152.17,3986.37,914.18,20275.54
2023-03-09,32254.85929,11338.355,3918.32,11995.882,3918.32,898.12,20086.72
2023-03-10,31909.63518,11138.888,3861.59,11830.282,3861.59,884.14,19774.92
2023-03-13,31819.14402,11188.843,3855.76,11923.167,3855.76,881.41,19588.9
2023-03-15,31874.57233,11434.052,3891.93,12251.321,3891.93,888.86,19378.84
2023-03-16,32246.55493,11717.277,3960.28,12581.39,3960.28,904.26,19539.01
2023-03-17,31861.98397,11630.513,3916.64,12519.875,3916.64,893.32,19387.72
2023-03-20,32244.5777,11675.538,3951.57,12562.607,3951.57,901.77,19519.43
2023-03-21,32560.60473,11860.109,4002.87,12741.437,4002.87,913.84,19654.92
2023-03-22,32030.11431,11669.956,3936.97,12567.151,3936.97,898.14,19532.78
2023-03-23,32105.24899,11787.398,3948.72,12729.233,3948.72,900.19,19459.92
2023-03-24,32237.52559,11823.96,3970.99,12767.048,3970.99,905.46,19501.49
2023-03-29,32717.59668,11926.236,4027.81,12846.031,4027.81,919.01,19837.65
2023-03-30,32859.03443,12013.471,4050.83,12963.142,4050.83,923.95,19940.99
2023-03-31,33274.15357,12221.907,4109.31,13181.351,4109.31,937.56,20099.89
2023-04-03,33601.15423,12189.453,4124.51,13148.35,4124.51,940.74,20278.28
2023-04-04,33402.37685,12126.327,4100.6,13100.075,4100.6,934.36,20275.76
2023-04-05,33482.71823,11996.862,4090.38,12967.199,4090.38,931.67,20159.55
2023-04-06,33485.28863,12087.957,4105.02,13062.596,4105.02,934.65,20196.69
2023-04-10,33586.52274,12084.355,4109.11,13051.234,4109.11,936.42,20275.82
2023-04-11,33684.791,12031.877,4108.94,12964.155,4108.94,937.02,20421.85
2023-04-12,33646.49867,11929.337,4091.95,12848.348,4091.95,932.99,20454.32
2023-04-13,34029.68557,12166.272,4146.22,13109.389,4146.22,944.91,20564.49
2023-04-14,33886.46831,12123.465,4137.64,13079.516,4137.64,942.66,20579.91
2023-04-17,33987.17515,12157.724,4151.32,13087.714,4151.32,946.06,20641.97
2023-04-18,33976.62993,12153.412,4154.87,13091.793,4154.87,946.61,20684.68
2023-04-19,33897.01353,12157.226,4154.52,13088.715,4154.52,946.71,20680.83
2023-04-20,33786.61827,12059.558,4129.79,12985.98,4129.79,941.25,20630.69
2023-04-21,33808.96095,12072.456,4133.52,13000.768,4133.52,941.92,20693.15
2023-04-24,33875.39583,12037.204,4137.04,12969.758,4137.04,942.67,20676.74
2023-04-25,33530.8308,11799.157,4071.63,12725.109,4071.63,927.36,20439.87
2023-04-26,33301.86773,11854.351,4055.99,12806.485,4055.99,923.43,20366.72
2023-04-27,33826.16284,12142.238,4135.35,13160.026,4135.35,941.18,20522.64
2023-04-28,34098.16358,12226.584,4169.48,13245.986,4169.48,949.05,20636.54
2023-05-01,34051.69871,12212.598,4167.87,13231.468,4167.87,948.68,20615.1
2023-05-02,33684.52736,12080.506,4119.58,13113.66,4119.58,937.39,20407.56
2023-05-03,33414.24022,12025.328,4090.75,13030.208,4090.75,931.3,20354.68
2023-05-04,33127.7398,11966.398,4061.22,12982.481,4061.22,923.96,20238.19
2023-05-05,33674.37759,12235.413,4136.25,13259.132,4136.25,941.28,20542.03
2023-05-08,33618.68565,12256.917,4138.12,13291.642,4138.12,941.41,20585.15
2023-05-09,33561.80738,12179.553,4119.17,13201.114,4119.17,937.11,20585.73
2023-05-12,33300.61548,12284.743,4124.08,13340.175,4124.08,937.75,20419.62
2023-05-15,33348.59623,12365.209,4136.28,13413.509,4136.28,940.93,20539.97
2023-05-16,33012.13783,12343.053,4109.9,13426.014,4109.9,934.38,20242.07
2023-05-17,33420.76507,12500.566,4158.77,13589.263,4158.77,946.02,20296.43
2023-05-18,33535.90568,12688.838,4198.05,13834.616,4198.05,954.87,20297.09
2023-05-19,33426.63085,12657.897,4191.98,13803.489,4191.98,952.96,20351.06
2023-05-23,33055.50505,12560.245,4145.58,13672.538,4145.58,943.13,20146.01
2023-05-24,32799.9153,12484.162,4115.24,13604.482,4115.24,935.97,19927.69
2023-05-25,32764.65472,12698.094,4151.28,13938.531,4151.28,943.45,19774.08
2023-05-26,33093.33602,12975.688,4205.45,14298.409,4205.45,955.54,19920.31
2023-05-30,33042.78488,13017.426,4205.52,14354.986,4205.52,955.39,19739.7
2023-05-31,32908.26743,12935.285,4179.83,14254.09,4179.83,949.0,19572.24
2023-06-01,33061.56855,13100.982,4221.02,14441.513,4221.02,958.24,19672.25
2023-06-02,33762.75971,13240.766,4282.37,14546.641,4282.37,973.68,20024.63
2023-06-05,33562.8619,13229.429,4273.79,14556.497,4273.79,970.85,19931.62
2023-06-06,33573.2753,13276.418,4283.85,14558.094,4283.85,974.68,20055.6
2023-06-07,33665.01871,13104.895,4267.52,14303.287,4267.52,972.64,19983.69
2023-06-08,33833.6104,13238.524,4293.93,14484.543,4293.93,977.78,19942.7
2023-06-09,33876.77989,13259.143,4298.86,14528.36,4298.86,978.3,19892.06
2023-06-12,34066.3302,13461.921,4338.93,14784.301,4338.93,987.02,19921.31
2023-06-13,34212.11786,13573.32,4369.01,14900.853,4369.01,994.13,19990.4
2023-06-14,33979.33215,13626.477,4372.59,15005.692,4372.59,994.22,20015.09
2023-06-15,34408.06121,13782.821,4425.84,15185.477,4425.84,1006.09,20027.35
2023-06-16,34299.11591,13689.571,4409.59,15083.918,4409.59,1002.37,19975.37
2023-06-20,34053.87366,13667.294,4388.71,15070.149,4388.71,997.49,19754.14
2023-06-21,33951.51913,13502.199,4365.69,14867.451,4365.69,992.58,19705.95
2023-06-22,33946.70787,13630.609,4381.89,15042.319,4381.89,995.41,19580.9
2023-06-23,33727.43322,13492.516,4348.33,14891.482,4348.33,987.37,19418.23
2023-06-26,33714.71305,13335.778,4328.82,14689.021,4328.82,983.86,19587.32
2023-06-27,33926.73787,13555.673,4378.41,14945.907,4378.41,995.53,19733.09
2023-06-28,33852.6577,13591.75,4376.86,14964.575,4376.86,995.23,19818.85
2023-06-29,34122.41759,13591.331,4396.44,14939.951,4396.44,1000.38,19913.17
2023-06-30,34407.59985,13787.923,4450.38,15179.208,4450.38,1012.05,20155.29
2023-07-05,34288.6366,13791.654,4446.82,15203.778,4446.82,1010.76,20103.89
2023-07-06,33922.25615,13679.043,4411.59,15089.449,4411.59,1002.43,19810.69
2023-07-07,33734.88079,13660.716,4398.95,15036.852,4398.95,1000.55,19831.04
2023-07-10,33944.40111,13685.481,4409.53,15045.639,4409.53,1003.79,19822.45
2023-07-11,34261.41676,13760.699,4439.26,15119.062,4439.26,1010.87,19878.56
2023-07-12,34347.4262,13918.963,4472.16,15307.226,4472.16,1018.43,20070.77
2023-07-13,34395.14331,14138.57,4510.04,15571.976,4510.04,1026.84,20277.64
2023-07-14,34509.03168,14113.703,4505.42,15565.597,4505.42,1025.09,20262.07
2023-07-17,34585.3527,14244.948,4522.79,15713.277,4522.79,1029.29,20226.79
2023-07-18,34951.93088,14353.642,4554.98,15841.351,4554.98,1036.92,20376.57
2023-07-19,35061.20571,14358.018,4565.72,15826.352,4565.72,1039.52,20491.17
2023-07-20,35225.18387,14063.307,4534.87,15466.088,4534.87,1032.56,20436.87
2023-07-21,35227.68836,14032.805,4536.34,15425.674,4536.34,1032.66,20547.51
2023-07-24,35411.24108,14058.866,4554.64,15448.021,4554.64,1036.71,20582.12
2023-07-25,35438.06548,14144.555,4567.46,15561.415,4567.46,1039.48,20551.53
2023-07-26,35520.12047,14127.282,4566.75,15499.265,4566.75,1039.8,20561.64
2023-07-27,35282.72122,14050.107,4537.41,15464.929,4537.41,1032.69,20385.47
2023-07-28,35459.28773,14316.658,4582.23,15750.928,4582.23,1042.78,20519.37
2023-07-31,35559.53322,14346.024,4588.96,15756.999,4588.96,1044.67,20626.64
2023-08-01,35630.6805,14283.913,4576.73,15718.009,4576.73,1041.84,20532.93
2023-08-02,35282.5235,13973.447,4513.39,15370.739,4513.39,1027.72,20218.21
2023-08-03,35215.8909,13959.715,4501.89,15353.541,4501.89,1025.02,20120.74
2023-08-04,35065.62152,13892.07,4478.03,15274.915,4478.03,1020.0,20236.04
2023-08-08,35314.48869,13867.187,4499.38,15273.048,4499.38,1024.39,20205.98
2023-08-09,35123.3566,13705.079,4467.71,15101.707,4467.71,1017.29,20275.27
2023-08-10,35176.1486,13721.029,4468.83,15128.837,4468.83,1017.33,20342.88
2023-08-11,35281.40307,13644.849,4464.05,15028.071,4464.05,1016.3,20407.57
2023-08-14,35307.6343,13788.331,4489.72,15205.585,4489.72,1021.62,20290.54
2023-08-15,34946.39464,13631.047,4437.86,15037.648,4437.86,1009.71,19899.79
2023-08-16,34765.74186,13474.628,4404.33,14876.47,4404.33,1001.87,19899.07
2023-08-17,34474.82563,13316.932,4370.36,14715.81,4370.36,993.8,19812.23
2023-08-18,34500.66141,13290.776,4369.71,14694.837,4369.71,993.94,19818.39
2023-08-21,34463.68724,13497.59,4399.77,14936.686,4399.77,1000.17,19784.87
2023-08-23,34472.98021,13721.033,4436.01,15148.056,4436.01,1008.29,19879.79
2023-08-24,34099.41583,13463.972,4376.31,14816.442,4376.31,995.01,19775.83
2023-08-25,34346.89894,13590.646,4405.71,14941.827,4405.71,1001.37,19835.75
2023-08-28,34559.97827,13705.131,4433.31,15052.46,4433.31,1007.85,20025.14
2023-08-29,34852.67401,13943.757,4497.63,15376.548,4497.63,1022.41,20290.41
2023-08-30,34890.24135,14019.311,4514.87,15462.431,4514.87,1026.26,20330.32
2023-08-31,34721.91329,14034.969,4507.66,15501.074,4507.66,1024.74,20292.62
2023-09-01,34837.71298,14031.815,4515.77,15490.864,4515.77,1027.22,20545.36
2023-09-05,34641.96735,14020.952,4496.83,15508.236,4496.83,1021.19,20413.76
2023-09-06,34443.18997,13872.471,4465.48,15371.443,4465.48,1014.41,20226.96
2023-09-07,34500.72732,13748.832,4451.14,15258.522,4451.14,1010.69,20132.08
2023-09-08,34576.58699,13761.526,4457.49,15280.23,4457.49,1011.86,20074.65
2023-09-11,34663.71686,13917.894,4487.46,15461.865,4487.46,1018.21,20182.76
2023-09-12,34645.98771,13773.615,4461.9,15289.736,4461.9,1012.87,20223.08
2023-09-14,34907.1137,13926.052,4505.1,15473.893,4505.1,1022.5,20567.84
2023-09-15,34618.24061,13708.335,4450.32,15202.398,4450.32,1010.23,20622.34
2023-09-18,34624.30411,13710.237,4453.53,15225.372,4453.53,1010.68,20492.83
2023-09-19,34517.73149,13678.186,4443.95,15191.234,4443.95,1008.49,20218.89
2023-09-20,34440.8832,13469.128,4402.2,14969.923,4402.2,999.29,20214.69
2023-09-21,34070.41648,13223.985,4330.0,14694.243,4330.0,982.84,19791.62
2023-09-22,33963.84385,13211.807,4320.06,14701.097,4320.06,980.62,19779.97
2023-09-25,34006.88153,13271.32,4337.44,14768.895,4337.44,984.68,19800.61
2023-09-26,33618.88338,13063.61,4273.53,14545.826,4273.53,970.12,19556.15
2023-09-27,33550.27354,13092.849,4274.51,14580.159,4274.51,970.89,19435.98
2023-09-28,33666.33686,13201.276,4299.7,14702.766,4299.7,977.0,19590.74
2023-09-29,33507.4995,13219.322,4288.05,14715.244,4288.05,974.2,19541.27
2023-10-02,33433.35343,13307.773,4288.39,14837.569,4288.39,973.2,19177.18
2023-10-03,33002.38351,13059.466,4229.45,14565.616,4229.45,959.6,19020.92
2023-10-04,33129.55226,13236.01,4263.75,14776.253,4263.75,967.09,19034.81
2023-10-05,33119.56725,13219.834,4258.19,14723.222,4258.19,965.78,19137.81
2023-10-06,33407.58355,13431.341,4308.5,14973.241,4308.5,976.84,19246.07
2023-10-10,33739.2966,13562.844,4358.24,15131.52,4358.24,988.61,19501.2
2023-10-11,33804.87468,13659.677,4376.95,15241.116,4376.95,992.73,19663.84
2023-10-12,33631.14219,13574.219,4349.61,15184.1,4349.61,985.49,19500.24
2023-10-13,33670.29132,13407.234,4327.78,14995.115,4327.78,980.33,19462.86
2023-10-16,33984.53885,13567.984,4373.63,15172.732,4373.63,991.2,19620.8
2023-10-17,33997.65446,13533.747,4373.2,15122.012,4373.2,992.03,19692.8
2023-10-18,33665.08462,13314.302,4314.6,14909.259,4314.6,978.13,19450.7
2023-10-19,33414.17431,13186.175,4278.0,14783.127,4278.0,969.32,19348.81
2023-10-20,33127.27844,12983.807,4224.16,14560.877,4224.16,957.22,19115.64
