Date,.OEX,.5SP25,.5SP40,.5SP35,.5SP55,.5SP60,.5SP15,.TRCCRBTR,.MID,.SPCY,.SPCDNX
2005-09-15,568.29,261.6169,397.2207,368.5291,169.0892,132.5571,170.4165,282.8929,712.44,348.22,2025.19
2005-09-16,573.37,261.8693,402.9067,371.381,170.6773,132.6314,171.8111,279.1056,715.86,350.83,2046.52
2005-09-19,570.1,258.4756,399.7036,368.5895,170.3741,131.4479,170.3229,289.8192,711.89,349.25,2069.8
2005-09-20,566.06,253.9681,397.6513,365.7908,169.2732,130.5822,167.8513,287.8584,705.47,345.24,2062.18
2005-09-21,560.78,250.1426,391.1073,364.0825,166.7359,127.6389,166.0338,289.5511,696.37,340.6,2084.8
2005-09-22,562.85,254.1738,393.0302,364.5209,165.4977,128.1247,166.7539,290.6848,697.89,340.76,2082.38
2005-09-23,562.28,254.7758,394.0319,364.6947,165.9977,128.0568,167.0422,286.1247,700.77,343.05,2074.73
2005-09-27,561.61,254.2434,393.2504,362.1749,167.3779,128.1278,166.872,289.7067,703.97,346.08,2078.33
2005-09-28,562.64,252.6056,391.5151,362.2388,168.9835,126.8186,167.083,295.3175,702.71,345.03,2108.3
2005-09-29,566.79,254.7712,397.7219,363.4528,170.7007,128.6548,168.1194,296.69,711.44,349.26,2140.73
2005-09-30,566.8,256.4098,396.7006,363.7711,170.4303,130.1517,169.2491,295.0571,716.33,350.2,2159.1
2005-10-03,564.96,255.8843,396.0824,363.4903,172.1697,130.8403,168.5976,295.3652,720.35,352.05,2174.92
2005-10-04,559.81,253.9664,391.7999,365.2433,169.3748,128.3973,166.9987,292.297,712.88,348.07,2170.63
2005-10-05,552.55,249.9556,389.892,359.4283,164.3669,126.084,163.1407,290.9697,696.18,338.41,2124.09
2005-10-06,551.26,250.0172,390.8093,356.9693,162.2182,125.6101,162.2083,287.2147,689.85,335.51,2080.88
2005-10-07,552.92,250.3371,391.2919,356.0664,163.8259,124.4094,163.9466,288.3753,692.86,338.67,2117.97
2005-10-11,549.31,247.3558,386.5299,353.0225,160.9983,122.3153,163.1684,293.158,683.91,331.48,2120.27
2005-10-12,547.39,244.549,384.432,353.5322,158.3327,120.0938,161.8849,294.629,675.03,327.07,2089.87
2005-10-14,550.49,247.8798,390.0274,357.3804,156.4494,122.484,162.2367,290.7385,681.12,332.38,2057.9
2005-10-17,551.56,248.6493,390.7985,357.0333,158.5806,123.1103,163.2477,295.0903,684.29,333.0,2063.15
2005-10-18,546.66,245.571,388.6247,356.3298,155.4873,122.06,161.5078,292.2198,675.96,328.83,2035.21
2005-10-19,554.06,250.3479,396.2936,360.5847,156.0629,123.8006,163.1289,290.0988,685.16,335.31,1992.82
2005-10-20,545.13,247.3273,392.1457,352.6431,152.0407,121.6813,161.6999,286.2268,676.05,329.04,1962.94
2005-10-21,544.5,246.855,394.0725,350.3887,153.97,122.7979,163.274,286.3931,682.2,331.67,1986.78
2005-10-24,553.25,251.4275,401.6543,353.232,157.9552,125.2968,166.9397,285.4562,695.43,339.03,1993.22
2005-10-25,552.71,249.4577,400.0289,350.9911,158.1074,125.0484,166.8909,292.4493,693.9,337.15,2005.13
2005-10-26,550.39,248.1141,401.6775,346.9288,156.0652,124.0942,168.1587,288.0755,690.41,334.46,1991.83
2005-10-27,545.27,242.8875,400.1011,345.182,154.4043,122.6334,166.8805,287.3777,678.33,326.84,1992.57
2005-10-28,554.48,247.4761,406.7895,350.7949,157.6837,126.9018,169.6422,286.2651,689.51,333.44,1996.53
2005-10-31,556.74,251.2437,408.5136,352.769,159.4621,127.6662,170.0716,281.1667,700.38,338.97,1993.56
2005-11-01,554.38,251.3846,406.7927,351.011,156.2643,124.3519,170.418,280.7884,700.5,338.12,1985.51
2005-11-02,559.12,255.8253,410.7125,351.2878,157.1073,124.8703,172.3856,281.3766,712.78,345.28,2003.97
2005-11-03,561.4,256.0675,409.6838,353.708,156.7897,124.093,171.6734,285.7062,715.1,345.63,2015.48
2005-11-04,561.97,256.8757,411.2356,355.1964,156.6211,123.6185,171.6067,283.4939,714.16,345.07,2030.63
2005-11-07,563.3,258.7179,414.2603,355.8661,156.2814,124.4408,172.3198,282.4105,715.78,346.42,2030.33
2005-11-08,561.6,255.5896,412.5598,354.5064,156.0495,124.2179,171.3208,283.149,710.53,344.0,2032.87
2005-11-10,567.18,259.7959,422.1283,359.3694,156.4334,129.1066,173.4777,279.9103,716.98,347.02,2015.6
2005-11-11,569.01,260.5285,424.2879,360.0756,154.9556,130.4007,175.7663,280.8827,719.47,347.97,2020.5
2005-11-14,568.81,260.5571,424.2771,356.7537,153.791,129.8074,177.3793,280.518,719.88,347.01,2013.78
2005-11-15,566.91,256.9079,420.2325,359.3421,154.15,129.7433,177.2457,278.4531,715.99,343.32,1996.75
2005-11-16,566.93,256.342,418.546,358.3626,155.2965,129.3711,177.4076,280.7869,716.88,343.09,2001.98
2005-11-17,571.17,260.0997,423.2752,360.3986,157.6284,131.0118,179.7398,278.9421,727.06,349.36,2020.77
2005-11-18,574.69,261.5295,425.2836,361.2705,157.6609,131.644,180.2126,278.5562,728.9,351.23,2028.42
2005-11-21,577.15,262.7273,427.501,361.8426,157.9883,132.3455,181.2567,279.4381,735.07,354.59,2031.54
2005-11-22,579.83,263.9125,430.7562,360.1669,158.1683,134.1377,181.9699,281.1393,739.77,356.73,2034.69
2005-11-23,582.01,265.4175,434.4181,360.5049,159.4226,134.7948,181.1738,280.1727,741.14,357.2,2054.03
2005-11-25,583.24,265.4714,434.9298,361.0386,160.2163,135.1938,182.4457,280.4882,742.7,357.58,2064.67
2005-11-28,579.13,262.8467,432.1512,357.3186,159.6432,133.9608,181.8782,278.8468,730.76,350.97,2050.11
2005-11-29,578.84,262.3494,431.9834,357.5245,159.8953,134.0931,183.7673,277.543,733.66,352.94,2046.94
2005-12-01,580.22,263.8191,429.2365,358.7889,159.4422,134.5169,185.6373,286.0615,745.42,360.65,2072.39
2005-12-02,579.61,264.7321,429.4708,360.1999,159.1507,134.33,185.2233,288.4722,745.34,360.71,2088.9
2005-12-05,578.54,263.1929,428.649,360.4669,159.2073,133.0662,185.3849,290.5416,742.21,359.03,2088.81
2005-12-06,578.65,264.1852,427.7707,359.9592,158.8983,132.3762,186.8306,289.4128,742.04,360.02,2093.27
2005-12-07,575.85,263.8442,424.2646,358.6584,157.6774,131.689,186.2573,289.7737,738.9,357.09,2120.64
2005-12-08,573.87,262.152,423.4947,359.6013,159.3911,132.2388,186.1463,294.9664,741.06,358.01,2130.16
2005-12-12,574.97,263.397,425.2464,360.1078,160.0447,132.6955,185.755,298.0077,745.22,359.74,2140.37
2005-12-13,578.23,264.5429,429.7677,364.4278,162.0634,133.4127,187.1953,299.7515,746.29,359.9,2141.63
2005-12-14,581.22,265.748,431.3662,365.2856,163.8338,132.6931,186.0769,296.0107,749.61,361.46,2129.53
2005-12-15,580.85,264.9386,429.4543,366.6129,164.0687,131.2968,185.2826,293.5544,745.99,357.34,2138.09
2005-12-16,579.08,264.1087,430.1278,367.1508,164.2463,131.6069,184.5614,291.578,742.16,355.32,2143.95
2005-12-19,577.14,261.3924,427.2368,370.7911,161.9865,130.0672,183.7528,291.427,733.91,350.64,2142.72
2005-12-21,577.01,260.9637,429.953,371.5594,160.6385,131.181,186.4307,291.8859,741.24,354.56,2142.52
2005-12-23,579.41,261.8108,432.9769,374.1879,161.7498,132.5453,188.8737,291.7493,748.48,357.16,2190.56
2005-12-28,574.22,259.934,428.7458,371.3404,160.5608,132.1614,188.895,294.6049,744.13,354.12,2204.08
2005-12-30,570.0,258.389,426.399,367.4853,159.6647,130.3282,187.1247,296.9142,738.05,350.67,2236.55
2006-01-03,579.25,260.9373,433.4778,372.2614,162.7876,133.5964,190.7637,301.1056,749.02,356.02,2274.47
2006-01-04,580.69,260.9745,432.6337,375.3393,162.9144,134.2233,191.9327,303.0406,754.08,358.21,2273.48
2006-01-05,580.76,261.3715,434.1864,374.7745,161.8579,135.4019,191.7379,300.6667,754.3,358.89,2263.94
2006-01-06,585.02,263.7328,436.43,377.4948,163.3342,137.1597,194.1003,303.9807,762.78,362.3,2307.4
2006-01-09,586.69,265.9446,438.294,379.3754,162.5994,138.1391,193.8243,302.1698,768.71,366.32,2312.48
2006-01-10,586.1,266.4048,438.2674,377.6429,162.6718,139.4033,192.7099,301.4181,771.34,369.24,2312.64
2006-01-11,588.36,267.5191,440.1406,376.7229,162.2218,139.0475,191.1413,300.7903,772.41,368.56,2326.08
2006-01-12,584.25,265.3118,437.149,376.3942,162.1857,138.6934,188.4581,299.9283,767.04,366.31,2343.49
2006-01-13,584.62,265.5147,437.222,375.7156,163.4205,136.5298,188.863,301.8731,766.73,366.62,2369.67
2006-01-17,581.8,263.6963,433.1373,374.6768,165.1016,136.101,189.2085,307.0408,763.44,364.6,2392.26
2006-01-18,579.33,263.1707,431.6345,375.6268,165.4478,136.1253,187.1406,303.8068,761.8,364.79,2376.1
2006-01-19,582.51,265.1702,430.2558,377.6118,166.9196,137.9208,189.0589,306.1175,771.48,369.77,2421.18
2006-01-20,571.51,260.3347,421.033,370.3333,165.6971,135.8689,186.0688,309.5738,758.61,364.97,2423.12
2006-01-23,572.54,260.3297,422.7634,369.5824,165.8992,137.2339,188.3865,309.3491,761.34,365.28,2459.55
2006-01-24,572.52,262.9494,423.909,368.236,167.1495,138.1411,190.5044,308.4362,767.95,370.51,2465.71
2006-01-25,572.56,261.9027,424.7408,368.055,164.7872,138.2392,191.5162,307.3963,762.96,369.89,2473.6
2006-01-26,576.07,263.0729,431.571,369.8389,163.3706,138.7051,193.4207,308.281,771.75,375.67,2490.31
2006-01-27,580.8,264.2153,432.3695,374.4241,164.3044,141.1746,195.145,311.452,775.27,377.56,2521.99
2006-01-30,581.67,263.6175,431.2545,372.5973,163.2164,140.2715,195.6448,314.3529,776.56,378.21,2547.72
2006-01-31,578.77,262.8309,429.5126,372.6522,163.3999,140.3461,195.8665,313.1338,781.02,379.84,2555.86
2006-02-01,580.61,263.7564,429.3741,374.9172,163.8104,141.2941,196.4539,309.5152,781.93,379.98,2564.13
2006-02-02,575.15,262.9907,425.5578,371.5996,161.441,139.8635,193.4919,308.25,774.99,376.1,2554.27
2006-02-03,572.24,262.0411,423.4605,370.6032,160.3957,137.8704,191.8902,310.7649,772.55,374.6,2571.63
2006-02-06,572.55,261.8159,424.4823,367.329,161.2495,138.5027,195.2056,308.5047,776.02,376.42,2606.49
2006-02-07,568.76,260.1315,422.046,366.6325,160.4686,137.4197,190.1808,302.4082,765.86,370.98,2542.05
2006-02-08,574.99,262.3319,424.9367,371.0295,160.1279,137.1683,190.2792,302.1222,768.26,372.55,2531.41
2006-02-09,574.91,262.1438,425.8256,371.2357,160.8492,137.8266,190.9387,302.9573,765.22,370.25,2566.42
2006-02-10,576.65,262.7942,427.7788,370.4262,160.8465,137.8922,190.5658,298.1766,765.47,370.15,2532.23
2006-02-13,574.86,262.1875,426.4068,370.1607,160.5509,138.1853,188.8106,294.6618,759.52,366.43,2439.81
2006-02-14,580.26,265.1421,431.8967,373.6872,160.3557,139.01,193.3881,292.4329,765.51,371.1,2458.6
2006-02-15,582.42,266.4611,433.8521,376.4183,160.5505,139.7688,192.9054,288.5998,767.94,373.89,2437.12
2006-02-16,585.79,267.2385,436.6903,378.3721,161.7187,140.977,194.8959,290.297,774.73,377.02,2461.69
2006-02-17,585.04,265.7881,435.0186,378.2039,163.3656,141.9414,194.8405,293.5303,774.61,376.74,2513.19
2006-02-21,582.91,264.1718,433.8102,375.8431,163.6971,142.4387,194.8706,297.3769,772.6,375.65,2539.32
2006-02-22,585.8,266.0197,441.6894,379.3288,164.5315,144.6715,195.5591,293.6035,779.44,378.58,2527.26
2006-02-23,583.19,264.9113,440.2145,377.8605,163.7826,144.4249,195.0425,291.9158,777.3,377.95,2518.8
2006-02-24,583.75,264.2029,441.144,377.7204,164.2418,143.4942,195.5067,296.2636,780.65,380.0,2558.38
2006-02-27,586.15,266.6819,441.4595,380.6392,165.7787,143.6979,193.828,289.2494,782.39,381.29,2543.33
2006-02-28,580.82,264.4261,437.1452,375.5274,164.4864,143.2516,191.662,292.3155,773.6,376.76,2531.81
2006-03-01,585.25,266.2949,438.8591,376.3656,163.9158,143.7992,193.9274,292.7912,785.15,382.06,2560.97
2006-03-02,584.0,264.6629,436.391,375.1024,163.7023,143.5177,195.0528,296.7669,782.31,381.58,2611.87
2006-03-03,583.92,264.1567,435.2869,374.0337,163.4581,142.936,195.1374,298.7205,779.87,380.28,2651.23
2006-03-07,580.67,261.6651,435.6293,372.5315,159.3844,143.8275,191.2386,289.9477,763.33,371.49,2592.15
2006-03-08,582.25,262.0759,435.7947,374.7939,159.5739,144.3719,189.8849,286.7629,763.87,371.84,2550.34
2006-03-09,579.62,260.8674,433.1996,372.9823,158.7974,145.6906,189.4876,288.6576,760.26,370.23,2565.87
2006-03-10,584.22,263.1609,436.6963,374.6692,159.6938,146.9076,192.8678,288.2334,765.2,374.76,2568.83
2006-03-13,584.85,263.0033,436.6912,375.0993,160.5137,145.8379,192.9262,291.5583,768.54,375.63,2588.93
2006-03-14,589.69,265.9795,441.7938,377.2424,162.0447,146.9247,196.245,295.1931,776.7,379.8,2592.85
2006-03-15,591.74,267.1459,442.5066,378.2766,162.6786,149.5488,198.6988,294.0195,782.13,382.76,2624.32
2006-03-17,593.49,268.467,445.147,379.5221,162.9797,152.7087,199.4176,294.27,784.59,385.03,2664.73
2006-03-20,593.41,267.722,445.3318,380.0042,161.0419,150.0966,198.5319,289.6989,781.94,385.16,2675.33
2006-03-21,590.9,266.3559,441.3208,377.3215,159.4739,148.3077,196.1219,291.6556,775.28,382.04,2667.32
2006-03-22,594.79,267.1028,444.504,381.2835,160.5664,148.5629,197.5295,289.4367,781.33,386.53,2682.72
2006-03-23,592.5,266.8951,442.3823,379.2999,160.2001,148.8432,197.9112,294.5991,782.28,387.82,2700.99
2006-03-24,592.78,266.8342,442.3897,378.875,159.9613,148.0647,198.0133,295.5688,786.29,389.9,2739.56
2006-03-27,592.15,266.5978,442.3729,375.9961,158.7425,146.5758,199.2143,296.3463,785.94,389.69,2770.56
2006-03-28,587.32,265.399,438.141,372.6244,157.9999,148.3443,198.2345,299.9568,783.53,388.33,2790.15
2006-03-29,590.91,267.3036,439.9098,373.4356,159.1887,151.0732,200.5958,301.1312,791.64,393.88,2847.43
2006-03-30,590.26,266.4246,437.7322,372.6585,157.529,148.3547,201.2428,305.1434,791.85,393.21,2899.5
2006-03-31,587.75,265.3356,437.4468,370.6611,156.3964,148.4722,199.858,301.4442,792.11,394.83,2912.98
2006-04-03,589.38,264.7102,437.9288,370.6814,156.7511,146.1477,201.7432,303.7527,791.11,392.34,2939.85
2006-04-04,592.88,265.9846,442.5368,371.176,158.4889,144.7193,202.5416,300.9192,793.65,394.52,2934.9
2006-04-05,594.75,267.7794,443.7063,369.7885,159.9008,146.2622,204.7415,304.2899,799.51,396.21,2989.72
2006-04-06,592.91,268.5534,442.3644,367.1598,157.5113,145.1301,205.5338,307.2536,799.9,395.79,3036.92
2006-04-07,586.71,267.2545,437.9335,362.6074,155.0941,142.4721,202.8018,305.3341,792.04,391.01,3037.37
2006-04-10,587.68,266.942,438.6379,361.5913,155.3902,141.2201,202.7043,307.9913,789.2,389.65,3047.3
2006-04-12,583.97,264.5623,435.4904,359.7197,154.0543,140.5701,202.4602,308.6529,783.66,386.62,3004.7
2006-04-13,584.51,265.3655,436.2787,359.3915,153.2885,138.5817,203.3171,310.2187,784.3,387.56,3030.84
2006-04-17,582.46,263.5635,436.1327,357.3734,153.2287,138.1111,204.989,315.9445,784.01,387.76,3091.31
2006-04-18,592.18,267.3693,443.6772,360.6787,156.3545,142.1745,210.4744,321.8185,801.53,397.39,3105.84
2006-04-19,592.34,266.6377,444.3837,358.8472,156.5821,143.8871,211.9429,324.0392,809.31,401.51,3117.6
2006-04-20,593.39,267.6027,445.2151,361.5202,157.9071,143.9534,210.0544,321.0403,809.65,400.46,3053.56
2006-04-21,593.13,265.8751,444.8677,360.7085,158.4923,144.1162,211.7876,325.298,808.31,399.06,3123.41
2006-04-24,592.11,265.2472,444.5004,359.4191,159.6481,143.3683,211.2686,319.9545,805.22,396.68,3095.85
2006-04-25,590.25,265.1199,441.8652,357.0494,157.5249,142.7876,209.9969,320.3304,802.27,395.15,3094.99
2006-04-27,596.19,268.9036,450.8634,355.3135,158.0809,142.8505,205.9054,313.8379,799.56,392.74,3051.87
2006-04-28,595.89,268.7149,455.2114,358.7272,158.609,142.9988,206.9314,317.6898,802.69,394.58,3103.07
2006-05-01,593.46,267.7709,448.3496,356.4535,157.1282,141.0288,208.4611,322.6615,801.14,394.02,3129.99
2006-05-02,597.1,267.861,451.3608,356.0019,159.9411,139.4728,210.0443,324.3316,804.99,396.57,3140.32
2006-05-03,594.32,268.1723,450.7146,352.4409,158.9504,139.776,209.9928,319.9949,803.95,396.71,3114.68
2006-05-04,596.66,269.7113,451.7066,353.3188,159.353,142.2176,212.0615,317.9396,808.55,400.37,3137.74
2006-05-05,603.04,273.0401,458.091,356.4818,162.7049,144.3677,213.5003,319.8275,816.69,404.47,3176.43
2006-05-08,602.91,273.225,456.0943,356.3451,161.6251,145.299,214.2494,318.5296,817.95,404.89,3179.73
2006-05-09,603.82,274.0854,456.8698,354.1789,160.3039,145.1478,215.9983,322.7355,816.14,404.73,3251.03
2006-05-10,601.98,274.2854,456.9968,353.7951,161.234,145.7068,215.7033,327.5807,814.54,403.21,3271.57
2006-05-11,594.72,271.617,449.8153,352.4463,159.6089,142.2541,212.5334,332.2935,803.86,394.13,3292.49
2006-05-12,588.7,269.1678,445.3551,351.4699,158.0218,140.1257,208.1227,329.0599,789.75,386.69,3225.86
2006-05-15,591.12,269.638,448.0083,356.3864,158.8044,142.4736,205.6079,320.376,784.67,384.96,3029.49
2006-05-16,590.75,267.4987,447.4949,357.7271,158.1458,141.3681,205.1965,321.4611,782.77,385.45,2996.29
2006-05-17,580.53,263.9557,438.5037,353.7684,155.4157,138.2956,199.7392,318.0193,768.8,379.62,2869.35
2006-05-18,577.26,263.7133,434.8065,352.1209,155.6529,137.1371,197.5617,317.405,761.63,376.01,2777.58
2006-05-19,578.88,265.7163,436.78,350.5883,156.9775,137.5313,198.1418,311.6507,763.25,377.68,2770.73
2006-05-23,575.7,261.9565,433.6968,347.1321,155.9708,135.683,194.6551,320.9471,753.56,372.78,2825.02
2006-05-24,577.48,262.0183,433.9212,348.6141,156.6903,136.0322,193.444,312.0577,752.36,373.09,2734.47
2006-05-25,583.16,264.4465,437.8613,351.3993,158.1135,139.5913,197.4754,315.5948,761.46,379.34,2806.28
2006-05-26,586.45,265.6133,441.1757,353.385,159.8478,141.1738,200.1612,316.9776,766.44,380.64,2840.19
2006-05-30,577.21,261.6746,434.6256,348.072,158.2519,139.8811,195.6345,317.2042,754.17,371.34,2826.2
2006-05-31,581.2,264.3695,437.2885,350.623,160.4027,139.8181,197.995,314.4966,765.56,376.31,2835.1
2006-06-01,587.25,268.5981,442.8934,355.6417,162.2454,142.9587,200.1878,312.9471,777.13,382.95,2827.68
2006-06-02,588.44,267.4867,444.6395,356.8162,164.0551,144.4477,201.7938,319.3101,780.03,383.44,2856.98
2006-06-05,578.55,263.354,437.4926,351.56,162.5309,144.9836,195.8925,318.27,760.99,372.76,2830.23
2006-06-06,578.44,261.9892,436.3755,352.0544,162.4547,144.3259,194.31,314.6665,756.72,370.28,2757.17
2006-06-08,575.94,261.8828,439.1887,354.4409,162.4548,144.2728,189.7378,309.6863,746.8,368.04,2640.67
2006-06-09,572.75,260.9238,437.9356,352.0013,163.5442,145.4271,188.4892,310.5115,745.36,366.22,2654.48
2006-06-12,566.97,257.5391,432.4508,348.3593,163.9734,143.7801,185.1177,309.0829,728.63,357.23,2549.03
2006-06-13,560.7,255.46,424.1375,347.3766,161.8678,142.7132,181.5115,301.6624,716.62,352.77,2354.77
2006-06-14,563.94,256.9055,421.6095,348.2282,160.91,141.7578,184.3869,303.3519,720.23,354.41,2415.57
2006-06-15,574.17,262.3299,430.8819,352.8054,163.0822,143.969,190.2825,308.4423,743.3,365.46,2551.29
2006-06-16,572.76,261.3538,427.9065,351.8003,163.0183,143.8337,189.0675,310.0037,740.24,362.67,2579.93
2006-06-20,568.72,259.2853,426.4829,347.7351,161.2799,142.4407,186.0617,304.5707,725.56,355.04,2522.27
2006-06-21,573.71,261.7291,429.6893,349.3688,161.1267,143.9916,190.5301,307.9501,738.75,361.43,2550.9
2006-06-22,570.82,259.8877,428.0739,347.3645,160.405,142.7707,189.7555,307.4532,734.43,360.4,2555.85
2006-06-23,569.47,259.2497,425.5901,347.4978,160.5048,141.8427,191.0519,306.469,741.19,361.72,2589.93
2006-06-26,572.29,260.7389,428.9162,346.8368,161.2357,142.9946,191.6958,308.724,745.24,365.6,2574.2
2006-06-27,567.83,257.3306,424.7333,342.3315,160.5557,142.3475,189.1439,308.4947,738.3,359.83,2549.18
2006-06-28,570.88,257.699,426.7479,343.2125,161.2868,142.9021,189.5445,309.5657,739.17,360.7,2539.72
2006-06-29,582.2,263.1441,436.0854,348.9578,163.3436,145.5197,196.8645,313.3688,760.92,373.05,2576.89
2006-06-30,579.56,263.4077,434.1301,350.6886,163.8001,146.3856,197.7872,317.1536,764.87,375.97,2635.2
2006-07-05,581.79,261.3618,435.6317,350.735,164.5653,148.7608,197.92,320.5516,758.51,374.14,2659.69
2006-07-06,584.16,261.5168,436.8918,352.2292,163.8577,148.9145,198.1208,323.3465,760.49,375.13,2664.22
2006-07-07,580.62,259.5992,434.9873,352.7106,165.0265,148.311,196.1496,318.9791,753.38,369.78,2668.16
2006-07-10,581.6,259.7672,437.2858,354.2586,165.8443,150.0132,196.7463,317.8519,752.08,369.94,2644.04
2006-07-11,583.68,259.6678,437.8143,355.2297,166.9309,150.0087,196.5107,321.2012,754.96,372.17,2637.37
2006-07-12,576.96,255.4023,433.019,352.8483,165.74,151.0756,195.0993,323.3945,745.87,365.83,2659.7
2006-07-13,570.08,251.1253,426.9565,350.0276,165.4156,148.8261,189.5721,326.459,732.92,358.78,2630.37
2006-07-14,567.32,247.8197,425.0881,347.5371,165.4756,146.659,189.8068,327.6951,727.64,355.53,2630.52
2006-07-17,566.62,249.3504,425.3216,348.8398,165.9888,146.3454,187.5247,318.7439,722.51,352.47,2556.73
2006-07-18,568.35,247.7091,426.1903,349.1517,166.4199,147.9314,188.2276,313.7788,722.73,353.91,2509.1
2006-07-19,578.96,252.6679,437.6929,357.6712,168.6296,151.4943,193.2955,314.792,740.22,364.06,2534.57
2006-07-21,572.5,247.4396,433.771,358.8425,169.9017,147.8502,185.4388,311.8543,712.86,348.69,2497.29
2006-07-24,581.66,252.5826,438.9918,366.0947,171.3049,150.4176,188.3296,314.8293,728.43,357.53,2500.61
2006-07-25,584.31,254.9691,439.991,369.2273,172.0559,151.0714,191.042,313.065,737.25,361.23,2521.37
2006-07-26,584.5,252.0623,439.5721,370.5056,172.6916,151.7813,190.7281,314.2172,736.81,359.21,2545.08
2006-07-27,583.55,251.421,437.4346,369.1675,171.4205,151.8795,186.7425,316.4966,729.27,354.74,2576.32
2006-07-28,590.2,254.5993,445.4928,371.4379,172.3045,154.5066,189.8486,316.0308,741.0,361.71,2590.62
2006-07-31,588.74,254.4825,444.1522,369.6232,171.6949,153.4667,190.8826,321.6832,742.51,362.82,2613.77
2006-08-01,586.32,252.0619,443.0645,369.9746,173.5298,152.8532,189.3421,321.4748,736.44,358.23,2627.12
