Date,Instrument,Close Price
2021-08-24,.5SP40,634.697
2021-08-25,.5SP40,642.3831
2021-08-26,.5SP40,638.9358
2021-08-27,.5SP40,647.3105
2021-08-30,.5SP40,637.815
2021-08-31,.5SP40,637.2613
2021-09-01,.5SP40,633.3378
2021-09-02,.5SP40,635.1396
2021-09-03,.5SP40,631.4263
2021-09-03,.5SP40,631.4263
2021-09-07,.5SP40,627.8543
2021-09-08,.5SP40,625.7396
2021-09-09,.5SP40,627.2929
2021-09-10,.5SP40,623.2149
2021-09-13,.5SP40,630.2959
2021-09-14,.5SP40,621.4119
2021-09-15,.5SP40,627.199
2021-09-16,.5SP40,625.6989
2021-09-17,.5SP40,622.6415
2021-09-20,.5SP40,608.8119
2021-09-21,.5SP40,607.9298
2021-09-22,.5SP40,617.5481
2021-09-23,.5SP40,632.9639
2021-09-24,.5SP40,636.4247
2021-09-27,.5SP40,644.7602
2021-09-28,.5SP40,634.5456
2021-09-29,.5SP40,634.903
2021-09-30,.5SP40,624.598
2021-10-01,.5SP40,634.5437
2021-10-04,.5SP40,629.8585
2021-10-05,.5SP40,641.0357
2021-10-06,.5SP40,642.0413
2021-10-07,.5SP40,645.8033
2021-10-08,.5SP40,648.8948
2021-10-11,.5SP40,642.3292
2021-10-12,.5SP40,640.3458
2021-10-13,.5SP40,636.245
2021-10-14,.5SP40,647.1074
2021-10-15,.5SP40,656.8695
2021-10-18,.5SP40,656.9229
2021-10-19,.5SP40,663.4158
2021-10-20,.5SP40,668.7136
2021-10-21,.5SP40,666.339
2021-10-22,.5SP40,675.1663
2021-10-25,.5SP40,674.1208
2021-10-26,.5SP40,675.2128
2021-10-27,.5SP40,663.7818
2021-10-28,.5SP40,672.0048
2021-10-29,.5SP40,669.0921
2021-11-01,.5SP40,669.6643
2021-11-02,.5SP40,670.785
2021-11-03,.5SP40,673.4305
2021-11-04,.5SP40,664.4007
2021-11-05,.5SP40,664.8576
2021-11-08,.5SP40,668.3132
2021-11-09,.5SP40,664.6648
2021-11-10,.5SP40,663.3278
2021-11-11,.5SP40,665.3879
2021-11-12,.5SP40,666.6068
2021-11-15,.5SP40,666.7547
2021-11-16,.5SP40,665.644
2021-11-17,.5SP40,658.2536
2021-11-18,.5SP40,655.114
2021-11-19,.5SP40,647.8325
2021-11-22,.5SP40,657.0807
2021-11-23,.5SP40,667.2514
2021-11-24,.5SP40,665.7264
2021-11-24,.5SP40,665.7264
2021-11-26,.5SP40,643.9284
2021-11-29,.5SP40,645.9421
2021-11-30,.5SP40,630.3692
2021-12-01,.5SP40,623.4207
2021-12-02,.5SP40,641.0847
2021-12-03,.5SP40,631.1965
2021-12-06,.5SP40,640.084
2021-12-07,.5SP40,651.6071
2021-12-08,.5SP40,648.6363
2021-12-09,.5SP40,646.9361
2021-12-10,.5SP40,647.8442
2021-12-13,.5SP40,640.404
2021-12-14,.5SP40,644.3952
2021-12-15,.5SP40,646.4173
2021-12-16,.5SP40,654.2297
2021-12-17,.5SP40,639.3886
2021-12-20,.5SP40,627.2069
2021-12-21,.5SP40,639.8406
2021-12-22,.5SP40,642.9683
2021-12-23,.5SP40,646.496
2021-12-23,.5SP40,646.496
2021-12-27,.5SP40,652.705
2021-12-28,.5SP40,653.0145
2021-12-29,.5SP40,652.5756
2021-12-30,.5SP40,650.8878
2021-12-31,.5SP40,650.0442
2022-01-03,.5SP40,658.1312
2022-01-04,.5SP40,675.2606
2022-01-05,.5SP40,666.8253
2022-01-06,.5SP40,677.1376
2022-01-07,.5SP40,684.9065
2022-01-10,.5SP40,682.8588
2022-01-11,.5SP40,688.5713
2022-01-12,.5SP40,688.8491
2022-01-13,.5SP40,686.0294
2022-01-14,.5SP40,679.1189
2022-01-14,.5SP40,679.1189
2022-01-18,.5SP40,663.5269
2022-01-19,.5SP40,652.5557
2022-01-20,.5SP40,648.4838
2022-01-21,.5SP40,635.388
2022-01-24,.5SP40,636.9074
2022-01-25,.5SP40,639.8881
2022-01-26,.5SP40,641.5938
2022-01-27,.5SP40,635.6806
2022-01-28,.5SP40,643.7686
2022-01-31,.5SP40,649.5226
2022-02-01,.5SP40,658.8377
2022-02-02,.5SP40,663.1775
2022-02-03,.5SP40,655.525
2022-02-04,.5SP40,666.3832
2022-02-07,.5SP40,668.5848
2022-02-08,.5SP40,677.8337
2022-02-09,.5SP40,681.8405
