Date,CHRW.OQ,WM.N,BA.N,PAYX.OQ,MAS.N,PAYC.N,DAY.N,PCAR.OQ,GNRC.N,PWR.N,SNA.N,UAL.OQ,JBHT.OQ,CMI.N,PNR.N,IR.N,WAB.N,BR.N,IEX.N,GD.N,CPRT.OQ,TXT.N,AOS.N,HII.N,PH.N,NSC.N,HWM.N,AXON.OQ,NOC.N,DE.N,GE.N,ALLE.N,FTV.N,AME.N,EMR.N,HUBB.N,EFX.N,RTX.N,DOV.N,FDX.N,CTAS.OQ,RSG.N,URI.N,TDG.N,GWW.N,ODFL.OQ,FAST.OQ,LDOS.N,CSX.OQ,LHX.N,JCI.N,ROL.N,UPS.N,UNP.N,MMM.N,ADP.OQ,NDSN.OQ,VRSK.OQ,HON.OQ,CAT.N,ITW.N,TT.N,LUV.N,SWK.N,DAL.N,ROK.N,ETN.N,XYL.N,LII.N,LMT.N,J.N
2021-12-07,98.29,164.25,208.83,123.13,68.6,435.39,106.86,58.55336261,358.42,117.0,214.27,43.41,196.17,219.77,74.76,59.73,91.48,174.22,235.14,200.225,37.655,75.23,82.89,184.69,314.46,287.46,30.83,153.79,362.67,361.34,60.70978797,131.74,75.1,140.42,92.23,209.06,291.86,85.01,172.25,247.06,111.505,135.6,356.75,535.959365375,507.72,182.0,31.408006035,89.85333333333334,37.09,215.965,79.15,32.49,205.39,247.47,147.60904125,235.13,264.85,225.44,207.15,204.49,239.98,198.74,44.940000000000005,186.05,38.04,350.76,170.59,124.17,327.8,339.17,118.601375419
2021-12-08,99.46000000000001,163.53,208.195,123.04,68.85,435.74,108.57,59.27336297,367.98,116.06,214.7,45.25,196.69,220.81,74.71,60.15,91.35,173.97,237.09,200.88,37.4325,75.1,82.98,186.34,316.23,286.5,31.08,151.47,364.09,361.06,61.164100068,132.48,75.65,141.06,92.48,209.01,294.93,85.58500000000001,171.85,244.75,112.745,135.05,356.96,544.140527128,505.7,178.405,31.239065645,90.48,36.95,216.63,79.54,33.07,204.72,247.6,147.35403837500002,234.3,266.74,229.05,204.65,204.31,240.57,201.47,45.27,192.22,38.88,348.45,169.59,124.15,332.7,341.08,119.411279592
2021-12-09,100.63,162.79,207.56,122.32,68.44,424.33,104.15,59.07336287,360.64,113.66,214.33,44.44,198.57,219.58,73.4,59.870000000000005,91.58,175.45,235.35,201.93,37.0675,74.48,82.87,185.95,318.32,286.95,30.85,146.47,367.86,361.92,60.884044665,130.89,75.14,141.09,91.99,207.57,291.83,86.16,171.62,245.25,112.2825,134.5,356.53,537.984669262,503.55,177.375,31.209252635,88.56,36.61,216.52,78.98,32.25,206.54,247.25,147.0990355,232.74,266.23,227.85500000000002,206.0,204.13,241.61,201.65,43.61,192.0,38.5,346.57,168.59,123.1,327.91,343.6,117.485691098
2021-12-10,104.7,164.72,205.06,124.25,68.71,419.72,103.86,59.42669638,348.24,114.36,217.45,44.05,198.56,218.1,75.22,59.59,90.94,177.415,236.29,204.93,37.3025,75.41,83.63,185.97,318.93,289.53,30.86,141.45,371.06,358.36,60.336380765,131.06,75.16,142.75,92.59,208.28,295.12,85.27333333333333,171.36,246.28,114.6125,135.49,347.81,537.691533173,513.67,178.145,31.85023235,88.1,36.74,216.8,79.32,31.91,209.11,248.46,146.5305045,236.73,270.67,226.66,209.81,203.46,242.77,202.69,41.97,194.56,38.18,350.64,170.46,122.8,331.74,344.88,118.543525121
2021-12-13,104.99,164.23,197.4,124.4,68.29,415.46,103.07,58.90002945,345.48,112.01,213.19,41.74,200.8,216.12,73.73,59.64,89.52,179.38,236.53,203.49,36.4525,73.13,83.54,187.35,314.1,284.49,30.08,138.89,377.33,351.42,57.959021564,130.46,74.92,142.5,92.33,210.05,297.05,84.38666666666667,171.46333333333334,240.9,114.3575,136.16,338.26,525.779548471,506.85,179.46,31.845263515,89.65,36.01,217.94,78.9,32.31,206.31,245.74,145.9619735,235.02,267.91,228.94,209.23,201.25,243.43,202.24,40.48,192.43,36.87,351.02,169.7,122.1,331.3,345.55,116.436121404
2021-12-14,103.63,162.58,195.5,122.43,68.14,405.12,102.56,58.357806956666664,341.3,110.76,212.89,41.38,196.6,216.58,71.85,58.08,88.79,177.48,234.14,203.47,36.77,73.14,81.98,186.2,311.4,283.74,29.68,145.73,376.22,348.55,57.324229317,129.63,74.01,141.14,91.35,206.31,288.22,83.5,171.56666666666666,240.04,112.1475,135.47,337.58,518.531092455,507.76,176.04,31.318567005,88.27,35.92,213.0,77.78,32.34,203.74,244.61,146.4636185,229.72,264.56,224.8,206.68,201.64,241.7,199.8,40.24,191.38,36.53,342.62,164.84,118.68,324.1,345.64,115.907204393
2021-12-15,103.96,162.53,195.43,125.28,69.3,414.89,103.51,57.81558446333334,355.57,112.16,216.68,41.5,198.6,218.6,72.145,59.54,89.03,178.76999999999998,237.81,206.24,37.32,75.15,83.67,189.41,315.11,287.77,29.99,147.54,378.82,343.94,57.305558957,130.36,75.29,144.28,92.73,207.69,291.51,83.43,171.67,240.78,114.4275,137.15,341.15,517.5095576,513.95,176.785,31.626634775,87.76,36.47,211.31,78.64,32.52,205.77,247.12,146.9652635,233.92,269.12,228.57,209.76,202.55,245.05,201.78,40.11,191.41,36.61,351.35,169.26,119.75,322.26,344.42,115.766710812
2021-12-16,104.39,166.04,190.79,124.65,68.75,399.37,100.27,57.27336197,350.04,111.35,216.88,41.14,196.53,218.29,72.44,59.42,88.995,180.06,239.5,206.18,36.5575,74.64,83.78,188.73,313.14,290.41,29.48,142.11,378.72,348.29,57.58561436,131.62,75.34,143.85,93.89,205.80333333333334,290.24,82.7,172.32,238.52,113.7025,139.09,337.47,512.224225089,508.33,175.6,31.53222691,89.02,36.57,209.62,79.1,32.94,206.18,248.35,149.08053325,231.85,248.85,229.2,209.61,206.17,245.39,202.16,39.885,191.44,35.8,348.87,168.8,118.64,324.93,344.84,113.886576124
2021-12-17,101.37,161.31,192.63,123.89,66.47,406.82,101.85,55.6666945,357.43,108.86,209.35,40.78,192.1,211.03,70.12,58.22,88.96,175.96,228.73,202.2,35.78,74.08,80.91,184.11,302.61,284.79,29.37,144.93,377.46,347.03,56.913481392,127.89,72.89,139.83,90.69,203.91666666666666,276.64,81.86500000000001,170.29,250.32,109.6275,134.98,332.33,518.65545322,492.89,170.31,30.831621175,86.73,35.72,207.93,77.05,32.77,206.59,242.69,146.10410625,229.41,248.43,222.14,205.17,201.37,238.18,194.34,39.66,183.7,36.56,341.76,165.07,115.81,312.48,344.14,112.006441436
2021-12-20,100.75,160.59,188.48,123.8,64.74,400.54,98.17,54.74669404,346.12,107.44,204.51,41.1,190.77,206.99,69.03,57.87,86.81,171.86,223.49,198.68,35.49,74.55,79.27,179.58,296.38,281.45,29.26,150.86,369.95,338.66,55.998633742,124.25,71.5,138.99,90.86,202.03,275.97,81.03,168.44,245.55,107.485,133.72,321.98,516.150472097,489.33,166.925,30.46889622,84.44,35.31,202.02,75.94,32.17,202.43,240.64,144.339988,229.36,245.54,221.31,199.85,195.46,235.56,194.385,39.36,181.47,36.37,336.59,164.06,114.05,307.96,337.42,109.775072795
2021-12-21,101.72,160.03,199.52,126.43,66.38,416.75,100.325,55.58669446,348.2,110.83,208.51,42.835,194.95,211.76,70.25,59.17,89.23,175.565,228.46,203.29,35.8825,75.02,80.9,183.14,305.33,285.17,30.59,156.7,378.49,349.81,57.915457391,126.36,72.59,140.6,91.03,206.09,280.07,83.68,171.33,251.95,109.1975,133.38,328.95,541.226932063,496.79,169.72,30.603054765,86.43,35.95,207.13,77.17,32.58,207.1,242.22,144.574089,231.95,250.86,221.99,201.67,198.31,236.69,194.43,40.87,179.24,37.346666666666664,339.71,167.24,115.98,313.95,340.77,110.940343086
2021-12-22,101.29,160.66,201.69,133.41,67.45,421.75,102.48,56.17336142,351.81,111.52,208.18,44.57,194.84,210.92,70.735,59.455,89.73,179.27,229.05,203.76,36.35,75.0,81.83500000000001,180.34,306.48,285.29,30.86,159.01,379.81,347.0,57.921680844,126.25,72.65,141.05,89.87,203.91,283.4,84.07,172.53500000000003,249.96,107.2225,134.07,325.67,546.032587337,499.17,172.015,30.82665234,86.89,36.370000000000005,206.75,77.67,32.64,208.44,242.89,145.431065875,237.62,249.87,223.85,201.84,202.15,237.74,196.19,41.12,178.99,38.32333333333333,338.44,166.74,116.16,313.52,343.14,111.229594576
2021-12-23,102.45,161.94,204.22,134.24,68.0,423.83,103.89,56.63336165,351.29,111.88,209.94,44.87,197.23,213.97,71.22,59.74,89.85,180.29,230.64,204.69,36.545,75.91,82.77,182.26,311.89,287.53,31.13,160.54,381.17,349.22,58.500462011,127.28,74.5,142.57,91.28,204.4,287.03,84.9,173.74,253.82,108.75,135.42,331.73,557.84686001,503.01,174.155,31.099938265,87.35,36.79,208.26,78.11,32.78,212.19,245.64,146.28804275,242.0,253.66,225.53,205.22,204.265,240.5,197.3,41.87,182.2,39.3,340.12,168.04,117.5,316.11,347.02,113.510549186
2021-12-27,104.48,163.79,203.17,135.64,69.22,426.36,106.27,57.2000286,352.08,114.38,213.97,44.58,203.14,216.21,72.72,61.21,91.02,184.48,233.62,207.13,37.1825,76.99,84.7,184.18,316.53,291.53,31.27,161.12,384.21,350.75,58.886316122,129.58,75.37,145.33,92.17,208.4,291.1,85.24,178.63,256.25,110.52,137.28,333.5,557.40271442,516.15,177.8,31.59185293,87.87,37.19,210.33,79.74,33.1,215.11,247.95,147.7344525,246.29,256.62,227.41,206.43,206.38,243.73,200.06,41.76,184.1,39.0,348.31,170.67,118.29,321.03,350.28,114.857634699
2021-12-28,106.13,165.14,206.13,135.85,69.57,420.99,105.26,57.9333623,348.18,114.3,216.9,44.43,203.79,217.53,72.82,61.37,91.47999999999999,183.96,234.97,207.67,37.4375,77.19,85.54,186.28,317.42,293.29,31.41,153.81,385.33,349.77,59.309510953,130.97500000000002,75.63,146.36,92.89,209.37,294.01,86.02,179.81,256.44,111.025,138.42,333.57,560.067587956,520.87,178.32,31.74091798,88.26,37.42,212.16,80.39,33.52,214.68,249.23,148.520363,246.07,256.59,228.08,207.05,206.62,245.71,201.285,42.29,185.655,39.63,348.34,171.2,119.52,322.85,352.275,115.865882752
2021-12-29,107.42,166.38,203.66,137.38,70.23,417.21,105.17,58.42002921,346.93,114.28,217.39,44.28,205.75,218.72,73.36,61.4,91.94,183.21,235.83,207.89,37.71,77.49,85.81,185.48,318.6,295.75,31.549999999999997,154.7,384.99,345.71,58.99211483,132.37,75.81,147.41,92.95,210.14,294.33,85.89,181.47,257.49,111.235,139.41,334.12,560.076470867,525.39,180.405,32.00923507,88.36,37.58,212.37,80.99,33.55,214.56666666666666,251.03,149.16414075,248.01,256.81,229.3,207.53,207.33,247.07,202.51,42.16,187.21,39.16,349.06,171.71,119.31,326.46,354.27,114.254338733
2021-12-30,107.09,165.73,202.71,136.45,69.68,417.7,104.68,58.28002914,352.96,112.83,214.25,44.13,203.73,217.84,72.32,61.25,91.81,182.87,235.43,207.54,37.77,77.17,85.29,185.23,315.0,294.73,31.689999999999998,156.07,384.53,342.03,58.936103749,131.56,76.03,146.47,92.66,207.44,291.54,85.8,180.67,258.56,109.8875,138.58,329.89,563.540806463,516.66,178.135,31.706136135,88.86,37.32,212.94,81.0,33.64,214.45333333333335,249.54,149.54455487500002,245.56,254.76,228.09,207.11,206.08,245.41,200.82,42.72,186.73,39.04,346.84,171.42,119.1,323.11,353.58,114.733669775
2021-12-31,107.63,166.9,201.32,136.5,70.22,415.19,104.46,58.84002942,351.92,114.66,215.38,44.81,204.4,218.14,73.03,61.87,92.11,182.82,236.32,208.47,37.905,77.2,85.85,186.74,315.5,297.71,31.83,157.0,387.07,342.89,58.792964321,132.44,76.29,147.04,92.97,206.365,292.79,86.06,181.6,258.64,110.7925,139.45,332.29,565.201910966,518.24,179.19,31.83035701,88.9,37.6,213.24,81.31,34.21,214.34,251.93,149.924969,246.58,255.27,228.73,208.51,206.74,246.8,202.03,42.84,188.62,39.08,348.85,172.82,119.92,324.36,355.41,115.064242907
2022-01-03,107.9,162.74,207.86,134.51,69.42,404.94,104.94,60.333363500000004,347.91,112.27,213.32,45.49,201.84,219.53,70.99,59.63,92.29,180.95,230.69,207.46,36.7375,76.34,83.57,186.04,316.0,292.35,32.68,152.87,385.53,350.11,60.317710405,129.36,73.57,143.67,91.76,205.29,284.0,86.97,178.33,258.55,106.0225,135.41,330.64,569.918737124,510.2,173.185,30.79683933,90.26,37.08,211.57,79.35,33.6,213.5,247.77,150.305383125,244.01,251.03,221.66,206.8,207.0,243.48,194.85,44.0,185.93,40.29,339.66,168.66,116.89,314.12,354.36,115.353494397
2022-01-04,110.38,164.3,213.63,134.25,70.21,391.87,100.57,61.82669758,332.08,116.15,220.89,46.25,207.66,227.91,71.86,60.74,97.7,180.57,235.52,212.05,36.53,77.69,84.96,189.49,324.04,294.72,33.53,151.51,396.99,371.29,61.842456489,132.4,73.274,146.09,95.83,209.5,285.61,90.02,178.835,264.91,106.2775,136.58,347.09,572.086167599,520.47,177.49,30.970748555,91.88,37.63,214.01,79.19,33.89,217.29,252.03,150.68579725,245.15,250.14,221.73,209.0,218.08,247.58,195.0,44.66,192.18,40.59,343.1,171.46,118.13,315.17,356.25,117.807999902
2022-01-05,109.66,161.84,213.07,131.69,68.32,360.94,92.95,62.05336436,312.09,109.32,219.13,45.78,203.36,226.95,70.39,59.21,96.55,177.46,231.35,210.31,35.3775,76.32,84.53,186.99,318.37,294.71,33.32,147.99,394.99,372.05,62.022936638000004,129.31,72.978,143.43,96.03,204.23,279.27,89.57,179.34,262.13,101.495,134.16,335.02,575.470556988,508.35,171.14,30.57821059,91.56,37.44,209.38,79.03,32.9,214.56,252.79,150.06710175,243.06,242.92,214.31,211.06,219.75,246.63,192.67,43.99,191.36,40.28,337.36,169.01,116.52,308.76,358.14,114.932013654
2022-01-06,110.95,162.85,211.34,130.8,68.65,356.83,91.25999999999999,62.67336467,317.39,109.99,219.74,45.77,201.95,230.19,69.42,59.254999999999995,96.44,174.27,230.67,211.74,35.37,76.78,84.1,190.6,324.13,296.64,33.65,150.14,397.27,376.36,62.203416787,128.07,72.682,145.15,96.23,204.31,279.85,90.06,181.13,263.19,100.75,134.42,335.17,572.734620159,510.13,171.095,30.752119815,90.97,37.71,217.55,80.38,33.295,216.64,253.49,148.82135,241.39,240.42,212.67,210.82,221.99,246.6,195.03,44.67,190.325,40.894999999999996,335.11,169.41,116.36,309.04,358.0,114.774991416
2022-01-07,108.43,161.76,215.5,128.84,67.07,355.8,89.57,62.28003114,316.55,106.69,219.04,47.31,200.11,234.35,69.4,59.3,95.1,171.5,227.57,212.09,34.1025,78.25,83.15,192.96,323.74,296.81,34.01,145.19,400.42,378.65,63.105817531,126.63,72.386,142.38,95.765,200.04,267.45,90.44,182.92,263.99,99.355,133.77,325.98,581.128971794,505.64,166.3,30.126046605,91.51,37.51,219.77,79.27,33.69,218.16,254.78,150.45169625,238.84,238.09,206.65,215.75,224.19,246.13,189.27,45.35,189.29,41.51,327.88,167.85,115.43,304.98,360.14,113.378319934
2022-01-10,107.84,159.41,209.31,126.58,66.61,364.02,89.7,61.57336412,323.73,107.77,217.69,47.105000000000004,197.98,231.38,69.69,58.99,94.42,169.72,224.84,210.61,34.0225,76.75,83.42500000000001,196.2,317.45,287.97,33.98,147.51,402.23,379.86,63.2271748725,125.09,72.09,140.23,95.3,196.32,260.78,89.73,179.35,256.55,99.8075,131.63,322.21,572.059518863,500.1,165.085,29.897480195,90.94333333333334,36.54,223.44,78.41,33.78,211.73,250.28,148.32806575,232.89,238.33,206.68,213.46,221.64,243.84,190.14,45.24,189.41,40.63,330.15,166.42,114.26,305.8,363.25,110.370104433
2022-01-11,107.98,159.46,216.02,128.77,67.48,367.2,92.5,61.58669746,323.29,109.98,216.45,46.9,199.05,232.39,69.98,59.97,93.14500000000001,167.94,226.16,211.58,34.505,76.5,83.7,198.89,321.37,286.42,33.92,149.76,400.6,380.55,63.348532214,127.61,73.42,142.58,95.96,200.33,263.19,90.72,180.73,255.54,101.275,132.1,333.99,580.436104675,505.98,162.735,29.957106215,90.37666666666667,36.3,222.02,79.56,33.825,211.475,246.42,149.6407035,235.28,240.13,208.68,216.31,219.95,244.13,193.48,45.83,189.53,40.620000000000005,335.0,167.76,116.19,308.58,364.14,110.865964131
2022-01-12,107.35,159.43,217.45,128.28,67.41333333333334,358.07,89.97,61.69336418,319.0,110.14,218.86,47.535,202.8,231.66,69.6,59.98,91.87,170.44,226.93,211.93,35.17,76.88,83.98,197.16,325.11,288.18,33.91,151.03,395.53,376.25,63.557017903,127.58,73.75,143.61,96.62,202.4,261.81,91.07,181.29,256.21,101.5525,131.82,331.95,585.019687156,509.44,162.15,30.00182573,89.81,36.64,220.09,80.03,33.87,211.22,247.0,150.49349999999998,234.63,242.55,207.39,218.25,222.4,246.24,195.24,45.81,193.0,40.61,335.1,169.47,116.18,305.88,361.3,109.345327724
2022-01-13,108.45,157.45,223.9,126.63,67.34666666666666,342.55,85.28,63.54669844,310.34,107.28,220.46,48.17,204.19,234.6,68.68,59.52,93.49,163.48,223.62,211.37,34.6375,77.11,82.94,195.61,327.79,290.06,34.38,143.65,397.61,380.39,63.765503592,126.12,73.53,144.06,97.28,200.11,254.92,91.56,180.38,257.67,101.185,130.64,336.21,577.922240641,508.17,158.915,30.185672625,92.48,36.54,222.6,78.43,33.5,210.47,247.62,151.3462965,231.93,239.0,202.76999999999998,219.43,227.0,247.01,188.0,45.79,195.42,40.25333333333333,330.01,171.18,114.42,300.95,365.18,110.890757116
2022-01-14,108.29,156.65,225.96,125.0,67.28,333.99,82.83,64.3333655,306.28,106.64,217.505,46.74,202.07,237.54,66.11,59.36,95.7,160.06,220.31,213.1,34.1775,76.66,80.57,197.68,326.93,288.28,35.07,137.17,403.45,379.56,64.20114533,124.46,73.14500000000001,141.54,97.47,200.05,249.5,92.33,178.48,256.22,99.3625,129.86,327.82,573.28536069,504.56,158.06,29.4155032,94.07,36.44,227.86,76.56,32.61,208.03,246.27,149.4400455,228.75,238.41,198.15,217.65,228.94,245.41666666666666,183.215,45.82,192.65,39.89666666666667,325.05,170.92,111.54,291.42,372.62,109.84945175
2022-01-18,109.1,155.35,225.01,123.03,66.435,322.73,79.98,63.98003199,294.9,105.6,214.55,45.61,200.49,234.32,66.82,58.61,93.13,159.92,217.61,211.16,33.235,75.21,80.66,195.68,327.89,275.81,34.32,132.2,401.63,383.91,64.033112088,123.89,72.76,139.56,96.37,199.02,240.66,90.75,178.44,253.33,97.765,128.61,314.2,560.280777838,506.83,156.88,29.013027565,93.22,35.25,228.95,75.13499999999999,31.71,205.59,238.04,149.055451,226.44,234.32,198.45,213.59,229.87,243.82333333333332,178.43,45.43,189.61,39.54,317.5,167.15499999999997,109.98,292.84,373.45666666666665,107.113959083
2022-01-19,107.51,155.08,217.08,121.27,65.59,329.76,79.4,62.77336472,291.36,102.16,212.61,44.4,200.65,231.1,66.3,58.38,91.92,160.48,216.1,210.36,32.975,74.81,79.55,193.68,323.09,278.06,33.83,132.55,401.65,375.9,62.620388165,122.93,72.24,138.84,94.92,197.36,233.92,89.7,177.6,252.19,96.96,129.15,307.3,559.845515161,497.31,156.215,28.82918067,93.63,35.245000000000005,227.67,73.71,31.99,203.76,239.49,149.222666,224.83,236.94,199.86,210.73,223.25,242.23,175.7,44.43,182.18,38.82,315.63,163.39,108.51,290.77,374.29333333333335,106.5933064
2022-01-20,105.04,153.23,214.19,120.99,65.39333333333333,328.27,78.81,61.5333641,284.11,99.98,209.72,42.88,200.41,226.72,64.47,57.65,91.88,159.79,217.625,208.98,32.1,73.21000000000001,78.21,191.64,314.23,279.21,33.58,133.82,397.41,366.98,61.145429708,120.75,71.31,136.62,94.06,194.06,228.65,88.36,174.68,250.74,95.075,128.35,307.11,553.7918107805,490.96,153.495,27.909946195,93.06,35.24,224.46,72.7,31.65,202.29,242.07,145.11753775,220.31,233.21,198.03,208.92,216.63,237.67,173.75,44.34,179.85,38.84,313.75,161.06,106.52,283.83,375.13,104.568545967
2022-01-21,104.98,151.4,205.44,120.53999999999999,65.19666666666667,310.0,76.33,61.150030575,271.16,98.27,205.86,41.65,198.95,223.36,64.34,57.27,91.195,156.6,219.15,206.54,31.6725,71.61,76.82,193.64499999999998,313.48,276.42,32.63,132.96,398.81,364.28,59.931856294,121.28,71.76,136.42,93.2,194.68,225.66,87.21,173.53,244.91,94.8775,127.99,297.17,547.7381064,492.95,148.405,28.08385542,92.18,34.1,220.75,72.72,31.32,201.95,246.33,144.34834875,217.13,231.44,196.09,205.1,214.09,237.45,174.98,43.37,175.61,37.86,314.25,160.54,107.09,280.46,371.2,105.750344914
2022-01-24,107.58,149.79,204.2,120.09,65.0,326.29,77.65,60.76669705,286.19,99.48,210.78,41.39,202.67,224.0,65.27,57.16,90.51,157.92,220.6,207.08,32.355,71.89,78.78,195.65,314.17,276.31,32.29333333333334,135.59,403.06,364.03,60.311486952,123.55,70.82,136.33,93.04,194.24,234.19,88.12,173.69,245.72,96.58,127.6,312.19,551.868660379,494.05,154.525,28.555894745,93.04,34.36,225.05,73.79,31.9,204.13,245.1,144.47376,218.24,234.63,197.38,204.45,214.33,237.91,176.25,43.87,178.63,38.29,311.78,160.72,105.48,282.13,373.33,109.196569814
2022-01-25,105.14,148.01,204.1,118.77,63.44,304.67,72.55,62.63336465,276.32,97.06,208.94,41.78,195.95,226.66,63.61,55.58,89.16,152.01,215.48,205.96,31.7725,71.23,75.4,193.785,311.8,274.81,31.956666666666667,128.07,403.18,368.22,56.701883977,120.68,69.88,133.89,91.21,187.27,226.06,90.31,170.67,244.04,95.3075,126.345,308.4,545.94375822,486.26,149.985,27.66647328,93.32,33.72,224.45,73.14500000000001,31.26,201.94,244.12,145.26803125,216.88,228.33,190.61,202.3,214.31,233.93,172.94,43.85,176.86,38.72,301.63,157.44,103.87,283.8,387.17,105.105727306
2022-01-26,102.65,147.96,194.27,113.57,62.34,302.06,69.24,62.58669796,265.19,96.975,208.71,41.43,195.5,225.85,62.33,55.94,89.34,148.97,211.68,204.92,30.7975,71.75,74.72,191.92,313.89,269.03,31.62,128.19,403.23,372.24,55.587885817,120.39,69.63,133.39,90.58,186.24,226.61,88.98,169.92,243.16,95.3275,125.09,307.76,544.158292951,481.02,146.035,27.4552977925,93.79,33.65,222.63,72.5,29.7,199.0,244.88,143.76727662500002,197.46,225.9,187.76,200.65,214.29,233.02,172.54,43.71,175.03,38.76,298.04,158.24,102.54,275.13,391.24,103.866078062
2022-01-27,102.82,146.25,189.75,111.6,61.56,300.98,68.55,62.14669774,256.99,96.89,207.625,42.0625,188.11,224.08,61.41,54.83,87.31,150.15,208.67,208.8,30.3775,66.65,75.85,188.43,308.68,269.75,30.64,129.4,373.99,375.96,55.948846115,120.51,68.66,132.46,90.645,182.75,224.92,89.28,168.71,241.93,94.43,123.59,319.8,527.538365004,481.58,146.39,27.244122305,88.62,33.56,216.27,71.55,28.97,194.83,244.59,142.266522,196.42,223.88,188.3,201.32,212.17,232.385,169.2,42.82,171.67,38.34,286.98,155.42,100.43,272.45,392.195,104.543752982
2022-01-28,104.1,147.9,190.57,115.33,62.445,317.23,71.87,62.44003122,266.7,98.5,206.54,42.695,191.9,220.99,63.15,55.12,87.88,154.15,211.29,212.82,31.355,66.67,75.5,187.67,308.56,271.99,30.76,136.07,380.2,373.79,57.318005864,121.21,69.71,134.99,90.71,182.78,234.05,90.33,167.03,244.78,96.5775,126.58,317.77,536.661115406,495.0,146.745,27.741005805,87.0,34.43,218.67,72.16,29.96,198.25,245.93,140.53584675000002,199.27,227.77,193.29,201.99,201.16,231.75,172.17,42.93,171.93,38.28,284.6,156.69,101.71,279.23,393.15,105.86604551
2022-01-31,104.65,150.44,200.24,117.76,63.33,335.3,75.82,61.99336433,282.38,102.72,208.25,43.3275,192.54,220.88,63.7,56.21,88.9,159.22,215.44,212.1,32.3125,68.06,76.42,187.2,310.01,273.195,31.37666666666667,139.93,369.9,376.4,59.138365985,122.73,70.54,136.77,91.95,187.29,239.76,90.19,169.91,245.86,97.8825,127.66,320.12,547.356141193,495.11,150.965,28.16335678,89.45,34.22,209.29,72.67,30.85,202.21,244.55,138.8051715,206.17,232.54,196.13,204.48,201.56,233.92,173.1,44.76,174.65,39.385000000000005,289.22,158.43,105.02,283.62,389.13,107.585025796
2022-02-01,104.57,149.76,208.34,118.1,63.36,338.05,78.16,63.55336511,288.02,103.12,210.2,43.96,192.15,225.53,63.43,56.81,89.82,153.33,216.23,212.87,32.3575,68.87,75.57,185.52,317.21,274.4,31.993333333333332,144.0,370.58,377.88,60.958726106,120.0,70.63,138.28,94.755,188.54,242.22,90.73,169.69,252.0,97.8725,125.98,330.01,554.720075062,494.98,153.095,28.078886585,88.57,34.72,209.92,72.31,31.03,230.69,246.71,139.98403725,205.56,234.42,196.57,205.34,205.35,233.04,167.18,45.18,176.14,40.49,290.1,159.39,104.92,277.27,387.01,107.527175498
2022-02-02,92.54,148.12,207.52,118.47999999999999,63.64,325.56,78.0,64.06003203,282.32,103.81,211.06,44.12,192.73000000000002,226.47,62.3,56.75,90.72,154.3,206.5,214.08,32.965,69.77,75.2,187.01,319.71,280.08,32.61,142.15,370.98,374.48,61.014737187,118.055,71.62,139.79,97.56,188.36,245.17,92.54,170.26,251.82,97.8625,128.69,326.22,557.909040392,501.14,162.11,28.45154921,89.99,35.21,211.745,72.32,31.46,232.11,251.26,139.3402595,207.9,236.49,200.11,207.55,202.97,235.97,164.95,44.29,174.32,40.52,294.35,161.41,104.18,273.005,388.355,108.775089071
2022-02-03,90.635,146.43,206.39,118.86,62.63,314.68,74.97,63.22669828,275.44,101.47,216.73,43.08,193.31,227.25,61.3,55.1,88.94,148.39,202.62,212.17,32.105,68.11,74.09,183.53,311.56,275.25,32.394999999999996,139.99,373.81,370.89,61.188993882,116.11,66.05,138.26,96.59,185.43,233.45,92.81,163.56,247.32,96.27,127.08,324.43,550.136492582,507.58,163.825,28.01429173,89.98,34.61,213.57,68.88,30.72,228.69,244.35,137.44236925,207.075,231.94,196.94,191.74,200.59,241.45,161.58,43.44,174.36,40.185,284.72,156.83,91.65,268.74,389.7,106.568513415
2022-02-04,88.73,145.03,206.45,119.91,61.46,325.76,77.21,63.02003151,279.93,99.95,213.7,42.82,189.6,228.6,59.81,54.62,87.94,149.88,197.48,212.29,32.03,67.24,73.58,182.61,302.97,270.42,32.18,142.99,369.75,371.54499999999996,61.618412167,119.25,64.39,134.49,96.76666666666667,186.7,234.07,93.01,163.15,244.11,95.4525,126.46,312.29,550.411862847,487.68,154.79,27.323623665,89.07,34.3,215.515,67.47,30.45,224.79,242.39,134.38233475,206.25,230.69,197.75,191.5,198.41,228.92,158.74,43.66,166.47,39.85,280.68,151.0,90.51,266.98,389.33,105.510679393
2022-02-07,89.32,145.09,209.86,119.97,60.32,328.58,76.95,62.8666981,279.97,98.87,210.31,44.825,186.56,226.54,60.15,54.91,88.53,147.87,197.98,212.12,32.005,67.47,73.86,184.02,303.77,264.04,32.83,144.46,373.16,372.2,62.17229952,120.46,63.88,135.26,96.94333333333334,185.5,234.43,94.03,162.15,243.73,94.9675,126.42,315.78,562.501505784,478.32,152.945,26.55345424,88.58,34.446666666666665,217.46,66.68,30.49,225.06,241.15,134.75020775,205.98,229.49,197.03,192.48,199.82,224.82,156.97,44.864999999999995,160.95,40.94,280.27,150.13,89.46,270.12,392.34,105.832988197
