Date,Mid Yield,2-Year Yield,3-Month Yield
2023-09-18,4.3016,5.0549,5.46005
2023-09-19,4.3637,5.0912,5.4754
2023-09-20,4.3979,5.17045,5.47715
2023-09-21,4.4931,5.14165,5.4816
2023-09-22,4.4357,5.10975,5.4765
2023-09-25,4.53035,5.12495,5.4757
2023-09-26,4.54885,5.13145,5.47865
2023-09-27,4.60645,5.13645,5.4804
2023-09-28,4.57785,5.06335,5.4601
2023-09-29,4.5783,5.05085,5.4511
2023-10-02,4.6837,5.10725,5.4633
2023-10-03,4.79445,5.1523,5.5015
2023-10-04,4.73395,5.05185,5.49805
2023-10-05,4.71955,5.02355,5.50245
2023-10-06,4.7925,5.08015,5.5109
2023-10-06,4.7925,5.08015,5.5109
2023-10-10,4.65605,4.96645,5.4879
2023-10-11,4.5572,4.9842,5.49805
2023-10-12,4.69585,5.06975,5.50375
2023-10-13,4.6155,5.05705,5.49215
2023-10-16,4.69865,5.09955,5.49265
2023-10-17,4.83515,5.2127,5.5041
2023-10-18,4.90955,5.2193,5.4928
2023-10-19,4.98875,5.1596,5.47375
2023-10-20,4.9126,5.0699,5.46605
2023-10-23,4.84705,5.0463,5.46005
2023-10-24,4.8166,5.10545,5.4591
2023-10-25,4.96025,5.1227,5.4622
2023-10-26,4.84765,5.04465,5.4562
2023-10-27,4.84415,5.01245,5.4537
2023-10-30,4.88675,5.0488,5.4607
2023-10-31,4.92535,5.08105,5.4858
2023-11-01,4.73305,4.9457,5.4589
2023-11-02,4.66005,4.99455,5.4346
2023-11-03,4.57545,4.8428,5.41915
2023-11-06,4.6462,4.93865,5.4222
2023-11-07,4.56755,4.91435,5.4362
2023-11-08,4.49145,4.93515,5.4315
2023-11-09,4.631,5.02755,5.42805
2023-11-10,4.6449,5.06655,5.4113
2023-11-13,4.6369,5.03165,5.4222
2023-11-14,4.45215,4.8339,5.4153
2023-11-15,4.5363,4.915,5.4197
2023-11-16,4.4404,4.8481,5.40065
2023-11-17,4.43835,4.89295,5.39305
2023-11-20,4.4247,4.91835,5.4001
2023-11-21,4.39645,4.88085,5.4031
2023-11-22,4.4071,4.8964,5.4093
2023-11-22,4.4071,4.8964,5.4093
2023-11-24,4.47045,4.95165,5.4043
2023-11-27,4.38945,4.88915,5.4035
2023-11-28,4.3226,4.74045,5.42315
2023-11-29,4.25805,4.64445,5.40145
2023-11-30,4.32925,4.69365,5.39545
2023-12-01,4.20795,4.54975,5.3722
2023-12-04,4.25775,4.63635,5.38185
2023-12-05,4.1649,4.5757,5.40225
2023-12-06,4.11255,4.59605,5.39885
2023-12-07,4.14665,4.59145,5.39285
2023-12-08,4.22855,4.7208,5.38785
2023-12-11,4.23615,4.70905,5.38965
2023-12-12,4.2092,4.73395,5.4101
2023-12-13,4.023,4.4307,5.38315
2023-12-14,3.91985,4.38505,5.3824
2023-12-15,3.91385,4.4469,5.38525
2023-12-18,3.9342,4.4484,5.38705
2023-12-19,3.93035,4.44045,5.39965
2023-12-20,3.852,4.3376,5.3858
2023-12-21,3.8909,4.35055,5.37455
2023-12-22,3.89965,4.3273,5.3714
2023-12-22,3.89965,4.3273,5.3714
2023-12-26,3.89575,4.3541,5.3654
2023-12-27,3.78795,4.23855,5.3936
2023-12-28,3.8452,4.27775,5.37975
2023-12-29,3.86505,4.24785,5.34275
2023-12-29,3.86505,4.24785,5.34275
2024-01-02,3.9397,4.3232,5.3706
2024-01-03,3.918,4.33155,5.391
2024-01-04,4.00155,4.38455,5.3902
2024-01-05,4.05045,4.39215,5.38
2024-01-08,4.02575,4.3725,5.38445
2024-01-09,4.01425,4.36525,5.3918
2024-01-10,4.02925,4.358,5.3832
2024-01-11,3.97435,4.2472,5.37585
2024-01-12,3.93805,4.14515,5.3623
2024-01-12,3.93805,4.14515,5.3623
2024-01-16,4.05335,4.2195,5.3654
2024-01-17,4.10475,4.35865,5.37275
2024-01-18,4.14105,4.3524,5.36155
2024-01-19,4.12925,4.38775,5.35655
2024-01-22,4.1062,4.3921,5.3584
2024-01-23,4.13105,4.37095,5.3683
2024-01-24,4.17905,4.38195,5.37015
2024-01-25,4.11935,4.29835,5.3589
2024-01-26,4.1383,4.35505,5.36045
2024-01-29,4.0749,4.32005,5.361
2024-01-30,4.03475,4.33755,5.3657
2024-01-31,3.91705,4.2067,5.3623
2024-02-01,3.88115,4.20865,5.36415
2024-02-02,4.02275,4.37,5.3696
2024-02-05,4.16075,4.4722,5.38445
2024-02-06,4.08945,4.3983,5.384
2024-02-07,4.11435,4.42455,5.3806
2024-02-08,4.15695,4.4582,5.3876
2024-02-09,4.17635,4.48305,5.3826
2024-02-12,4.1783,4.47695,5.39095
2024-02-13,4.32415,4.66835,5.3944
2024-02-14,4.2603,4.5789,5.3806
2024-02-15,4.2329,4.57715,5.3798
2024-02-16,4.28015,4.6405,5.3779
2024-02-16,4.28015,4.6405,5.3779
2024-02-20,4.2743,4.61325,5.3706
2024-02-21,4.3177,4.6671,5.3962
2024-02-22,4.3286,4.71265,5.40325
2024-02-23,4.24705,4.68535,5.4061
2024-02-26,4.2805,4.72895,5.4118
2024-02-27,4.3022,4.69225,5.4075
2024-02-28,4.26485,4.64255,5.3936
2024-02-29,4.2531,4.62185,5.3837
2024-03-01,4.18465,4.53235,5.3774
2024-03-04,4.216,4.6101,5.3805
2024-03-05,4.1496,4.56,5.384
2024-03-06,4.10685,4.55985,5.3884
2024-03-07,4.08655,4.50235,5.3902
2024-03-08,4.07495,4.47665,5.39045
2024-03-11,4.0972,4.53705,5.4027
2024-03-12,4.14975,4.58315,5.40225
2024-03-13,4.1869,4.63135,5.40145
2024-03-14,4.29125,4.69245,5.40065
2024-03-15,4.3073,4.7297,5.3983
2024-03-18,4.3272,4.73505,5.3975
2024-03-19,4.2915,4.68625,5.39835
2024-03-20,4.27575,4.6023,5.391
2024-03-21,4.2679,4.64055,5.3902
2024-03-22,4.20105,4.5934,5.3774
2024-03-25,4.24835,4.6286,5.3805
2024-03-26,4.23655,4.59205,5.37355
2024-03-27,4.1874,4.56715,5.37275
2024-03-28,4.20525,4.6262,5.3696
2024-03-28,4.20525,4.6262,5.3696
2024-04-01,4.31615,4.71045,5.374
2024-04-02,4.3521,4.69195,5.3717
2024-04-03,4.3502,4.67125,5.3683
2024-04-04,4.3064,4.64425,5.3597
2024-04-05,4.3986,4.74945,5.3756
2024-04-08,4.4208,4.79175,5.3774
2024-04-09,4.3606,4.74155,5.37875
2024-04-10,4.54455,4.97195,5.40405
2024-04-11,4.58345,4.95135,5.40065
2024-04-12,4.5165,4.89345,5.38915
2024-04-15,4.6086,4.9226,5.38965
2024-04-16,4.66845,4.9839,5.39705
2024-04-17,4.58835,4.93325,5.4067
2024-04-18,4.63575,4.98935,5.4059
2024-04-19,4.62175,4.98575,5.4061
2024-04-22,4.6095,4.97135,5.4066
2024-04-23,4.60555,4.93635,5.4075
2024-04-24,4.6469,4.93,5.4158
2024-04-25,4.70295,4.99855,5.4098
2024-04-26,4.66195,4.9913,5.4048
2024-04-29,4.61045,4.97775,5.4014
2024-04-30,4.68085,5.03615,5.4088
2024-05-01,4.6386,4.96745,5.4119
2024-05-02,4.58825,4.8789,5.40065
2024-05-03,4.49645,4.8035,5.39435
2024-05-06,4.4864,4.83155,5.3975
2024-05-07,4.46,4.82935,5.4049
2024-05-08,4.49885,4.8386,5.4041
2024-05-09,4.458,4.81645,5.40065
2024-05-10,4.4993,4.87085,5.4009
2024-05-13,4.48945,4.8655,5.3949
2024-05-14,4.4443,4.81995,5.39835
2024-05-15,4.34295,4.72475,5.39885
2024-05-16,4.37595,4.79425,5.39805
2024-05-17,4.4208,4.82565,5.3983
2024-05-20,4.44625,4.851,5.3975
2024-05-21,4.411,4.82965,5.39965
2024-05-22,4.4247,4.8743,5.4041
2024-05-23,4.4777,4.9385,5.4072
2024-05-24,4.4659,4.9461,5.4053
2024-05-24,4.4659,4.9461,5.4053
2024-05-28,4.547,4.97745,5.4071
2024-05-29,4.6147,4.97365,5.4093
2024-05-30,4.549,4.92585,5.4098
2024-05-31,4.5015,4.87575,5.4035
2024-06-03,4.39135,4.81115,5.4027
2024-06-04,4.32885,4.77145,5.40485
2024-06-05,4.2764,4.7222,5.40145
2024-06-06,4.28605,4.7251,5.39545
2024-06-07,4.4325,4.8868,5.397
2024-06-10,4.47,4.88355,5.38835
2024-06-11,4.4011,4.8319,5.3927
2024-06-12,4.317,4.75495,5.3893
2024-06-13,4.2471,4.7011,5.3859
2024-06-14,4.2199,4.7044,5.3835
2024-06-17,4.2838,4.76655,5.3866
2024-06-18,4.21785,4.7162,5.3789
2024-06-18,4.21785,4.7162,5.3789
2024-06-20,4.2604,4.73825,5.3729
2024-06-21,4.2564,4.7322,5.3601
2024-06-24,4.2331,4.72235,5.3515
2024-06-25,4.24665,4.74235,5.3706
2024-06-26,4.3284,4.75245,5.3737
2024-06-27,4.28545,4.71095,5.3703
2024-06-28,4.39115,4.7483,5.3575
2024-07-01,4.4702,4.75875,5.3606
2024-07-02,4.43555,4.75055,5.3892
2024-07-03,4.35375,4.7058,5.3902
2024-07-03,4.35375,4.7058,5.3902
2024-07-05,4.2774,4.6035,5.38
2024-07-08,4.2793,4.63375,5.374
2024-07-09,4.29685,4.62535,5.3706
2024-07-10,4.2812,4.6221,5.3685
2024-07-11,4.2111,4.513,5.343
2024-07-12,4.18575,4.45665,5.338
2024-07-15,4.23035,4.4575,5.3307
2024-07-16,4.1576,4.4193,5.3354
2024-07-17,4.1585,4.43685,5.3372
2024-07-18,4.2011,4.4703,5.3391
2024-07-19,4.24185,4.51515,5.3367
2024-07-22,4.2535,4.52025,5.3268
2024-07-23,4.2535,4.4945,5.3198
2024-07-24,4.28475,4.43175,5.3112
2024-07-25,4.24365,4.4338,5.3091
2024-07-26,4.1929,4.38525,5.2951
2024-07-29,4.17145,4.4008,5.2866
2024-07-30,4.1404,4.35955,5.29
2024-07-31,4.03245,4.25745,5.284
2024-08-01,3.98075,4.15535,5.2624
2024-08-02,3.7913,3.87155,5.182
2024-08-05,3.77805,3.8986,5.2151
2024-08-06,3.90045,3.98945,5.2209
2024-08-07,3.95165,3.98065,5.2228
2024-08-08,3.98865,4.03485,5.2233
2024-08-09,3.93885,4.0541,5.2172
2024-08-12,3.90635,4.02035,5.2112
2024-08-13,3.8456,3.9346,5.1975
2024-08-14,3.83805,3.95895,5.20715
2024-08-15,3.91785,4.10235,5.2233
2024-08-16,3.88165,4.0518,5.2146
2024-08-19,3.87395,4.07125,5.19825
2024-08-20,3.80955,3.99305,5.1767
2024-08-21,3.79815,3.9305,5.1473
2024-08-22,3.85685,4.01295,5.1661
2024-08-23,3.79425,3.9068,5.13405
2024-08-26,3.81885,3.9368,5.1333
2024-08-27,3.82825,3.8981,5.11985
2024-08-28,3.83775,3.865,5.1074
2024-08-29,3.86245,3.8959,5.12495
2024-08-30,3.90825,3.91755,5.1156
2024-08-30,3.90825,3.91755,5.1156
2024-09-03,3.83005,3.862,5.11615
2024-09-04,3.75615,3.76515,5.0797
2024-09-05,3.7241,3.7384,5.0673
2024-09-06,3.7136,3.6534,5.05095
2024-09-09,3.70135,3.6698,5.0269
2024-09-10,3.6395,3.5951,4.97
2024-09-11,3.66,3.64875,5.007
2024-09-12,3.67865,3.6465,4.9699
2024-09-13,3.65605,3.58555,4.88485
2024-09-16,3.61575,3.553,4.86865
2024-09-17,3.64655,3.60485,4.8674
2024-09-18,3.71225,3.6255,4.75895
2024-09-19,3.71785,3.5855,4.71425
2024-09-20,3.7404,3.5952,4.6619
2024-09-23,3.74985,3.5845,4.62245
2024-09-24,3.73085,3.53895,4.6256
2024-09-25,3.78965,3.5602,4.6198
2024-09-26,3.7953,3.6246,4.6167
2024-09-27,3.74965,3.55615,4.6123
2024-09-30,3.78565,3.64415,4.6234
2024-10-01,3.7306,3.60535,4.6052
2024-10-02,3.7809,3.63625,4.59425
2024-10-03,3.84485,3.70325,4.58975
2024-10-04,3.96815,3.92275,4.6256
2024-10-07,4.02655,3.99415,4.65095
2024-10-08,4.01295,3.96135,4.6467
2024-10-09,4.07355,4.02055,4.6539
2024-10-10,4.06575,3.96255,4.6507
2024-10-11,4.09535,3.95225,4.6354
2024-10-11,4.09535,3.95225,4.6354
2024-10-15,4.03265,3.9475,4.62965
2024-10-16,4.01705,3.94075,4.6202
2024-10-17,4.0935,3.97505,4.64295
2024-10-18,4.08185,3.94935,4.6321
2024-10-21,4.1946,4.03065,4.6328
2024-10-22,4.2066,4.03135,4.6334
2024-10-23,4.2446,4.0811,4.6354
2024-10-24,4.21275,4.08185,4.6193
2024-10-25,4.2409,4.10565,4.6435
2024-10-28,4.2811,4.13445,4.6117
2024-10-29,4.2551,4.09825,4.5974
2024-10-30,4.2994,4.17225,4.5787
2024-10-31,4.28135,4.16815,4.547
2024-11-01,4.38465,4.2095,4.51425
2024-11-04,4.2857,4.16605,4.5266
2024-11-05,4.2798,4.18685,4.5378
2024-11-06,4.4305,4.26375,4.5398
2024-11-07,4.32475,4.19415,4.53405
2024-11-08,4.30525,4.2498,4.537
2024-11-08,4.30525,4.2498,4.537
2024-11-12,4.4285,4.34225,4.53385
2024-11-13,4.4502,4.2815,4.5035
2024-11-14,4.44525,4.35645,4.5237
2024-11-15,4.44435,4.30645,4.50645
2024-11-18,4.41285,4.27915,4.51625
2024-11-19,4.3952,4.28145,4.5333
2024-11-20,4.4129,4.31975,4.5392
2024-11-21,4.4188,4.34655,4.5439
2024-11-22,4.411,4.3804,4.5448
2024-11-25,4.2741,4.27065,4.52735
2024-11-26,4.29355,4.2468,4.50665
2024-11-27,4.2595,4.22925,4.5004
2024-11-27,4.2595,4.22925,4.5004
2024-11-29,4.1772,4.1602,4.48835
2024-12-02,4.19455,4.18475,4.46575
2024-12-03,4.2255,4.1805,4.4652
2024-12-04,4.1829,4.1287,4.4569
2024-12-05,4.1771,4.14295,4.44595
2024-12-06,4.1481,4.0956,4.39775
2024-12-09,4.2002,4.1265,4.3972
2024-12-10,4.2273,4.14505,4.3952
2024-12-11,4.274,4.1553,4.3636
2024-12-12,4.33465,4.1969,4.332
2024-12-13,4.3937,4.2427,4.3253
2024-12-16,4.40165,4.2511,4.31445
2024-12-17,4.3938,4.2447,4.35375
2024-12-18,4.518,4.3566,4.3403
2024-12-19,4.56515,4.31755,4.332
2024-12-20,4.5292,4.31765,4.324
2024-12-23,4.5875,4.33795,4.32475
2024-12-24,4.5897,4.33655,4.32605
2024-12-24,4.5897,4.33655,4.32605
2024-12-26,4.5837,4.33135,4.32945
2024-12-27,4.62935,4.32825,4.2839
2024-12-30,4.53165,4.2428,4.2834
2024-12-31,4.572,4.23645,4.32215
2024-12-31,4.572,4.23645,4.32215
2025-01-02,4.561,4.24365,4.3126
2025-01-03,4.6005,4.28075,4.2994
2025-01-06,4.6229,4.2683,4.2989
2025-01-07,4.684,4.28695,4.311
2025-01-08,4.6922,4.28485,4.3118
2025-01-09,4.68825,4.26395,4.3074
2025-01-10,4.7623,4.3813,4.32525
2025-01-13,4.7892,4.3898,4.32475
2025-01-14,4.7924,4.36785,4.3214
2025-01-15,4.6541,4.26585,4.3066
2025-01-16,4.6115,4.2332,4.30095
2025-01-17,4.62195,4.28155,4.2976
2025-01-17,4.62195,4.28155,4.2976
2025-01-21,4.57235,4.2731,4.30355
2025-01-22,4.61195,4.29965,4.32215
2025-01-23,4.6446,4.28795,4.31645
2025-01-24,4.61635,4.26125,4.30975
2025-01-27,4.5333,4.19715,4.29375
2025-01-28,4.53335,4.19495,4.2942
2025-01-29,4.5334,4.2186,4.29365
2025-01-30,4.5193,4.21245,4.2906
2025-01-31,4.54175,4.20535,4.28905
2025-02-03,4.55095,4.2489,4.2963
2025-02-04,4.51155,4.21375,4.3201
2025-02-05,4.4231,4.18685,4.317
2025-02-06,4.4352,4.2118,4.32165
2025-02-07,4.4937,4.2892,4.33565
2025-02-10,4.4998,4.27685,4.3351
2025-02-11,4.53625,4.28855,4.3304
2025-02-12,4.62485,4.35585,4.3325
2025-02-13,4.53175,4.30775,4.32425
2025-02-14,4.4772,4.25995,4.3196
2025-02-14,4.4772,4.25995,4.3196
2025-02-18,4.5513,4.30445,4.3191
2025-02-19,4.53365,4.27075,4.32215
2025-02-20,4.50625,4.26885,4.3139
2025-02-21,4.43035,4.19905,4.3046
2025-02-24,4.39935,4.1704,4.29115
2025-02-25,4.29735,4.09825,4.2916
2025-02-26,4.2543,4.0726,4.30015
2025-02-27,4.2647,4.05115,4.30095
2025-02-28,4.20155,3.9848,4.2994
2025-03-03,4.15795,3.95675,4.2989
2025-03-04,4.24135,3.98225,4.3162
2025-03-05,4.27945,4.00575,4.3118
2025-03-06,4.27935,3.9642,4.30095
2025-03-07,4.30405,3.99865,4.3033
2025-03-10,4.21785,3.88845,4.2834
2025-03-11,4.28085,3.94835,4.29935
2025-03-12,4.31525,3.9876,4.304
2025-03-13,4.26915,3.95605,4.30095
2025-03-14,4.31785,4.0212,4.2955
2025-03-17,4.29755,4.04625,4.29115
2025-03-18,4.2831,4.03975,4.30245
2025-03-19,4.24565,3.9744,4.2968
2025-03-20,4.2398,3.9636,4.2911
2025-03-21,4.24905,3.95335,4.28955
2025-03-24,4.3375,4.03985,4.28905
2025-03-25,4.3162,4.01635,4.2916
2025-03-26,4.35285,4.01965,4.29625
2025-03-27,4.3605,3.99405,4.29575
2025-03-28,4.2513,3.91085,4.29425
2025-03-31,4.21005,3.8862,4.2989
2025-04-01,4.16035,3.87385,4.3045
2025-04-02,4.125,3.83885,4.304
2025-04-03,4.0361,3.69185,4.29315
2025-04-04,3.999,3.64065,4.25285
2025-04-07,4.2007,3.7846,4.27045
2025-04-08,4.28905,3.7276,4.30065
2025-04-09,4.3247,3.90975,4.3338
2025-04-10,4.4239,3.85885,4.31905
2025-04-11,4.49545,3.97145,4.32525
2025-04-14,4.3827,3.85125,4.30795
2025-04-15,4.33885,3.85015,4.3149
2025-04-16,4.27965,3.77475,4.3131
2025-04-17,4.3317,3.79925,4.31755
2025-04-17,4.3317,3.79925,4.31755
2025-04-21,4.4155,3.76755,4.32215
2025-04-22,4.3998,3.82005,4.3188
2025-04-23,4.3841,3.8678,4.3131
2025-04-24,4.3139,3.79095,4.3061
2025-04-25,4.25365,3.7551,4.2994
2025-04-28,4.20535,3.68565,4.29375
2025-04-29,4.17065,3.65395,4.2942
2025-04-30,4.16675,3.61095,4.2885
2025-05-01,4.2147,3.6956,4.29315
2025-05-02,4.30735,3.8229,4.31495
2025-05-05,4.3482,3.8395,4.31445
2025-05-06,4.2975,3.7827,4.3175
2025-05-07,4.2684,3.7796,4.32215
2025-05-08,4.3794,3.87915,4.32685
2025-05-09,4.3814,3.88785,4.3201
