Date,Instrument,Price1
2014-01-21,.OVX,18.26
2014-01-22,.OVX,18.17
2014-01-23,.OVX,18.79
2014-01-24,.OVX,19.46
2014-01-27,.OVX,20.89
2014-01-28,.OVX,20.83
2014-01-29,.OVX,20.81
2014-01-30,.OVX,19.76
2014-01-31,.OVX,20.35
2014-02-03,.OVX,21.65
2014-02-04,.OVX,21.47
2014-02-05,.OVX,20.65
2014-02-06,.OVX,19.65
2014-02-07,.OVX,19.03
2014-02-10,.OVX,19.18
2014-02-11,.OVX,19.05
2014-02-12,.OVX,19.23
2014-02-13,.OVX,19.0
2014-02-14,.OVX,17.95
2014-02-14,.OVX,17.95
2014-02-18,.OVX,18.43
2014-02-19,.OVX,18.35
2014-02-20,.OVX,17.59
2014-02-21,.OVX,17.9
2014-02-24,.OVX,18.16
2014-02-25,.OVX,18.47
2014-02-26,.OVX,18.48
2014-02-27,.OVX,18.81
2014-02-28,.OVX,18.71
2014-03-03,.OVX,20.9
2014-03-04,.OVX,19.88
2014-03-05,.OVX,20.29
2014-03-06,.OVX,19.96
2014-03-07,.OVX,20.01
2014-03-10,.OVX,20.33
2014-03-11,.OVX,20.67
2014-03-12,.OVX,20.9
2014-03-13,.OVX,20.83
2014-03-14,.OVX,21.7
2014-03-17,.OVX,20.34
2014-03-18,.OVX,20.25
2014-03-19,.OVX,19.88
2014-03-20,.OVX,19.69
2014-03-21,.OVX,19.46
2014-03-24,.OVX,19.52
2014-03-25,.OVX,19.19
2014-03-26,.OVX,19.17
2014-03-27,.OVX,19.28
2014-03-28,.OVX,19.15
2014-03-31,.OVX,19.26
2014-04-01,.OVX,19.61
2014-04-02,.OVX,19.79
2014-04-03,.OVX,18.45
2014-04-04,.OVX,18.28
2014-04-07,.OVX,18.64
2014-04-08,.OVX,18.89
2014-04-09,.OVX,18.55
2014-04-10,.OVX,18.72
2014-04-11,.OVX,18.39
2014-04-14,.OVX,18.71
2014-04-15,.OVX,18.71
2014-04-16,.OVX,18.9
2014-04-17,.OVX,18.93
2014-04-17,.OVX,18.93
2014-04-21,.OVX,18.28
2014-04-22,.OVX,18.81
2014-04-23,.OVX,18.46
2014-04-24,.OVX,18.36
2014-04-25,.OVX,18.88
2014-04-28,.OVX,19.14
2014-04-29,.OVX,19.19
2014-04-30,.OVX,19.37
2014-05-01,.OVX,18.44
2014-05-02,.OVX,17.8
2014-05-05,.OVX,18.55
2014-05-06,.OVX,17.96
2014-05-07,.OVX,17.71
2014-05-08,.OVX,17.49
2014-05-09,.OVX,17.0
2014-05-12,.OVX,16.65
2014-05-13,.OVX,16.86
2014-05-14,.OVX,16.72
2014-05-15,.OVX,15.94
2014-05-16,.OVX,15.42
2014-05-19,.OVX,15.9
2014-05-20,.OVX,16.2
2014-05-21,.OVX,16.38
2014-05-22,.OVX,16.05
2014-05-23,.OVX,15.89
2014-05-23,.OVX,15.89
2014-05-27,.OVX,16.1
2014-05-28,.OVX,16.02
2014-05-29,.OVX,15.55
2014-05-30,.OVX,15.61
2014-06-02,.OVX,15.52
2014-06-03,.OVX,15.53
2014-06-04,.OVX,15.41
2014-06-05,.OVX,15.14
2014-06-06,.OVX,14.5
2014-06-09,.OVX,14.67
2014-06-10,.OVX,14.74
2014-06-11,.OVX,14.67
2014-06-12,.OVX,19.17
2014-06-13,.OVX,19.47
2014-06-16,.OVX,19.52
2014-06-17,.OVX,17.4
2014-06-18,.OVX,17.28
2014-06-19,.OVX,18.05
2014-06-20,.OVX,18.84
2014-06-23,.OVX,18.05
2014-06-24,.OVX,17.93
2014-06-25,.OVX,17.7
2014-06-26,.OVX,16.97
2014-06-27,.OVX,16.44
2014-06-30,.OVX,16.52
2014-07-01,.OVX,16.24
2014-07-02,.OVX,15.87
2014-07-03,.OVX,15.59
2014-07-03,.OVX,15.59
2014-07-07,.OVX,16.36
2014-07-08,.OVX,16.31
2014-07-09,.OVX,16.36
2014-07-10,.OVX,16.46
2014-07-11,.OVX,17.26
2014-07-14,.OVX,18.1
2014-07-15,.OVX,17.96
2014-07-16,.OVX,16.88
2014-07-17,.OVX,17.87
2014-07-18,.OVX,17.39
2014-07-21,.OVX,16.97
2014-07-22,.OVX,17.1
2014-07-23,.OVX,16.73
2014-07-24,.OVX,15.95
2014-07-25,.OVX,16.67
2014-07-28,.OVX,16.37
2014-07-29,.OVX,16.79
2014-07-30,.OVX,17.11
2014-07-31,.OVX,18.78
2014-08-01,.OVX,19.39
2014-08-04,.OVX,18.92
2014-08-05,.OVX,19.1
2014-08-06,.OVX,18.81
2014-08-07,.OVX,18.85
2014-08-08,.OVX,18.88
2014-08-11,.OVX,17.54
2014-08-12,.OVX,17.55
2014-08-13,.OVX,17.19
2014-08-14,.OVX,17.86
2014-08-15,.OVX,18.59
2014-08-18,.OVX,19.52
2014-08-19,.OVX,19.38
2014-08-20,.OVX,17.96
2014-08-21,.OVX,17.25
2014-08-22,.OVX,16.51
2014-08-25,.OVX,16.92
2014-08-26,.OVX,16.68
2014-08-27,.OVX,16.47
2014-08-28,.OVX,16.52
2014-08-29,.OVX,16.68
2014-08-29,.OVX,16.68
2014-09-02,.OVX,18.34
2014-09-03,.OVX,18.49
2014-09-04,.OVX,18.95
2014-09-05,.OVX,18.52
2014-09-08,.OVX,20.43
2014-09-09,.OVX,19.68
2014-09-10,.OVX,20.49
2014-09-11,.OVX,20.63
2014-09-12,.OVX,19.53
2014-09-15,.OVX,20.17
2014-09-16,.OVX,18.93
2014-09-17,.OVX,19.18
2014-09-18,.OVX,18.98
2014-09-19,.OVX,18.56
2014-09-22,.OVX,19.98
2014-09-23,.OVX,20.73
2014-09-24,.OVX,19.8
2014-09-25,.OVX,20.07
2014-09-26,.OVX,19.42
2014-09-29,.OVX,19.86
2014-09-30,.OVX,21.52
2014-10-01,.OVX,22.38
2014-10-02,.OVX,23.36
2014-10-03,.OVX,24.22
2014-10-06,.OVX,24.62
2014-10-07,.OVX,25.09
2014-10-08,.OVX,25.28
2014-10-09,.OVX,27.72
2014-10-10,.OVX,30.03
2014-10-13,.OVX,31.32
2014-10-14,.OVX,37.23
2014-10-15,.OVX,36.36
2014-10-16,.OVX,34.09
2014-10-17,.OVX,31.16
2014-10-20,.OVX,29.36
2014-10-21,.OVX,27.14
2014-10-22,.OVX,30.68
2014-10-23,.OVX,31.78
2014-10-24,.OVX,31.27
2014-10-27,.OVX,32.44
2014-10-28,.OVX,30.11
2014-10-29,.OVX,28.93
2014-10-30,.OVX,30.45
2014-10-31,.OVX,30.52
2014-11-03,.OVX,31.84
2014-11-04,.OVX,33.13
2014-11-05,.OVX,31.39
2014-11-06,.OVX,30.34
2014-11-07,.OVX,29.47
2014-11-10,.OVX,30.72
2014-11-11,.OVX,30.79
2014-11-12,.OVX,30.71
2014-11-13,.OVX,33.12
2014-11-14,.OVX,32.99
2014-11-17,.OVX,34.39
2014-11-18,.OVX,33.17
2014-11-19,.OVX,33.14
2014-11-20,.OVX,33.64
2014-11-21,.OVX,34.92
2014-11-24,.OVX,36.28
2014-11-25,.OVX,37.49
2014-11-26,.OVX,36.02
2014-11-26,.OVX,36.02
2014-11-28,.OVX,36.44
2014-12-01,.OVX,37.49
2014-12-02,.OVX,38.57
2014-12-03,.OVX,36.16
2014-12-04,.OVX,35.39
2014-12-05,.OVX,34.2
2014-12-08,.OVX,39.68
2014-12-09,.OVX,37.56
2014-12-10,.OVX,42.21
2014-12-11,.OVX,44.95
2014-12-12,.OVX,49.77
2014-12-15,.OVX,57.55
2014-12-16,.OVX,55.77
2014-12-17,.OVX,56.75
2014-12-18,.OVX,57.45
2014-12-19,.OVX,54.84
2014-12-22,.OVX,54.82
2014-12-23,.OVX,53.97
2014-12-24,.OVX,54.88
2014-12-24,.OVX,54.88
2014-12-26,.OVX,54.68
2014-12-29,.OVX,53.63
2014-12-30,.OVX,51.17
2014-12-31,.OVX,50.24
2014-12-31,.OVX,50.24
2015-01-02,.OVX,54.25
2015-01-05,.OVX,57.67
2015-01-06,.OVX,56.45
2015-01-07,.OVX,53.25
2015-01-08,.OVX,50.96
2015-01-09,.OVX,50.07
2015-01-12,.OVX,53.13
2015-01-13,.OVX,53.78
2015-01-14,.OVX,53.17
2015-01-15,.OVX,57.77
2015-01-16,.OVX,56.44
2015-01-16,.OVX,56.44
2015-01-20,.OVX,57.99
2015-01-21,.OVX,55.09
2015-01-22,.OVX,56.4
2015-01-23,.OVX,57.62
2015-01-26,.OVX,56.65
2015-01-27,.OVX,54.23
2015-01-28,.OVX,55.18
2015-01-29,.OVX,54.69
2015-01-30,.OVX,58.62
2015-02-02,.OVX,57.84
2015-02-03,.OVX,59.68
2015-02-04,.OVX,62.73
2015-02-05,.OVX,63.14
2015-02-06,.OVX,60.83
2015-02-09,.OVX,56.0
2015-02-10,.OVX,59.29
2015-02-11,.OVX,60.23
2015-02-12,.OVX,58.69
2015-02-13,.OVX,55.53
2015-02-13,.OVX,55.53
2015-02-17,.OVX,56.33
2015-02-18,.OVX,55.97
2015-02-19,.OVX,55.75
2015-02-20,.OVX,54.0
2015-02-23,.OVX,58.67
2015-02-24,.OVX,56.27
2015-02-25,.OVX,54.93
2015-02-26,.OVX,56.46
2015-02-27,.OVX,55.85
2015-03-02,.OVX,54.92
2015-03-03,.OVX,53.05
2015-03-04,.OVX,48.92
2015-03-05,.OVX,47.09
2015-03-06,.OVX,48.96
2015-03-09,.OVX,48.99
2015-03-10,.OVX,50.92
2015-03-11,.OVX,49.17
2015-03-12,.OVX,49.59
2015-03-13,.OVX,54.56
2015-03-16,.OVX,56.93
2015-03-17,.OVX,59.85
2015-03-18,.OVX,53.65
2015-03-19,.OVX,53.82
2015-03-20,.OVX,50.84
2015-03-23,.OVX,49.32
2015-03-24,.OVX,47.94
2015-03-25,.OVX,47.03
2015-03-26,.OVX,49.58
2015-03-27,.OVX,52.84
2015-03-30,.OVX,51.98
2015-03-31,.OVX,53.72
2015-04-01,.OVX,50.9
2015-04-02,.OVX,49.84
2015-04-02,.OVX,49.84
2015-04-06,.OVX,48.33
2015-04-07,.OVX,46.25
2015-04-08,.OVX,48.1
2015-04-09,.OVX,46.65
2015-04-10,.OVX,43.04
2015-04-13,.OVX,44.2
2015-04-14,.OVX,44.65
2015-04-15,.OVX,46.14
2015-04-16,.OVX,43.48
2015-04-17,.OVX,42.0
2015-04-20,.OVX,42.06
2015-04-21,.OVX,41.04
2015-04-22,.OVX,39.01
2015-04-23,.OVX,37.98
2015-04-24,.OVX,36.61
2015-04-27,.OVX,37.46
2015-04-28,.OVX,37.31
2015-04-29,.OVX,36.68
2015-04-30,.OVX,36.28
2015-05-01,.OVX,35.62
2015-05-04,.OVX,36.2
2015-05-05,.OVX,36.24
2015-05-06,.OVX,36.88
2015-05-07,.OVX,38.13
2015-05-08,.OVX,35.09
2015-05-11,.OVX,34.86
2015-05-12,.OVX,33.74
2015-05-13,.OVX,34.33
2015-05-14,.OVX,32.63
2015-05-15,.OVX,29.95
2015-05-18,.OVX,30.63
2015-05-19,.OVX,34.82
2015-05-20,.OVX,33.7
2015-05-21,.OVX,31.61
2015-05-22,.OVX,31.29
2015-05-22,.OVX,31.29
2015-05-26,.OVX,34.66
2015-05-27,.OVX,35.29
2015-05-28,.OVX,34.2
2015-05-29,.OVX,33.74
2015-06-01,.OVX,35.3
2015-06-02,.OVX,35.74
2015-06-03,.OVX,37.4
2015-06-04,.OVX,38.42
2015-06-05,.OVX,33.54
2015-06-08,.OVX,34.04
2015-06-09,.OVX,33.01
2015-06-10,.OVX,31.79
2015-06-11,.OVX,31.76
2015-06-12,.OVX,31.51
2015-06-15,.OVX,32.55
2015-06-16,.OVX,32.39
2015-06-17,.OVX,32.83
2015-06-18,.OVX,31.59
2015-06-19,.OVX,30.4
2015-06-22,.OVX,30.06
2015-06-23,.OVX,29.69
2015-06-24,.OVX,29.6
2015-06-25,.OVX,29.26
2015-06-26,.OVX,29.01
2015-06-29,.OVX,33.64
2015-06-30,.OVX,32.43
2015-07-01,.OVX,34.11
2015-07-02,.OVX,33.8
2015-07-02,.OVX,33.8
2015-07-06,.OVX,40.01
2015-07-07,.OVX,40.54
2015-07-08,.OVX,42.2
2015-07-09,.OVX,42.04
2015-07-10,.OVX,41.22
2015-07-13,.OVX,38.08
2015-07-14,.OVX,36.31
2015-07-15,.OVX,37.25
2015-07-16,.OVX,35.92
2015-07-17,.OVX,34.68
2015-07-20,.OVX,36.39
2015-07-21,.OVX,34.97
2015-07-22,.OVX,37.66
2015-07-23,.OVX,38.46
2015-07-24,.OVX,39.0
2015-07-27,.OVX,41.15
2015-07-28,.OVX,39.94
2015-07-29,.OVX,38.59
2015-07-30,.OVX,37.33
2015-07-31,.OVX,38.82
2015-08-03,.OVX,40.91
2015-08-04,.OVX,40.12
2015-08-05,.OVX,40.18
2015-08-06,.OVX,41.54
2015-08-07,.OVX,41.17
2015-08-10,.OVX,40.99
2015-08-11,.OVX,42.16
2015-08-12,.OVX,42.4
2015-08-13,.OVX,43.23
2015-08-14,.OVX,40.92
2015-08-17,.OVX,40.35
2015-08-18,.OVX,39.48
2015-08-19,.OVX,41.29
2015-08-20,.OVX,42.58
2015-08-21,.OVX,44.66
2015-08-24,.OVX,50.11
2015-08-25,.OVX,49.0
2015-08-26,.OVX,46.87
2015-08-27,.OVX,49.03
2015-08-28,.OVX,51.56
2015-08-31,.OVX,54.37
2015-09-01,.OVX,57.51
2015-09-02,.OVX,53.75
2015-09-03,.OVX,50.44
2015-09-04,.OVX,49.29
2015-09-04,.OVX,49.29
2015-09-08,.OVX,50.14
2015-09-09,.OVX,49.5
2015-09-10,.OVX,50.05
2015-09-11,.OVX,49.63
2015-09-14,.OVX,49.81
2015-09-15,.OVX,51.14
2015-09-16,.OVX,50.24
2015-09-17,.OVX,45.34
2015-09-18,.OVX,45.84
2015-09-21,.OVX,47.51
2015-09-22,.OVX,48.9
2015-09-23,.OVX,51.12
2015-09-24,.OVX,49.44
2015-09-25,.OVX,47.71
2015-09-28,.OVX,49.46
2015-09-29,.OVX,49.32
2015-09-30,.OVX,45.52
2015-10-01,.OVX,44.61
2015-10-02,.OVX,42.86
2015-10-05,.OVX,43.03
2015-10-06,.OVX,44.14
2015-10-07,.OVX,43.26
2015-10-08,.OVX,43.28
2015-10-09,.OVX,42.8
2015-10-12,.OVX,44.9
2015-10-13,.OVX,45.37
2015-10-14,.OVX,42.7
2015-10-15,.OVX,41.99
2015-10-16,.OVX,39.58
2015-10-19,.OVX,40.74
2015-10-20,.OVX,41.72
2015-10-21,.OVX,41.77
2015-10-22,.OVX,40.22
2015-10-23,.OVX,41.51
2015-10-26,.OVX,42.99
2015-10-27,.OVX,44.77
2015-10-28,.OVX,44.29
2015-10-29,.OVX,43.63
2015-10-30,.OVX,41.95
2015-11-02,.OVX,41.88
2015-11-03,.OVX,41.27
2015-11-04,.OVX,41.54
2015-11-05,.OVX,39.29
2015-11-06,.OVX,39.85
2015-11-09,.OVX,41.34
2015-11-10,.OVX,39.34
2015-11-11,.OVX,41.92
2015-11-12,.OVX,43.93
2015-11-13,.OVX,46.26
2015-11-16,.OVX,47.44
2015-11-17,.OVX,46.63
2015-11-18,.OVX,43.53
2015-11-19,.OVX,43.75
2015-11-20,.OVX,44.93
2015-11-23,.OVX,45.84
2015-11-24,.OVX,47.17
2015-11-25,.OVX,48.46
2015-11-25,.OVX,48.46
2015-11-27,.OVX,48.28
2015-11-30,.OVX,48.14
2015-12-01,.OVX,49.28
2015-12-02,.OVX,51.96
2015-12-03,.OVX,50.65
2015-12-04,.OVX,45.44
2015-12-07,.OVX,49.0
2015-12-08,.OVX,50.34
2015-12-09,.OVX,51.53
2015-12-10,.OVX,51.23
2015-12-11,.OVX,54.29
2015-12-14,.OVX,55.36
2015-12-15,.OVX,50.03
2015-12-16,.OVX,47.64
2015-12-17,.OVX,47.45
2015-12-18,.OVX,49.43
2015-12-21,.OVX,49.18
2015-12-22,.OVX,48.84
2015-12-23,.OVX,47.39
2015-12-24,.OVX,44.81
2015-12-24,.OVX,44.81
2015-12-28,.OVX,47.0
2015-12-29,.OVX,45.27
2015-12-30,.OVX,46.01
2015-12-31,.OVX,46.57
2015-12-31,.OVX,46.57
2016-01-04,.OVX,49.79
2016-01-05,.OVX,49.68
2016-01-06,.OVX,52.36
2016-01-07,.OVX,56.15
2016-01-08,.OVX,56.1
2016-01-11,.OVX,62.98
2016-01-12,.OVX,65.27
2016-01-13,.OVX,60.67
2016-01-14,.OVX,57.56
2016-01-15,.OVX,62.09
2016-01-15,.OVX,62.09
2016-01-19,.OVX,64.04
2016-01-20,.OVX,67.93
2016-01-21,.OVX,65.79
2016-01-22,.OVX,61.86
2016-01-25,.OVX,65.74
2016-01-26,.OVX,65.89
2016-01-27,.OVX,65.62
2016-01-28,.OVX,65.99
2016-01-29,.OVX,61.86
2016-02-01,.OVX,66.63
2016-02-02,.OVX,68.59
2016-02-03,.OVX,67.71
2016-02-04,.OVX,66.78
2016-02-05,.OVX,66.67
2016-02-08,.OVX,68.38
2016-02-09,.OVX,72.29
2016-02-10,.OVX,72.5
2016-02-11,.OVX,77.79
2016-02-12,.OVX,78.97
2016-02-12,.OVX,78.97
2016-02-16,.OVX,71.53
2016-02-17,.OVX,69.47
2016-02-18,.OVX,67.49
2016-02-19,.OVX,62.46
2016-02-22,.OVX,62.84
2016-02-23,.OVX,65.03
2016-02-24,.OVX,66.09
2016-02-25,.OVX,63.74
2016-02-26,.OVX,59.96
2016-02-29,.OVX,60.01
2016-03-01,.OVX,56.84
2016-03-02,.OVX,53.37
2016-03-03,.OVX,52.57
2016-03-04,.OVX,51.89
2016-03-07,.OVX,52.8
2016-03-08,.OVX,54.04
2016-03-09,.OVX,51.74
2016-03-10,.OVX,51.98
2016-03-11,.OVX,50.25
2016-03-14,.OVX,50.17
2016-03-15,.OVX,48.98
2016-03-16,.OVX,43.98
2016-03-17,.OVX,46.22
2016-03-18,.OVX,44.98
2016-03-21,.OVX,45.09
2016-03-22,.OVX,44.12
2016-03-23,.OVX,44.58
2016-03-24,.OVX,44.96
2016-03-24,.OVX,44.96
2016-03-28,.OVX,45.98
2016-03-29,.OVX,46.63
2016-03-30,.OVX,46.38
2016-03-31,.OVX,45.91
2016-04-01,.OVX,47.76
2016-04-04,.OVX,50.89
2016-04-05,.OVX,50.16
2016-04-06,.OVX,46.16
2016-04-07,.OVX,46.5
2016-04-08,.OVX,47.42
2016-04-11,.OVX,49.04
2016-04-12,.OVX,48.78
2016-04-13,.OVX,48.79
2016-04-14,.OVX,46.37
2016-04-15,.OVX,51.27
2016-04-18,.OVX,46.45
2016-04-19,.OVX,43.93
2016-04-20,.OVX,43.67
2016-04-21,.OVX,43.76
2016-04-22,.OVX,41.97
2016-04-25,.OVX,44.24
2016-04-26,.OVX,43.51
2016-04-27,.OVX,43.64
2016-04-28,.OVX,42.84
2016-04-29,.OVX,42.52
2016-05-02,.OVX,45.15
2016-05-03,.OVX,45.78
2016-05-04,.OVX,44.76
2016-05-05,.OVX,44.82
2016-05-06,.OVX,42.47
2016-05-09,.OVX,44.14
2016-05-10,.OVX,42.28
2016-05-11,.OVX,42.02
2016-05-12,.OVX,41.5
2016-05-13,.OVX,41.57
2016-05-16,.OVX,42.03
2016-05-17,.OVX,42.75
2016-05-18,.OVX,42.87
2016-05-19,.OVX,42.4
2016-05-20,.OVX,40.17
2016-05-23,.OVX,39.44
2016-05-24,.OVX,38.02
2016-05-25,.OVX,35.94
2016-05-26,.OVX,36.56
2016-05-27,.OVX,35.97
2016-05-27,.OVX,35.97
2016-05-31,.OVX,38.08
2016-06-01,.OVX,40.0
2016-06-02,.OVX,36.64
2016-06-03,.OVX,34.81
2016-06-06,.OVX,35.61
2016-06-07,.OVX,36.19
2016-06-08,.OVX,35.17
2016-06-09,.OVX,35.9
2016-06-10,.OVX,39.95
2016-06-13,.OVX,42.72
2016-06-14,.OVX,43.07
2016-06-15,.OVX,42.58
2016-06-16,.OVX,44.49
2016-06-17,.OVX,41.35
2016-06-20,.OVX,38.99
2016-06-21,.OVX,40.37
2016-06-22,.OVX,43.25
2016-06-23,.OVX,40.1
2016-06-24,.OVX,43.33
2016-06-27,.OVX,42.85
2016-06-28,.OVX,40.18
2016-06-29,.OVX,38.29
2016-06-30,.OVX,38.09
2016-07-01,.OVX,36.18
2016-07-01,.OVX,36.18
2016-07-05,.OVX,40.08
2016-07-06,.OVX,41.43
2016-07-07,.OVX,43.24
2016-07-08,.OVX,41.41
2016-07-11,.OVX,42.51
2016-07-12,.OVX,39.67
2016-07-13,.OVX,43.1
2016-07-14,.OVX,38.3
2016-07-15,.OVX,36.66
2016-07-18,.OVX,38.15
2016-07-19,.OVX,37.2
2016-07-20,.OVX,37.02
2016-07-21,.OVX,38.13
2016-07-22,.OVX,38.85
2016-07-25,.OVX,40.97
2016-07-26,.OVX,41.27
2016-07-27,.OVX,41.6
2016-07-28,.OVX,42.93
2016-07-29,.OVX,41.08
2016-08-01,.OVX,44.22
2016-08-02,.OVX,45.7
2016-08-03,.OVX,44.64
2016-08-04,.OVX,43.1
2016-08-05,.OVX,41.5
2016-08-08,.OVX,41.14
2016-08-09,.OVX,39.76
2016-08-10,.OVX,39.32
2016-08-11,.OVX,39.29
2016-08-12,.OVX,37.78
2016-08-15,.OVX,37.28
2016-08-16,.OVX,37.45
2016-08-17,.OVX,35.12
2016-08-18,.OVX,36.75
2016-08-19,.OVX,34.88
2016-08-22,.OVX,36.41
2016-08-23,.OVX,37.53
2016-08-24,.OVX,37.46
2016-08-25,.OVX,36.76
2016-08-26,.OVX,36.05
2016-08-29,.OVX,36.72
2016-08-30,.OVX,38.03
2016-08-31,.OVX,39.5
2016-09-01,.OVX,41.22
2016-09-02,.OVX,38.64
2016-09-02,.OVX,38.64
2016-09-06,.OVX,39.85
2016-09-07,.OVX,38.63
2016-09-08,.OVX,38.21
2016-09-09,.OVX,39.72
2016-09-12,.OVX,39.16
2016-09-13,.OVX,41.1
2016-09-14,.OVX,42.47
2016-09-15,.OVX,40.9
2016-09-16,.OVX,39.86
2016-09-19,.OVX,39.66
2016-09-20,.OVX,40.99
2016-09-21,.OVX,39.85
2016-09-22,.OVX,41.57
2016-09-23,.OVX,43.89
2016-09-26,.OVX,44.9
2016-09-27,.OVX,43.88
2016-09-28,.OVX,45.24
2016-09-29,.OVX,42.05
2016-09-30,.OVX,39.31
2016-10-03,.OVX,38.04
2016-10-04,.OVX,37.66
2016-10-05,.OVX,36.65
2016-10-06,.OVX,35.92
2016-10-07,.OVX,36.6
2016-10-10,.OVX,36.57
2016-10-11,.OVX,38.08
2016-10-12,.OVX,39.05
2016-10-13,.OVX,37.22
2016-10-14,.OVX,35.55
2016-10-17,.OVX,34.88
2016-10-18,.OVX,36.37
2016-10-19,.OVX,32.72
2016-10-20,.OVX,32.48
2016-10-21,.OVX,32.51
2016-10-24,.OVX,32.79
2016-10-25,.OVX,33.93
2016-10-26,.OVX,35.39
2016-10-27,.OVX,35.86
2016-10-28,.OVX,37.76
2016-10-31,.OVX,40.96
2016-11-01,.OVX,40.08
2016-11-02,.OVX,40.86
2016-11-03,.OVX,41.49
2016-11-04,.OVX,43.69
2016-11-07,.OVX,44.2
2016-11-08,.OVX,43.56
2016-11-09,.OVX,41.25
2016-11-10,.OVX,42.44
2016-11-11,.OVX,45.31
2016-11-14,.OVX,50.17
2016-11-15,.OVX,49.43
2016-11-16,.OVX,50.09
2016-11-17,.OVX,47.37
2016-11-18,.OVX,46.56
2016-11-21,.OVX,45.71
2016-11-22,.OVX,46.69
2016-11-23,.OVX,47.54
2016-11-23,.OVX,47.54
2016-11-25,.OVX,53.46
2016-11-28,.OVX,52.56
2016-11-29,.OVX,55.09
2016-11-30,.OVX,44.25
2016-12-01,.OVX,40.45
2016-12-02,.OVX,35.51
2016-12-05,.OVX,37.0
2016-12-06,.OVX,37.11
2016-12-07,.OVX,36.05
2016-12-08,.OVX,35.03
2016-12-09,.OVX,35.21
2016-12-12,.OVX,30.3
2016-12-13,.OVX,31.35
2016-12-14,.OVX,33.97
2016-12-15,.OVX,33.58
2016-12-16,.OVX,29.18
2016-12-19,.OVX,29.23
2016-12-20,.OVX,27.43
2016-12-21,.OVX,28.39
2016-12-22,.OVX,30.29
2016-12-23,.OVX,29.9
2016-12-23,.OVX,29.9
2016-12-27,.OVX,30.0
2016-12-28,.OVX,29.91
2016-12-29,.OVX,30.01
2016-12-30,.OVX,30.83
2016-12-30,.OVX,30.83
2017-01-03,.OVX,32.88
2017-01-04,.OVX,32.36
2017-01-05,.OVX,31.56
2017-01-06,.OVX,30.47
2017-01-09,.OVX,33.73
2017-01-10,.OVX,33.61
2017-01-11,.OVX,32.95
2017-01-12,.OVX,32.37
2017-01-13,.OVX,30.73
2017-01-13,.OVX,30.73
2017-01-17,.OVX,31.25
2017-01-18,.OVX,31.24
2017-01-19,.OVX,30.88
2017-01-20,.OVX,29.19
2017-01-23,.OVX,30.79
2017-01-24,.OVX,29.59
2017-01-25,.OVX,30.41
2017-01-26,.OVX,29.59
2017-01-27,.OVX,29.78
2017-01-30,.OVX,30.94
2017-01-31,.OVX,31.33
2017-02-01,.OVX,30.65
2017-02-02,.OVX,29.39
2017-02-03,.OVX,28.11
2017-02-06,.OVX,29.37
2017-02-07,.OVX,29.61
2017-02-08,.OVX,29.09
2017-02-09,.OVX,28.25
2017-02-10,.OVX,26.43
2017-02-13,.OVX,26.99
2017-02-14,.OVX,27.49
2017-02-15,.OVX,27.75
2017-02-16,.OVX,27.37
2017-02-17,.OVX,25.29
2017-02-17,.OVX,25.29
2017-02-21,.OVX,25.79
2017-02-22,.OVX,27.09
2017-02-23,.OVX,25.79
2017-02-24,.OVX,25.72
2017-02-27,.OVX,25.01
2017-02-28,.OVX,25.46
2017-03-01,.OVX,24.67
2017-03-02,.OVX,25.94
2017-03-03,.OVX,25.59
2017-03-06,.OVX,26.96
2017-03-07,.OVX,26.46
2017-03-08,.OVX,31.74
2017-03-09,.OVX,31.98
2017-03-10,.OVX,33.45
2017-03-13,.OVX,32.39
2017-03-14,.OVX,33.19
2017-03-15,.OVX,30.08
2017-03-16,.OVX,28.63
2017-03-17,.OVX,27.45
2017-03-20,.OVX,28.11
2017-03-21,.OVX,30.57
2017-03-22,.OVX,30.05
2017-03-23,.OVX,29.79
2017-03-24,.OVX,30.99
2017-03-27,.OVX,30.78
2017-03-28,.OVX,29.92
2017-03-29,.OVX,28.54
2017-03-30,.OVX,27.82
2017-03-31,.OVX,27.59
2017-04-03,.OVX,26.89
2017-04-04,.OVX,27.97
2017-04-05,.OVX,27.73
2017-04-06,.OVX,26.79
2017-04-07,.OVX,27.46
2017-04-10,.OVX,26.71
2017-04-11,.OVX,27.27
2017-04-12,.OVX,26.92
2017-04-13,.OVX,26.02
2017-04-13,.OVX,26.02
2017-04-17,.OVX,25.8
2017-04-18,.OVX,26.88
2017-04-19,.OVX,29.81
2017-04-20,.OVX,27.96
2017-04-21,.OVX,30.06
2017-04-24,.OVX,29.88
2017-04-25,.OVX,29.39
2017-04-26,.OVX,29.32
2017-04-27,.OVX,29.88
2017-04-28,.OVX,28.55
2017-05-01,.OVX,29.42
2017-05-02,.OVX,32.23
2017-05-03,.OVX,32.8
2017-05-04,.OVX,34.67
2017-05-05,.OVX,33.83
2017-05-08,.OVX,33.85
2017-05-09,.OVX,34.21
2017-05-10,.OVX,34.02
2017-05-11,.OVX,33.72
2017-05-12,.OVX,33.72
2017-05-15,.OVX,33.1
2017-05-16,.OVX,33.44
2017-05-17,.OVX,33.9
2017-05-18,.OVX,32.8
2017-05-19,.OVX,29.76
2017-05-22,.OVX,30.59
2017-05-23,.OVX,31.77
2017-05-24,.OVX,30.94
2017-05-25,.OVX,33.03
2017-05-26,.OVX,30.04
