date,MOVE,SPX,SKEWX,RVOL,VIX,VVIX,CESIUSD,GPR,Year_Week,GEP,Returns,Squared Returns
2021-04-23,59.98,4180.17,140.09,11.85,17.33,108.36,43.8,88.16622161865234,2021-04-01,199.28792416582112,1.0869423861541934,1.1814437508185716
2021-04-26,60.98,4187.62,139.09,11.72,17.64,104.01,38.4,88.16622161865234,2021-04-01,199.28792416582112,0.1780637890878801,0.031706712984333044
2021-04-27,60.15,4186.72,139.13,10.36,17.56,103.39,44.2,88.16622161865234,2021-04-01,199.28792416582112,-0.021494231269923607,0.0004620019778849618
2021-04-28,60.31,4183.18,139.37,10.36,17.28,104.78,43.3,88.16622161865234,2021-04-01,199.28792416582112,-0.08458882928303167,0.0071552700394738765
2021-04-29,59.02,4211.47,139.3,10.53,17.61,105.46,38.9,88.16622161865234,2021-04-01,199.28792416582112,0.6740032543708108,0.4542803869024438
2021-04-30,58.13,4181.17,146.32,10.71,18.61,109.22,42.0,88.16622161865234,2021-04-01,199.28792416582112,-0.7220643718202429,0.5213769570521619
2021-05-03,57.33,4192.66,143.75,10.13,18.31,108.32,23.8,93.00713348388672,2021-05-01,190.23932020290732,0.27442656970409607,0.0753099421595571
2021-05-04,58.51,4164.66,139.23,9.13,19.48,111.22,22.8,93.00713348388672,2021-05-01,190.23932020290732,-0.6700737740405456,0.4489988626569401
2021-05-05,56.93,4167.59,142.12,9.12,19.15,109.51,22.2,93.00713348388672,2021-05-01,190.23932020290732,0.07032914568740223,0.004946188733119848
2021-05-06,57.75,4201.62,144.47,9.49,18.39,108.39,22.3,93.00713348388672,2021-05-01,190.23932020290732,0.8132234115911917,0.6613323171600168
2021-05-07,54.13,4232.6,145.76,9.69,16.69,107.03,19.2,93.00713348388672,2021-05-01,190.23932020290732,0.7346296237811824,0.5396806841368815
2021-05-10,55.48,4188.43,142.72,9.96,19.66,114.1,20.7,93.00713348388672,2021-05-01,190.23932020290732,-1.0490499399026396,1.1005057764097317
2021-05-11,58.01,4152.1,140.12,10.48,21.84,122.47,19.4,93.00713348388672,2021-05-01,190.23932020290732,-0.8711731693215893,0.7589426909458225
2021-05-12,58.47,4063.04,142.6,12.73,27.59,146.28,48.5,93.00713348388672,2021-05-01,190.23932020290732,-2.1682768452684535,4.7014244777273175
2021-05-13,56.59,4112.5,139.26,13.27,23.13,130.01,44.0,93.00713348388672,2021-05-01,190.23932020290732,1.2099654192200688,1.464016315708397
2021-05-14,54.99,4173.85,139.05,13.74,18.81,117.56,23.9,93.00713348388672,2021-05-01,190.23932020290732,1.480775516646066,2.192696130698424
2021-05-17,58.59,4163.29,138.35,13.71,19.72,120.7,12.4,93.00713348388672,2021-05-01,190.23932020290732,-0.25332441694025704,0.06417326021812118
2021-05-18,57.18,4127.83,139.46,13.93,21.34,123.93,4.3,93.00713348388672,2021-05-01,190.23932020290732,-0.8553781927838235,0.73167185269012
2021-05-19,57.31,4115.68,143.75,13.74,22.18,130.17,3.6,93.00713348388672,2021-05-01,190.23932020290732,-0.29477755951036366,0.086893809590886
2021-05-20,55.04,4159.12,142.96,13.83,20.67,126.34,-0.5,93.00713348388672,2021-05-01,190.23932020290732,1.0499443868610716,1.1023832155010715
2021-05-21,54.59,4155.86,144.51,13.5,20.15,124.22,14.7,93.00713348388672,2021-05-01,190.23932020290732,-0.07841270013964567,0.006148551543189988
2021-05-24,54.94,4197.05,144.64,13.46,18.4,116.12,11.3,93.00713348388672,2021-05-01,190.23932020290732,0.9862511119055,0.9726912557348351
2021-05-25,53.72,4188.13,144.6,13.46,18.84,113.55,4.0,93.00713348388672,2021-05-01,190.23932020290732,-0.21275639556263348,0.04526528385280377
2021-05-26,52.82,4195.99,149.82,13.48,17.36,106.29,3.8,93.00713348388672,2021-05-01,190.23932020290732,0.18749737128450622,0.03515526423859998
2021-05-27,53.47,4200.88,149.35,13.48,16.74,103.88,3.5,93.00713348388672,2021-05-01,190.23932020290732,0.11647198427041133,0.013565723119886944
2021-05-28,52.04,4204.11,155.31,13.33,16.76,105.41,4.4,93.00713348388672,2021-05-01,190.23932020290732,0.07685910772065212,0.005907322439614806
2021-06-01,54.99,4202.04,149.04,13.11,17.9,113.04,8.8,74.12712097167969,2021-06-01,178.8099244143571,-0.049249657496948436,0.002425528763566729
2021-06-02,55.21,4208.12,148.59,13.09,17.48,112.57,9.2,74.12712097167969,2021-06-01,178.8099244143571,0.14458704850342236,0.020905414594931008
2021-06-03,53.96,4192.85,145.21,12.99,18.04,114.31,13.3,74.12712097167969,2021-06-01,178.8099244143571,-0.3635298499241423,0.13215395178586942
2021-06-04,49.78,4229.89,147.76,13.36,16.42,108.16,10.5,74.12712097167969,2021-06-01,178.8099244143571,0.87952943520972,0.7735720274003292
2021-06-07,49.55,4226.52,151.29,13.1,16.42,108.03,14.0,74.12712097167969,2021-06-01,178.8099244143571,-0.07970285684825064,0.006352545389772733
2021-06-08,49.93,4227.26,150.7,12.85,17.07,109.62,13.6,74.12712097167969,2021-06-01,178.8099244143571,0.017506961427659565,0.00030649369842955987
2021-06-09,52.84,4219.55,150.71,12.41,17.89,120.97,13.8,74.12712097167969,2021-06-01,178.8099244143571,-0.1825541746812573,0.033326026693555
2021-06-10,48.26,4239.18,154.81,12.07,16.1,116.76,25.3,74.12712097167969,2021-06-01,178.8099244143571,0.4641367023082649,0.21542287842959093
2021-06-11,50.85,4247.44,159.28,9.64,15.65,116.12,47.1,74.12712097167969,2021-06-01,178.8099244143571,0.1946594193743096,0.03789228955114334
2021-06-14,54.03,4255.15,160.64,8.83,16.39,119.8,56.6,74.12712097167969,2021-06-01,178.8099244143571,0.18135655401930487,0.03289019968575704
2021-06-15,52.92,4246.59,161.35,7.22,17.02,122.9,50.0,74.12712097167969,2021-06-01,178.8099244143571,-0.20137061101785225,0.04055012298170316
2021-06-16,54.28,4223.7,155.97,7.44,18.15,121.57,44.9,74.12712097167969,2021-06-01,178.8099244143571,-0.5404786783292966,0.2921172017285833
2021-06-17,54.91,4221.86,161.01,6.81,17.75,120.63,44.5,74.12712097167969,2021-06-01,178.8099244143571,-0.043573191809956224,0.0018986230445072361
2021-06-18,60.45,4166.45,150.78,8.24,20.7,128.83,44.8,74.12712097167969,2021-06-01,178.8099244143571,-1.321143494825587,1.7454201339199655
2021-06-21,61.86,4224.79,158.36,8.7,17.89,121.25,46.5,74.12712097167969,2021-06-01,178.8099244143571,1.3905201143734751,1.9335461884772223
2021-06-22,58.64,4246.44,160.51,8.95,16.66,114.01,46.2,74.12712097167969,2021-06-01,178.8099244143571,0.5111429423335091,0.261267107497357
2021-06-23,55.6,4241.84,154.85,8.3,16.32,110.48,30.2,74.12712097167969,2021-06-01,178.8099244143571,-0.10838474815418404,0.011747253632445902
2021-06-24,54.83,4266.49,161.04,8.5,15.97,107.87,26.5,74.12712097167969,2021-06-01,178.8099244143571,0.5794337776572367,0.33574350269013603
2021-06-25,55.58,4280.7,170.55,8.58,15.62,105.91,22.5,74.12712097167969,2021-06-01,178.8099244143571,0.33250724723028174,0.1105610694606597
2021-06-28,56.33,4290.61,162.09,8.6,15.76,106.32,16.4,74.12712097167969,2021-06-01,178.8099244143571,0.231236635141237,0.05347038143144156
2021-06-29,56.8,4291.8,163.84,8.58,16.02,107.01,20.1,74.12712097167969,2021-06-01,178.8099244143571,0.027731138634168956,0.000769016049947498
2021-06-30,57.27,4297.5,161.85,8.59,15.83,106.73,20.1,74.12712097167969,2021-06-01,178.8099244143571,0.1327232914611209,0.017615472096273652
2021-07-01,57.52,4319.94,155.65,8.75,15.48,108.72,14.3,58.42076873779297,2021-07-01,205.538642425079,0.5208054995811113,0.27123836839393095
2021-07-02,52.41,4352.34,157.94,9.0,15.07,106.11,14.3,58.42076873779297,2021-07-01,205.538642425079,0.7472118231364167,0.5583255086348476
2021-07-06,56.55,4343.54,153.75,8.48,16.44,112.24,1.6,58.42076873779297,2021-07-01,205.538642425079,-0.20239476634912454,0.040963641445516716
2021-07-07,60.65,4358.13,152.15,8.58,16.2,112.7,1.1,58.42076873779297,2021-07-01,205.538642425079,0.33533824363036074,0.11245173764109517
2021-07-08,61.68,4320.82,152.82,9.06,19.0,120.03,0.4,58.42076873779297,2021-07-01,205.538642425079,-0.8597867216573877,0.7392332067383582
2021-07-09,59.92,4369.55,155.7,9.71,16.18,112.62,-0.3,58.42076873779297,2021-07-01,205.538642425079,1.1214829918570923,1.257724101024735
2021-07-12,60.78,4384.63,157.93,9.7,16.17,111.59,-3.2,58.42076873779297,2021-07-01,205.538642425079,0.34452147239393166,0.11869504494048262
2021-07-13,60.8,4369.21,154.4,9.74,17.12,116.4,20.8,58.42076873779297,2021-07-01,205.538642425079,-0.35230289676471216,0.12411733106880743
2021-07-14,57.31,4374.3,154.31,9.72,16.33,117.66,22.7,58.42076873779297,2021-07-01,205.538642425079,0.11642922750682311,0.013555765017835574
2021-07-15,56.98,4360.03,154.15,9.77,17.01,121.03,26.8,58.42076873779297,2021-07-01,205.538642425079,-0.3267568936996537,0.1067700675802468
2021-07-16,58.24,4327.16,151.94,9.94,18.45,128.89,19.9,58.42076873779297,2021-07-01,205.538642425079,-0.7567500391698109,0.5726706217835102
2021-07-19,67.58,4258.49,155.74,11.27,22.5,139.54,17.6,58.42076873779297,2021-07-01,205.538642425079,-1.5996800327963308,2.55897620732727
2021-07-20,69.31,4323.06,154.5,11.4,19.73,131.3,14.4,58.42076873779297,2021-07-01,205.538642425079,1.50488474881451,2.264678107214511
2021-07-21,65.28,4358.69,155.34,10.83,17.91,122.53,12.1,58.42076873779297,2021-07-01,205.538642425079,0.8208068658883821,0.6737239110895086
2021-07-22,64.96,4367.48,152.63,10.65,17.69,118.82,11.6,58.42076873779297,2021-07-01,205.538642425079,0.20146302382427883,0.04058734996842194
2021-07-23,65.28,4411.79,159.44,11.16,17.2,114.92,8.7,58.42076873779297,2021-07-01,205.538642425079,1.0094319060166315,1.0189527728843695
2021-07-26,69.03,4422.3,153.2,11.03,17.58,114.86,-1.9,58.42076873779297,2021-07-01,205.538642425079,0.23794199422129486,0.056616392614006715
2021-07-27,70.07,4401.46,151.04,11.04,19.36,121.11,3.1,58.42076873779297,2021-07-01,205.538642425079,-0.47236186726493745,0.2231257336460184
2021-07-28,62.4,4400.64,152.23,11.03,18.31,117.08,3.2,58.42076873779297,2021-07-01,205.538642425079,-0.01863191743724431,0.00034714834738828863
2021-07-29,62.08,4419.15,149.96,11.13,17.7,114.04,-19.0,58.42076873779297,2021-07-01,205.538642425079,0.41973850116203165,0.17618040935774884
2021-07-30,61.19,4395.26,153.71,11.26,18.24,116.18,-13.8,58.42076873779297,2021-07-01,205.538642425079,-0.5420682382193263,0.2938379748862042
2021-08-02,64.29,4387.16,153.3,11.15,19.46,122.85,-15.4,89.4865493774414,2021-08-01,216.35360153235044,-0.18445946098472468,0.03402529274677517
2021-08-03,65.42,4423.15,152.56,11.22,18.04,117.55,-11.7,89.4865493774414,2021-08-01,216.35360153235044,0.8170019032652822,0.6674921099390936
2021-08-04,62.67,4402.66,151.4,11.32,17.97,116.21,-2.8,89.4865493774414,2021-08-01,216.35360153235044,-0.46432082296428795,0.21559382663823362
2021-08-05,63.57,4429.1,148.27,11.42,17.28,113.35,-3.4,89.4865493774414,2021-08-01,216.35360153235044,0.5987499431547569,0.35850149442782464
2021-08-06,62.64,4436.52,148.27,11.06,16.15,112.0,-3.4,89.4865493774414,2021-08-01,216.35360153235044,0.167388219492745,0.028018816024951373
2021-08-09,65.72,4432.35,148.27,10.49,16.72,115.09,-9.1,89.4865493774414,2021-08-01,216.35360153235044,-0.09403678951865313,0.008842917782975471
2021-08-10,66.55,4436.75,148.27,10.4,16.79,114.15,-8.8,89.4865493774414,2021-08-01,216.35360153235044,0.09922089864754614,0.009844786728426624
2021-08-11,60.66,4447.7,154.32,10.37,16.06,118.05,-10.5,89.4865493774414,2021-08-01,216.35360153235044,0.2464982197991973,0.06076137236417339
2021-08-12,57.39,4460.83,157.18,10.41,15.59,117.72,-11.6,89.4865493774414,2021-08-01,216.35360153235044,0.2947738741945439,0.08689163690766077
2021-08-13,55.45,4468.0,159.66,10.35,15.45,117.81,-29.1,89.4865493774414,2021-08-01,216.35360153235044,0.1606033834479566,0.02579344677493138
2021-08-16,59.4,4479.71,152.54,10.03,16.12,117.69,-32.6,89.4865493774414,2021-08-01,216.35360153235044,0.2617430981866714,0.0685094494483575
2021-08-17,60.28,4448.08,149.05,8.83,17.91,120.53,-31.8,89.4865493774414,2021-08-01,216.35360153235044,-0.7085769790768185,0.5020813352776301
2021-08-18,58.05,4400.27,148.54,8.2,21.57,128.41,-36.1,89.4865493774414,2021-08-01,216.35360153235044,-1.0806639720144597,1.167834620410069
2021-08-19,59.38,4405.8,151.19,7.72,21.67,130.41,-37.1,89.4865493774414,2021-08-01,216.35360153235044,0.12559520255743906,0.015774154905444145
2021-08-20,59.95,4441.67,153.51,8.13,18.56,120.51,-36.8,89.4865493774414,2021-08-01,216.35360153235044,0.8108577149077302,0.6574902338253859
2021-08-23,62.23,4479.53,159.02,7.99,17.15,113.33,-45.5,89.4865493774414,2021-08-01,216.35360153235044,0.8487698356534068,0.7204102339151112
2021-08-24,63.03,4486.23,157.13,7.96,17.22,111.09,-47.3,89.4865493774414,2021-08-01,216.35360153235044,0.14945751943348515,0.022337550115210592
2021-08-25,64.51,4496.19,159.51,7.85,16.79,108.84,-48.0,89.4865493774414,2021-08-01,216.35360153235044,0.22176660815180893,0.04918042849115797
2021-08-26,63.41,4470.0,157.25,8.11,18.84,116.6,-49.4,89.4865493774414,2021-08-01,216.35360153235044,-0.5841962859469615,0.341285300514224
2021-08-27,57.98,4509.37,162.43,8.52,16.39,109.62,-49.5,89.4865493774414,2021-08-01,216.35360153235044,0.876904555289769,0.7689615990879475
2021-08-30,60.14,4528.79,157.99,8.46,16.19,107.9,-50.7,89.4865493774414,2021-08-01,216.35360153235044,0.4297341469056862,0.18467143701675787
2021-08-31,59.54,4522.68,155.91,8.44,16.48,105.81,-56.3,89.4865493774414,2021-08-01,216.35360153235044,-0.13500571571324227,0.01822654327524479
2021-09-01,58.09,4524.09,154.75,7.96,16.11,105.2,-52.5,80.69696807861328,2021-09-01,205.34078660221263,0.03117134648978685,0.0009716528419863469
2021-09-02,55.8,4536.95,156.98,7.85,16.41,105.7,-51.8,80.69696807861328,2021-09-01,205.34078660221263,0.2838528167776818,0.0805724215926242
2021-09-03,53.26,4535.43,162.27,7.56,16.41,105.48,-54.0,80.69696807861328,2021-09-01,205.34078660221263,-0.03350829692366939,0.0011228059627247915
2021-09-07,57.05,4520.03,154.76,7.63,18.14,111.01,-59.4,80.69696807861328,2021-09-01,205.34078660221263,-0.3401266163481994,0.11568611514847522
2021-09-08,57.02,4514.07,153.39,7.64,17.96,115.06,-61.6,80.69696807861328,2021-09-01,205.34078660221263,-0.13194454045593487,0.017409361756127836
2021-09-09,52.61,4493.28,149.97,7.8,18.8,117.03,-60.5,80.69696807861328,2021-09-01,205.34078660221263,-0.46162382762889204,0.21309655823474902
2021-09-10,51.73,4458.58,151.16,8.16,20.95,124.98,-59.4,80.69696807861328,2021-09-01,205.34078660221263,-0.7752617623130542,0.6010308001047425
2021-09-13,53.1,4468.73,148.5,8.13,19.37,118.01,-54.9,80.69696807861328,2021-09-01,205.34078660221263,0.2273922239413449,0.05170722350899075
2021-09-14,51.73,4443.05,146.73,8.33,19.46,120.37,-61.7,80.69696807861328,2021-09-01,205.34078660221263,-0.5763174377801672,0.3321417890894969
2021-09-15,53.93,4480.7,154.33,8.76,18.18,112.48,-55.6,80.69696807861328,2021-09-01,205.34078660221263,0.8438206673245678,0.712033318604079
2021-09-16,53.7,4473.75,152.88,8.46,18.69,112.11,-44.6,80.69696807861328,2021-09-01,205.34078660221263,-0.15523011230354106,0.02409638776576997
2021-09-17,56.06,4432.99,149.52,8.25,20.81,118.9,-45.3,80.69696807861328,2021-09-01,205.34078660221263,-0.9152683146433817,0.8377160877901363
2021-09-20,59.58,4357.73,141.57,10.1,25.71,138.93,-39.2,80.69696807861328,2021-09-01,205.34078660221263,-1.712302037376946,2.93197826720524
2021-09-21,59.2,4354.19,139.98,9.75,24.36,130.76,-29.5,80.69696807861328,2021-09-01,205.34078660221263,-0.08126796836591718,0.006604482682323716
2021-09-22,55.92,4395.64,144.12,9.8,20.87,117.62,-29.2,80.69696807861328,2021-09-01,205.34078660221263,0.9474540664091249,0.8976692079551865
2021-09-23,56.79,4448.98,146.87,10.63,18.63,108.31,-32.4,80.69696807861328,2021-09-01,205.34078660221263,1.2061715863250257,1.454849895657829
2021-09-24,58.46,4455.48,145.67,10.62,17.75,103.07,-30.8,80.69696807861328,2021-09-01,205.34078660221263,0.1459942804959862,0.021314329937540698
2021-09-27,60.5,4443.11,144.66,10.46,18.76,107.73,-28.8,80.69696807861328,2021-09-01,205.34078660221263,-0.27802175328761425,0.07729609530111904
2021-09-28,62.71,4352.63,140.08,12.19,23.25,121.06,-34.7,80.69696807861328,2021-09-01,205.34078660221263,-2.0574321587474436,4.233027087848166
2021-09-29,61.21,4359.46,137.99,12.1,22.56,119.04,-34.6,80.69696807861328,2021-09-01,205.34078660221263,0.1567936373304978,0.024584244707327677
2021-09-30,61.07,4307.54,135.55,12.77,23.14,118.01,-33.2,80.69696807861328,2021-09-01,205.34078660221263,-1.1981220973814677,1.435496560233767
2021-10-01,57.38,4357.04,135.05,13.29,21.15,113.14,-23.8,79.02923583984375,2021-10-01,195.14485215773607,1.1425952216359554,1.305523840505318
2021-10-04,60.61,4300.46,130.87,13.92,22.96,117.17,-20.4,79.02923583984375,2021-10-01,195.14485215773607,-1.3070933999937524,1.7084931563072276
2021-10-05,62.83,4345.72,131.68,14.31,21.3,110.75,-14.6,79.02923583984375,2021-10-01,195.14485215773607,1.0469458977261836,1.0960957127656845
2021-10-06,60.65,4363.55,131.51,14.35,21.0,110.92,-14.9,79.02923583984375,2021-10-01,195.14485215773607,0.4094493547635241,0.16764877411626622
2021-10-07,60.91,4399.76,133.32,14.63,19.54,107.43,-15.5,79.02923583984375,2021-10-01,195.14485215773607,0.826404773501655,0.6829448496663216
2021-10-08,59.65,4391.34,134.46,14.55,18.77,107.27,-17.4,79.02923583984375,2021-10-01,195.14485215773607,-0.1915574290979084,0.03669424864260021
2021-10-12,62.95,4350.65,134.1,14.55,19.85,109.12,-22.1,79.02923583984375,2021-10-01,195.14485215773607,-0.9309160465930937,0.866604685804515
2021-10-13,60.84,4363.8,135.77,14.47,18.64,108.72,-20.3,79.02923583984375,2021-10-01,195.14485215773607,0.3017978181310264,0.09108192302864809
2021-10-14,59.35,4438.26,143.78,15.3,16.86,107.97,-19.3,79.02923583984375,2021-10-01,195.14485215773607,1.6919170336133043,2.862583248630843
2021-10-15,62.7,4471.37,147.27,15.5,16.3,106.76,-22.1,79.02923583984375,2021-10-01,195.14485215773607,0.7432441620921372,0.5524118844840431
2021-10-18,70.77,4486.46,143.77,15.19,16.31,104.37,-32.9,79.02923583984375,2021-10-01,195.14485215773607,0.336912271696709,0.11350987881983707
2021-10-19,68.25,4519.63,141.01,14.27,15.7,103.06,-38.5,79.02923583984375,2021-10-01,195.14485215773607,0.7366160006043284,0.542603132346316
2021-10-20,65.47,4536.19,141.23,14.32,15.49,101.84,-36.8,79.02923583984375,2021-10-01,195.14485215773607,0.36573205869523145,0.13375993875745223
2021-10-21,69.42,4549.78,140.94,14.0,15.01,102.14,-34.4,79.02923583984375,2021-10-01,195.14485215773607,0.299142747209858,0.08948638320826101
2021-10-22,72.04,4544.9,139.34,13.37,15.43,106.08,-32.6,79.02923583984375,2021-10-01,195.14485215773607,-0.10731549583585974,0.011516615646496428
2021-10-25,68.96,4566.48,140.94,13.48,15.24,102.36,-27.4,79.02923583984375,2021-10-01,195.14485215773607,0.47369422309476855,0.22438621699335637
2021-10-26,66.7,4574.79,141.3,13.45,15.98,103.25,-27.4,79.02923583984375,2021-10-01,195.14485215773607,0.1818128616510003,0.033055916661725776
2021-10-27,70.06,4551.68,140.6,11.62,16.98,109.61,-12.5,79.02923583984375,2021-10-01,195.14485215773607,-0.5064400451443849,0.2564815193258466
2021-10-28,71.96,4596.42,144.73,12.05,16.53,106.28,-19.5,79.02923583984375,2021-10-01,195.14485215773607,0.978134404008955,0.9567469123059537
2021-10-29,75.45,4605.38,148.09,11.35,16.26,105.17,-16.1,79.02923583984375,2021-10-01,195.14485215773607,0.194744568057697,0.037925446787978975
2021-11-01,78.34,4613.67,145.81,10.75,16.41,106.66,-20.5,86.56914520263672,2021-11-01,227.9212929526217,0.17984504334932694,0.03234423961732129
2021-11-02,71.04,4630.65,146.68,9.98,16.03,105.44,-19.7,86.56914520263672,2021-11-01,227.9212929526217,0.3673611276116367,0.1349541980800932
2021-11-03,71.22,4660.57,149.77,9.65,15.1,102.25,-4.5,86.56914520263672,2021-11-01,227.9212929526217,0.6440511240473569,0.4148018503866639
2021-11-04,64.61,4680.06,151.67,9.65,15.44,104.46,-3.4,86.56914520263672,2021-11-01,227.9212929526217,0.4173172106260179,0.1741536542846802
2021-11-05,66.9,4697.53,148.83,9.28,16.48,110.21,-1.8,86.56914520263672,2021-11-01,227.9212929526217,0.37259083006282606,0.13882392664690574
2021-11-08,70.97,4701.7,149.24,9.26,17.22,111.49,3.8,86.56914520263672,2021-11-01,227.9212929526217,0.08873067844048929,0.00787313329650951
2021-11-09,73.02,4685.25,144.09,9.0,17.78,110.55,4.9,86.56914520263672,2021-11-01,227.9212929526217,-0.35048693855752433,0.12284109409942584
2021-11-10,78.31,4646.71,144.89,9.41,18.73,117.19,16.9,86.56914520263672,2021-11-01,227.9212929526217,-0.8259833757375561,0.6822485369948088
2021-11-12,78.61,4682.85,144.37,7.8,16.29,112.11,10.7,86.56914520263672,2021-11-01,227.9212929526217,0.7747456636613574,0.6002308433620772
2021-11-15,81.59,4682.8,142.38,7.37,16.49,110.66,15.9,86.56914520263672,2021-11-01,227.9212929526217,-0.0010677315509449458,1.1400506648832996e-06
2021-11-16,81.58,4700.9,139.56,7.37,16.37,109.58,27.0,86.56914520263672,2021-11-01,227.9212929526217,0.38577581225869606,0.14882297732385671
2021-11-17,81.58,4688.67,141.96,6.92,17.11,111.53,25.6,86.56914520263672,2021-11-01,227.9212929526217,-0.26050195943357246,0.06786127086873063
2021-11-18,74.51,4704.54,144.8,6.9,17.59,112.15,31.9,86.56914520263672,2021-11-01,227.9212929526217,0.3379039774514253,0.11417909797749334
2021-11-19,73.39,4697.96,148.44,6.88,17.91,113.74,32.0,86.56914520263672,2021-11-01,227.9212929526217,-0.13996279870592404,0.019589585021595014
2021-11-22,79.21,4682.94,147.44,6.73,19.17,118.62,34.9,86.56914520263672,2021-11-01,227.9212929526217,-0.32022541195681503,0.1025443144629119
2021-11-23,80.57,4690.7,146.99,6.76,19.38,115.03,31.1,86.56914520263672,2021-11-01,227.9212929526217,0.1655707232782677,0.027413664406888694
2021-11-24,83.15,4701.46,148.15,6.63,18.58,110.48,26.5,86.56914520263672,2021-11-01,227.9212929526217,0.22912737234973743,0.05249935275989522
2021-11-26,89.45,4594.62,148.27,9.75,28.62,149.74,26.4,86.56914520263672,2021-11-01,227.9212929526217,-2.2987044973283766,5.2840423660377045
2021-11-29,89.41,4655.27,149.93,13.11,22.96,131.24,25.9,86.56914520263672,2021-11-01,227.9212929526217,1.3113857392683799,1.7197325571564752
2021-11-30,84.04,4567.0,150.55,14.37,27.19,142.55,22.5,86.56914520263672,2021-11-01,227.9212929526217,-1.9143376992336782,3.664688826707293
2021-12-01,82.97,4513.04,155.21,14.98,31.12,155.02,18.6,105.34542083740234,2021-12-01,265.9578218565131,-1.1885550113429817,1.4126630149885153
2021-12-02,82.55,4577.1,151.38,15.74,27.95,147.31,18.5,105.34542083740234,2021-12-01,265.9578218565131,1.409462571569703,1.9865847406558799
2021-12-03,79.14,4538.43,149.64,15.96,30.67,156.1,33.6,105.34542083740234,2021-12-01,265.9578218565131,-0.8484472537634198,0.7198627424186889
2021-12-06,87.89,4591.67,151.64,16.48,27.18,138.88,32.6,105.34542083740234,2021-12-01,265.9578218565131,1.1662655055923081,1.360175229534482
2021-12-07,88.14,4686.75,151.66,17.88,21.89,117.92,32.2,105.34542083740234,2021-12-01,265.9578218565131,2.049558617174563,4.200690525234506
2021-12-08,80.29,4701.21,151.2,17.68,19.9,114.29,31.8,105.34542083740234,2021-12-01,265.9578218565131,0.3080543895616996,0.09489750692823139
2021-12-09,79.54,4667.45,149.66,17.84,21.58,121.79,31.6,105.34542083740234,2021-12-01,265.9578218565131,-0.7207038387208449,0.5194140231469616
2021-12-10,74.36,4712.02,147.34,17.95,18.69,113.85,35.0,105.34542083740234,2021-12-01,265.9578218565131,0.9503806818878938,0.903223440505698
2021-12-13,76.41,4668.97,146.07,18.2,20.31,121.07,32.5,105.34542083740234,2021-12-01,265.9578218565131,-0.9178200213042893,0.8423935915070061
2021-12-14,78.98,4634.09,137.76,18.32,21.89,126.57,30.7,105.34542083740234,2021-12-01,265.9578218565131,-0.7498643121874399,0.5622964866923423
2021-12-15,74.06,4709.85,141.75,19.04,19.29,118.61,31.0,105.34542083740234,2021-12-01,265.9578218565131,1.6216212899904034,2.62965560815014
2021-12-16,69.1,4668.67,140.29,19.24,20.57,128.97,26.8,105.34542083740234,2021-12-01,265.9578218565131,-0.8781825842753357,0.7712046513245071
2021-12-17,72.46,4620.64,134.94,19.56,21.57,136.06,25.9,105.34542083740234,2021-12-01,265.9578218565131,-1.0341010906645294,1.0693650657135692
2021-12-20,77.02,4568.02,131.71,19.92,22.87,138.67,23.5,105.34542083740234,2021-12-01,265.9578218565131,-1.14533730102018,1.3117975331081904
2021-12-21,79.52,4649.23,136.33,20.78,21.01,131.41,23.6,105.34542083740234,2021-12-01,265.9578218565131,1.7621763861808752,3.1052656160134893
2021-12-22,76.85,4696.56,142.04,21.04,18.63,122.7,28.1,105.34542083740234,2021-12-01,265.9578218565131,1.0128711352276767,1.0259079365774024
2021-12-23,77.29,4725.79,150.26,21.14,17.96,120.46,23.9,105.34542083740234,2021-12-01,265.9578218565131,0.6204416895324275,0.38494789010985314
2021-12-27,80.12,4791.19,151.87,20.24,17.68,115.92,22.9,105.34542083740234,2021-12-01,265.9578218565131,1.3744072068897222,1.8889951703504075
2021-12-28,77.52,4786.35,153.21,18.67,17.54,114.83,21.7,105.34542083740234,2021-12-01,265.9578218565131,-0.10106980314378652,0.010215105107523761
2021-12-29,78.0,4793.06,156.24,18.23,16.95,109.5,20.0,105.34542083740234,2021-12-01,265.9578218565131,0.1400921580224578,0.01962581273938929
2021-12-30,77.62,4778.73,155.27,17.23,17.33,110.84,20.0,105.34542083740234,2021-12-01,265.9578218565131,-0.2994217530076943,0.0896533861742007
2021-12-31,77.1,4766.18,154.38,16.59,17.22,109.67,19.5,105.34542083740234,2021-12-01,265.9578218565131,-0.26296753415458013,0.06915192401934027
2022-01-03,84.08,4796.56,151.49,15.94,16.6,108.45,17.9,138.67498779296875,2022-01-01,231.90134991941795,0.6353848835552743,0.4037139502505495
2022-01-04,83.11,4793.54,150.36,15.67,16.91,109.31,14.0,138.67498779296875,2022-01-01,231.90134991941795,-0.06298161854054529,0.0039666842739867585
2022-01-05,78.68,4700.58,143.41,16.5,19.73,119.31,15.4,138.67498779296875,2022-01-01,231.90134991941795,-1.9583272775802296,3.8350457261147937
2022-01-06,77.73,4696.05,140.77,14.93,19.61,117.82,3.9,138.67498779296875,2022-01-01,231.90134991941795,-0.09641755290858113,0.009296344508879041
2022-01-07,74.69,4677.03,139.14,14.97,18.76,113.86,3.6,138.67498779296875,2022-01-01,231.90134991941795,-0.40584367372055774,0.16470908749899854
