"","Estimate","Std..Error","t.value","Pr...t..","c.nm_var..nm_var..nm_var..nm_var..nm_var..nm_var.","model_diagnostics"
"w292",1.580134,0.054401,29.045962,0,"VentureComposite GPR",-31849.5079858072
"alpha93",0.084707,0.011023,7.684367,0,"VentureComposite BKK",5.67963761949922
"gamma93",0.981151,0.120051,8.172816,0,"VentureComposite BKK",0.396276459639181
"beta93",0.414184,0.072141,5.741313,0,"VentureComposite BKK",0.0225070668788866
"m93",15.831972,0.22044,71.819723,0,"VentureComposite BKK",63694.173735
"theta93",0.35335,0.028002,12.618862,0,"VentureComposite BKK",63732.106641
"w293",1.001,0.41193,2.430027,0.015098,"VentureComposite BKK",-31841.0868674482
"alpha94",0.090004,0.011973,7.517075,0,"VentureComposite Unemployment",2.08052121995897
"gamma94",1.064936,0.136175,7.820352,0,"VentureComposite Unemployment",0.404469236985961
"beta94",0.361856,0.081763,4.425688,1e-05,"VentureComposite Unemployment",0.00841506830369905
"m94",15.539342,0.241032,64.470089,0,"VentureComposite Unemployment",63715.557393
"theta94",0.584724,1e-06,538840.928577,0,"VentureComposite Unemployment",63753.4903
"w294",43.816028,0.897963,48.794917,0,"VentureComposite Unemployment",-31851.7786966719
"alpha95",0.090004,0.011973,7.517075,0,"VentureComposite Unemployment",2.08052121995897
"gamma95",1.064936,0.136175,7.820352,0,"VentureComposite Unemployment",0.404469236985961
"beta95",0.361856,0.081763,4.425688,1e-05,"VentureComposite Unemployment",0.00841506830369905
"m95",15.539342,0.241032,64.470089,0,"VentureComposite Unemployment",63715.557393
"theta95",0.584724,1e-06,538840.928577,0,"VentureComposite Unemployment",63753.4903
"w295",43.816028,0.897963,48.794917,0,"VentureComposite Unemployment",-31851.7786966719
"alpha96",0.135649,0.040395,3.358027,0.000785,"VentureComposite VIX",4.18438430852893
