tic,datadate,gvkeyx,conm,prccd
HEA.I,2024-02-16,129021,SP500 Health Care .S,1695.12021700
HEA.I,2024-02-20,129021,SP500 Health Care .S,1688.33451200
HEA.I,2024-02-21,129021,SP500 Health Care .S,1692.77284000
HEA.I,2024-02-22,129021,SP500 Health Care .S,1713.17597200
HEA.I,2024-02-23,129021,SP500 Health Care .S,1720.79674000
HEA.I,2024-02-26,129021,SP500 Health Care .S,1712.10555900
HEA.I,2024-02-27,129021,SP500 Health Care .S,1707.44279200
HEA.I,2024-02-28,129021,SP500 Health Care .S,1698.74536400
HEA.I,2024-02-29,129021,SP500 Health Care .S,1686.41319500
HEA.I,2024-03-01,129021,SP500 Health Care .S,1702.78770100
HEA.I,2024-03-04,129021,SP500 Health Care .S,1700.53216200
HEA.I,2024-03-05,129021,SP500 Health Care .S,1687.01247800
HEA.I,2024-03-06,129021,SP500 Health Care .S,1698.97542300
HEA.I,2024-03-07,129021,SP500 Health Care .S,1707.30415800
HEA.I,2024-03-08,129021,SP500 Health Care .S,1703.25995700
HEA.I,2024-03-11,129021,SP500 Health Care .S,1702.36413600
HEA.I,2024-03-12,129021,SP500 Health Care .S,1710.54506800
HEA.I,2024-03-13,129021,SP500 Health Care .S,1703.59754600
HEA.I,2024-03-14,129021,SP500 Health Care .S,1696.28677900
HEA.I,2024-03-15,129021,SP500 Health Care .S,1690.34033500
HEA.I,2024-03-18,129021,SP500 Health Care .S,1689.96476000
HEA.I,2024-03-19,129021,SP500 Health Care .S,1701.25874900
HEA.I,2024-03-20,129021,SP500 Health Care .S,1697.29869900
HEA.I,2024-03-21,129021,SP500 Health Care .S,1699.24667400
HEA.I,2024-03-22,129021,SP500 Health Care .S,1696.81181300
HEA.I,2024-03-25,129021,SP500 Health Care .S,1694.12818900
HEA.I,2024-03-26,129021,SP500 Health Care .S,1699.88713400
HEA.I,2024-03-27,129021,SP500 Health Care .S,1722.04349200
HEA.I,2024-03-28,129021,SP500 Health Care .S,1723.97108100
HEA.I,2024-04-01,129021,SP500 Health Care .S,1708.85132900
HEA.I,2024-04-02,129021,SP500 Health Care .S,1681.16098100
HEA.I,2024-04-03,129021,SP500 Health Care .S,1679.47025600
HEA.I,2024-04-04,129021,SP500 Health Care .S,1655.96166100
HEA.I,2024-04-05,129021,SP500 Health Care .S,1671.01449600
HEA.I,2024-04-08,129021,SP500 Health Care .S,1664.63337600
HEA.I,2024-04-09,129021,SP500 Health Care .S,1671.06522500
HEA.I,2024-04-10,129021,SP500 Health Care .S,1651.89728600
HEA.I,2024-04-11,129021,SP500 Health Care .S,1643.79314300
HEA.I,2024-04-12,129021,SP500 Health Care .S,1618.86533500
HEA.I,2024-04-15,129021,SP500 Health Care .S,1615.76203700
HEA.I,2024-04-16,129021,SP500 Health Care .S,1616.11046900
HEA.I,2024-04-17,129021,SP500 Health Care .S,1613.25526900
HEA.I,2024-04-18,129021,SP500 Health Care .S,1613.64923500
HEA.I,2024-04-19,129021,SP500 Health Care .S,1618.77959700
HEA.I,2024-04-22,129021,SP500 Health Care .S,1625.11339300
HEA.I,2024-04-23,129021,SP500 Health Care .S,1645.34591000
HEA.I,2024-04-24,129021,SP500 Health Care .S,1641.20823700
HEA.I,2024-04-25,129021,SP500 Health Care .S,1630.96723300
HEA.I,2024-04-26,129021,SP500 Health Care .S,1630.83766200
HEA.I,2024-04-29,129021,SP500 Health Care .S,1636.26192200
HEA.I,2024-04-30,129021,SP500 Health Care .S,1634.44198500
HEA.I,2024-05-01,129021,SP500 Health Care .S,1638.58770700
HEA.I,2024-05-02,129021,SP500 Health Care .S,1636.72166200
HEA.I,2024-05-03,129021,SP500 Health Care .S,1640.42010600
HEA.I,2024-05-06,129021,SP500 Health Care .S,1647.64267000
HEA.I,2024-05-07,129021,SP500 Health Care .S,1661.00892600
HEA.I,2024-05-08,129021,SP500 Health Care .S,1655.45019400
HEA.I,2024-05-09,129021,SP500 Health Care .S,1668.55501100
HEA.I,2024-05-10,129021,SP500 Health Care .S,1672.25596300
HEA.I,2024-05-13,129021,SP500 Health Care .S,1670.66401600
HEA.I,2024-05-14,129021,SP500 Health Care .S,1677.93348100
HEA.I,2024-05-15,129021,SP500 Health Care .S,1702.06424700
HEA.I,2024-05-16,129021,SP500 Health Care .S,1700.28629700
HEA.I,2024-05-17,129021,SP500 Health Care .S,1703.00450900
HEA.I,2024-05-20,129021,SP500 Health Care .S,1697.97387300
HEA.I,2024-05-21,129021,SP500 Health Care .S,1700.97799700
HEA.I,2024-05-22,129021,SP500 Health Care .S,1704.44226000
HEA.I,2024-05-23,129021,SP500 Health Care .S,1686.02627300
HEA.I,2024-05-24,129021,SP500 Health Care .S,1680.71596600
HEA.I,2024-05-28,129021,SP500 Health Care .S,1659.74503400
HEA.I,2024-05-29,129021,SP500 Health Care .S,1646.49763400
HEA.I,2024-05-30,129021,SP500 Health Care .S,1647.70173300
HEA.I,2024-05-31,129021,SP500 Health Care .S,1670.87871900
HEA.I,2024-06-03,129021,SP500 Health Care .S,1683.21183900
HEA.I,2024-06-04,129021,SP500 Health Care .S,1688.81303300
HEA.I,2024-06-05,129021,SP500 Health Care .S,1696.08866700
HEA.I,2024-06-06,129021,SP500 Health Care .S,1701.63612300
HEA.I,2024-06-07,129021,SP500 Health Care .S,1703.44352400
HEA.I,2024-06-10,129021,SP500 Health Care .S,1708.53537100
HEA.I,2024-06-11,129021,SP500 Health Care .S,1702.62926600
HEA.I,2024-06-12,129021,SP500 Health Care .S,1699.17184300
HEA.I,2024-06-13,129021,SP500 Health Care .S,1698.44934500
HEA.I,2024-06-14,129021,SP500 Health Care .S,1696.63778900
HEA.I,2024-06-17,129021,SP500 Health Care .S,1693.22189100
HEA.I,2024-06-18,129021,SP500 Health Care .S,1695.17801300
HEA.I,2024-06-20,129021,SP500 Health Care .S,1701.37793600
HEA.I,2024-06-21,129021,SP500 Health Care .S,1706.48116300
HEA.I,2024-06-24,129021,SP500 Health Care .S,1715.86322000
HEA.I,2024-06-25,129021,SP500 Health Care .S,1710.60621400
HEA.I,2024-06-26,129021,SP500 Health Care .S,1704.52022400
HEA.I,2024-06-27,129021,SP500 Health Care .S,1701.63271300
HEA.I,2024-06-28,129021,SP500 Health Care .S,1700.32827600
HEA.I,2024-07-01,129021,SP500 Health Care .S,1690.81334900
HEA.I,2024-07-02,129021,SP500 Health Care .S,1684.12685800
HEA.I,2024-07-03,129021,SP500 Health Care .S,1671.86528500
HEA.I,2024-07-05,129021,SP500 Health Care .S,1684.00717000
HEA.I,2024-07-08,129021,SP500 Health Care .S,1682.40203100
HEA.I,2024-07-09,129021,SP500 Health Care .S,1689.61484100
HEA.I,2024-07-10,129021,SP500 Health Care .S,1706.13356800
HEA.I,2024-07-11,129021,SP500 Health Care .S,1718.44334400
HEA.I,2024-07-12,129021,SP500 Health Care .S,1728.54486900
HEA.I,2024-07-15,129021,SP500 Health Care .S,1721.12844000
HEA.I,2024-07-16,129021,SP500 Health Care .S,1746.00946400
HEA.I,2024-07-17,129021,SP500 Health Care .S,1754.44538000
HEA.I,2024-07-18,129021,SP500 Health Care .S,1714.21669100
HEA.I,2024-07-19,129021,SP500 Health Care .S,1722.78552400
HEA.I,2024-07-22,129021,SP500 Health Care .S,1732.57216500
HEA.I,2024-07-23,129021,SP500 Health Care .S,1731.97920900
HEA.I,2024-07-24,129021,SP500 Health Care .S,1746.09255400
HEA.I,2024-07-25,129021,SP500 Health Care .S,1736.11031200
HEA.I,2024-07-26,129021,SP500 Health Care .S,1745.97923200
HEA.I,2024-07-29,129021,SP500 Health Care .S,1747.59477200
HEA.I,2024-07-30,129021,SP500 Health Care .S,1749.46948500
HEA.I,2024-07-31,129021,SP500 Health Care .S,1742.66540500
HEA.I,2024-08-01,129021,SP500 Health Care .S,1761.07787400
HEA.I,2024-08-02,129021,SP500 Health Care .S,1757.39255900
HEA.I,2024-08-05,129021,SP500 Health Care .S,1710.03978900
HEA.I,2024-08-06,129021,SP500 Health Care .S,1718.32901200
HEA.I,2024-08-07,129021,SP500 Health Care .S,1699.95279800
HEA.I,2024-08-08,129021,SP500 Health Care .S,1738.43635400
HEA.I,2024-08-09,129021,SP500 Health Care .S,1746.40791400
HEA.I,2024-08-12,129021,SP500 Health Care .S,1739.59335600
HEA.I,2024-08-13,129021,SP500 Health Care .S,1760.96857700
HEA.I,2024-08-14,129021,SP500 Health Care .S,1768.85020500
HEA.I,2024-08-15,129021,SP500 Health Care .S,1779.41154600
HEA.I,2024-08-16,129021,SP500 Health Care .S,1779.98489400
HEA.I,2024-08-19,129021,SP500 Health Care .S,1791.11026300
HEA.I,2024-08-20,129021,SP500 Health Care .S,1797.72318000
HEA.I,2024-08-21,129021,SP500 Health Care .S,1801.77564000
HEA.I,2024-08-22,129021,SP500 Health Care .S,1801.36976600
HEA.I,2024-08-23,129021,SP500 Health Care .S,1810.71851900
HEA.I,2024-08-26,129021,SP500 Health Care .S,1808.63302500
HEA.I,2024-08-27,129021,SP500 Health Care .S,1810.49260400
HEA.I,2024-08-28,129021,SP500 Health Care .S,1812.64170200
HEA.I,2024-08-29,129021,SP500 Health Care .S,1816.49364200
HEA.I,2024-08-30,129021,SP500 Health Care .S,1829.70928000
HEA.I,2024-09-03,129021,SP500 Health Care .S,1825.78209700
HEA.I,2024-09-04,129021,SP500 Health Care .S,1823.19710300
HEA.I,2024-09-05,129021,SP500 Health Care .S,1797.85902500
HEA.I,2024-09-06,129021,SP500 Health Care .S,1790.65256700
HEA.I,2024-09-09,129021,SP500 Health Care .S,1803.85009600
HEA.I,2024-09-10,129021,SP500 Health Care .S,1811.90420000
HEA.I,2024-09-11,129021,SP500 Health Care .S,1807.38760100
HEA.I,2024-09-12,129021,SP500 Health Care .S,1813.00530500
HEA.I,2024-09-13,129021,SP500 Health Care .S,1816.47601200
HEA.I,2024-09-16,129021,SP500 Health Care .S,1827.22745400
HEA.I,2024-09-17,129021,SP500 Health Care .S,1808.70292200
HEA.I,2024-09-18,129021,SP500 Health Care .S,1805.81301000
HEA.I,2024-09-19,129021,SP500 Health Care .S,1812.05884600
HEA.I,2024-09-20,129021,SP500 Health Care .S,1805.89949200
HEA.I,2024-09-23,129021,SP500 Health Care .S,1801.38316600
HEA.I,2024-09-24,129021,SP500 Health Care .S,1797.37900900
HEA.I,2024-09-25,129021,SP500 Health Care .S,1780.53642900
HEA.I,2024-09-26,129021,SP500 Health Care .S,1786.28214800
HEA.I,2024-09-27,129021,SP500 Health Care .S,1785.57819300
HEA.I,2024-09-30,129021,SP500 Health Care .S,1796.47859700
HEA.I,2024-10-01,129021,SP500 Health Care .S,1787.39945600
HEA.I,2024-10-02,129021,SP500 Health Care .S,1783.74551100
HEA.I,2024-10-03,129021,SP500 Health Care .S,1767.64147100
HEA.I,2024-10-04,129021,SP500 Health Care .S,1769.05463400
HEA.I,2024-10-07,129021,SP500 Health Care .S,1760.43521500
HEA.I,2024-10-08,129021,SP500 Health Care .S,1769.99388800
HEA.I,2024-10-09,129021,SP500 Health Care .S,1788.10199100
HEA.I,2024-10-10,129021,SP500 Health Care .S,1781.79696500
HEA.I,2024-10-11,129021,SP500 Health Care .S,1794.86824200
HEA.I,2024-10-14,129021,SP500 Health Care .S,1804.05333900
HEA.I,2024-10-15,129021,SP500 Health Care .S,1781.62068700
HEA.I,2024-10-16,129021,SP500 Health Care .S,1786.57597500
HEA.I,2024-10-17,129021,SP500 Health Care .S,1776.13522700
HEA.I,2024-10-18,129021,SP500 Health Care .S,1784.69870900
HEA.I,2024-10-21,129021,SP500 Health Care .S,1763.46743300
HEA.I,2024-10-22,129021,SP500 Health Care .S,1760.69797000
HEA.I,2024-10-23,129021,SP500 Health Care .S,1752.58270900
HEA.I,2024-10-24,129021,SP500 Health Care .S,1740.73839900
HEA.I,2024-10-25,129021,SP500 Health Care .S,1731.52310700
HEA.I,2024-10-28,129021,SP500 Health Care .S,1733.74045100
HEA.I,2024-10-29,129021,SP500 Health Care .S,1728.74969800
HEA.I,2024-10-30,129021,SP500 Health Care .S,1725.50340800
HEA.I,2024-10-31,129021,SP500 Health Care .S,1711.49600400
HEA.I,2024-11-01,129021,SP500 Health Care .S,1721.67481100
HEA.I,2024-11-04,129021,SP500 Health Care .S,1709.91325100
HEA.I,2024-11-05,129021,SP500 Health Care .S,1722.74366600
HEA.I,2024-11-06,129021,SP500 Health Care .S,1725.36951200
HEA.I,2024-11-07,129021,SP500 Health Care .S,1736.45495700
HEA.I,2024-11-08,129021,SP500 Health Care .S,1748.63491700
HEA.I,2024-11-11,129021,SP500 Health Care .S,1738.27258200
HEA.I,2024-11-12,129021,SP500 Health Care .S,1714.96993400
HEA.I,2024-11-13,129021,SP500 Health Care .S,1709.79252700
HEA.I,2024-11-14,129021,SP500 Health Care .S,1683.50232700
HEA.I,2024-11-15,129021,SP500 Health Care .S,1651.81466300
HEA.I,2024-11-18,129021,SP500 Health Care .S,1651.82524700
HEA.I,2024-11-19,129021,SP500 Health Care .S,1643.92829400
HEA.I,2024-11-20,129021,SP500 Health Care .S,1663.35865600
HEA.I,2024-11-21,129021,SP500 Health Care .S,1677.19300000
HEA.I,2024-11-22,129021,SP500 Health Care .S,1678.61133600
HEA.I,2024-11-25,129021,SP500 Health Care .S,1693.64618800
HEA.I,2024-11-26,129021,SP500 Health Care .S,1701.23815300
HEA.I,2024-11-27,129021,SP500 Health Care .S,1709.25915400
HEA.I,2024-11-29,129021,SP500 Health Care .S,1713.71211100
HEA.I,2024-12-02,129021,SP500 Health Care .S,1711.47321400
HEA.I,2024-12-03,129021,SP500 Health Care .S,1708.30358700
HEA.I,2024-12-04,129021,SP500 Health Care .S,1707.05387700
HEA.I,2024-12-05,129021,SP500 Health Care .S,1687.80917600
HEA.I,2024-12-06,129021,SP500 Health Care .S,1678.63020600
HEA.I,2024-12-09,129021,SP500 Health Care .S,1682.36176500
HEA.I,2024-12-10,129021,SP500 Health Care .S,1674.61195300
HEA.I,2024-12-11,129021,SP500 Health Care .S,1652.77654400
HEA.I,2024-12-12,129021,SP500 Health Care .S,1639.12741700
HEA.I,2024-12-13,129021,SP500 Health Care .S,1639.18413000
HEA.I,2024-12-16,129021,SP500 Health Care .S,1618.70516600
HEA.I,2024-12-17,129021,SP500 Health Care .S,1617.83639000
HEA.I,2024-12-18,129021,SP500 Health Care .S,1595.57420300
HEA.I,2024-12-19,129021,SP500 Health Care .S,1583.85046900
HEA.I,2024-12-20,129021,SP500 Health Care .S,1603.10493600
HEA.I,2024-12-23,129021,SP500 Health Care .S,1619.75815700
HEA.I,2024-12-24,129021,SP500 Health Care .S,1626.36108800
HEA.I,2024-12-26,129021,SP500 Health Care .S,1628.96842300
HEA.I,2024-12-27,129021,SP500 Health Care .S,1620.63839000
HEA.I,2024-12-30,129021,SP500 Health Care .S,1600.95924000
HEA.I,2024-12-31,129021,SP500 Health Care .S,1604.74913600
HEA.I,2025-01-02,129021,SP500 Health Care .S,1604.98318400
HEA.I,2025-01-03,129021,SP500 Health Care .S,1620.82162400
HEA.I,2025-01-06,129021,SP500 Health Care .S,1620.52194900
HEA.I,2025-01-07,129021,SP500 Health Care .S,1629.96632700
HEA.I,2025-01-08,129021,SP500 Health Care .S,1638.63954500
HEA.I,2025-01-10,129021,SP500 Health Care .S,1629.21423000
HEA.I,2025-01-13,129021,SP500 Health Care .S,1649.94719600
HEA.I,2025-01-14,129021,SP500 Health Care .S,1634.37270900
HEA.I,2025-01-15,129021,SP500 Health Care .S,1638.33423700
HEA.I,2025-01-16,129021,SP500 Health Care .S,1645.23351600
HEA.I,2025-01-17,129021,SP500 Health Care .S,1634.14013200
HEA.I,2025-01-21,129021,SP500 Health Care .S,1661.11297600
HEA.I,2025-01-22,129021,SP500 Health Care .S,1656.91218600
HEA.I,2025-01-23,129021,SP500 Health Care .S,1679.23612300
HEA.I,2025-01-24,129021,SP500 Health Care .S,1681.50443100
HEA.I,2025-01-27,129021,SP500 Health Care .S,1718.34411900
HEA.I,2025-01-28,129021,SP500 Health Care .S,1706.92434200
HEA.I,2025-01-29,129021,SP500 Health Care .S,1697.18325100
HEA.I,2025-01-30,129021,SP500 Health Care .S,1716.80842800
HEA.I,2025-01-31,129021,SP500 Health Care .S,1710.75871300
HEA.I,2025-02-03,129021,SP500 Health Care .S,1717.57338100
HEA.I,2025-02-04,129021,SP500 Health Care .S,1712.95590800
HEA.I,2025-02-05,129021,SP500 Health Care .S,1730.44393000
HEA.I,2025-02-06,129021,SP500 Health Care .S,1714.21375100
HEA.I,2025-02-07,129021,SP500 Health Care .S,1705.44934100
HEA.I,2025-02-10,129021,SP500 Health Care .S,1704.48587000
HEA.I,2025-02-11,129021,SP500 Health Care .S,1700.74552900
HEA.I,2025-02-12,129021,SP500 Health Care .S,1698.83932000
HEA.I,2025-02-13,129021,SP500 Health Care .S,1705.58111500
HEA.I,2025-02-14,129021,SP500 Health Care .S,1686.56837500
HEA.I,2025-02-18,129021,SP500 Health Care .S,1682.19967700
HEA.I,2025-02-19,129021,SP500 Health Care .S,1703.36022200
HEA.I,2025-02-20,129021,SP500 Health Care .S,1712.78758100
HEA.I,2025-02-21,129021,SP500 Health Care .S,1704.68931400
HEA.I,2025-02-24,129021,SP500 Health Care .S,1717.53558600
HEA.I,2025-02-25,129021,SP500 Health Care .S,1732.22854100
HEA.I,2025-02-26,129021,SP500 Health Care .S,1720.35619300
HEA.I,2025-02-27,129021,SP500 Health Care .S,1713.30013100
HEA.I,2025-02-28,129021,SP500 Health Care .S,1734.27829400
HEA.I,2025-03-03,129021,SP500 Health Care .S,1740.42883100
HEA.I,2025-03-04,129021,SP500 Health Care .S,1724.31537800
HEA.I,2025-03-05,129021,SP500 Health Care .S,1741.64834600
HEA.I,2025-03-06,129021,SP500 Health Care .S,1736.84957200
HEA.I,2025-03-07,129021,SP500 Health Care .S,1737.29888300
HEA.I,2025-03-10,129021,SP500 Health Care .S,1718.25588000
HEA.I,2025-03-11,129021,SP500 Health Care .S,1698.92548500
HEA.I,2025-03-12,129021,SP500 Health Care .S,1681.64534200
HEA.I,2025-03-13,129021,SP500 Health Care .S,1673.12437000
HEA.I,2025-03-14,129021,SP500 Health Care .S,1685.82467100
HEA.I,2025-03-17,129021,SP500 Health Care .S,1704.95662100
HEA.I,2025-03-18,129021,SP500 Health Care .S,1706.98188100
HEA.I,2025-03-19,129021,SP500 Health Care .S,1707.23577300
HEA.I,2025-03-20,129021,SP500 Health Care .S,1709.15812900
HEA.I,2025-03-21,129021,SP500 Health Care .S,1703.97140600
HEA.I,2025-03-24,129021,SP500 Health Care .S,1716.98795700
HEA.I,2025-03-25,129021,SP500 Health Care .S,1694.78618900
HEA.I,2025-03-26,129021,SP500 Health Care .S,1688.59808600
HEA.I,2025-03-27,129021,SP500 Health Care .S,1691.73791400
HEA.I,2025-03-28,129021,SP500 Health Care .S,1687.06320700
HEA.I,2025-03-31,129021,SP500 Health Care .S,1702.26096000
HEA.I,2025-04-01,129021,SP500 Health Care .S,1672.54020800
HEA.I,2025-04-02,129021,SP500 Health Care .S,1683.05224800
HEA.I,2025-04-03,129021,SP500 Health Care .S,1669.68266100
HEA.I,2025-04-04,129021,SP500 Health Care .S,1577.84103100
HEA.I,2025-04-07,129021,SP500 Health Care .S,1568.43320500
HEA.I,2025-04-08,129021,SP500 Health Care .S,1551.83171500
HEA.I,2025-04-09,129021,SP500 Health Care .S,1619.12496700
HEA.I,2025-04-10,129021,SP500 Health Care .S,1574.10098000
HEA.I,2025-04-11,129021,SP500 Health Care .S,1596.96367000
HEA.I,2025-04-14,129021,SP500 Health Care .S,1615.80073500
HEA.I,2025-04-15,129021,SP500 Health Care .S,1604.63092300
HEA.I,2025-04-16,129021,SP500 Health Care .S,1588.56173900
HEA.I,2025-04-17,129021,SP500 Health Care .S,1578.44435600
HEA.I,2025-04-21,129021,SP500 Health Care .S,1544.82827100
HEA.I,2025-04-22,129021,SP500 Health Care .S,1572.65156200
HEA.I,2025-04-23,129021,SP500 Health Care .S,1581.07469500
HEA.I,2025-04-24,129021,SP500 Health Care .S,1600.62343900
HEA.I,2025-04-25,129021,SP500 Health Care .S,1608.71967600
HEA.I,2025-04-28,129021,SP500 Health Care .S,1614.72765300
HEA.I,2025-04-29,129021,SP500 Health Care .S,1622.58355300
HEA.I,2025-04-30,129021,SP500 Health Care .S,1637.03787800
HEA.I,2025-05-01,129021,SP500 Health Care .S,1591.35249700
HEA.I,2025-05-02,129021,SP500 Health Care .S,1613.89535500
HEA.I,2025-05-05,129021,SP500 Health Care .S,1608.29065100
HEA.I,2025-05-06,129021,SP500 Health Care .S,1563.98288000
HEA.I,2025-05-07,129021,SP500 Health Care .S,1576.65649900
HEA.I,2025-05-08,129021,SP500 Health Care .S,1562.24150300
HEA.I,2025-05-09,129021,SP500 Health Care .S,1545.08734200
HEA.I,2025-05-12,129021,SP500 Health Care .S,1582.59848700
HEA.I,2025-05-13,129021,SP500 Health Care .S,1535.61256600
HEA.I,2025-05-14,129021,SP500 Health Care .S,1500.20978100
HEA.I,2025-05-15,129021,SP500 Health Care .S,1519.35387700
HEA.I,2025-05-16,129021,SP500 Health Care .S,1549.08392200
HEA.I,2025-05-19,129021,SP500 Health Care .S,1563.91921300
HEA.I,2025-05-20,129021,SP500 Health Care .S,1568.17169700
HEA.I,2025-05-21,129021,SP500 Health Care .S,1530.96534300
HEA.I,2025-05-22,129021,SP500 Health Care .S,1519.34976500
HEA.I,2025-05-23,129021,SP500 Health Care .S,1515.99179400
HEA.I,2025-05-27,129021,SP500 Health Care .S,1537.07717400
FIN.I,2000-01-03,129039,SP500 Financials .S,307.19661400
FIN.I,2000-01-04,129039,SP500 Financials .S,294.54305300
FIN.I,2000-01-05,129039,SP500 Financials .S,292.56045700
FIN.I,2000-01-06,129039,SP500 Financials .S,304.08680000
FIN.I,2000-01-07,129039,SP500 Financials .S,310.73075300
FIN.I,2000-01-10,129039,SP500 Financials .S,305.19389600
FIN.I,2000-01-11,129039,SP500 Financials .S,301.61101500
FIN.I,2000-01-12,129039,SP500 Financials .S,305.86271300
FIN.I,2000-01-13,129039,SP500 Financials .S,313.91025900
FIN.I,2000-01-14,129039,SP500 Financials .S,322.52047900
FIN.I,2000-01-18,129039,SP500 Financials .S,311.98448500
FIN.I,2000-01-19,129039,SP500 Financials .S,310.35059400
FIN.I,2000-01-20,129039,SP500 Financials .S,303.91548400
FIN.I,2000-01-21,129039,SP500 Financials .S,300.16988400
FIN.I,2000-01-24,129039,SP500 Financials .S,295.47892900
FIN.I,2000-01-25,129039,SP500 Financials .S,298.91458900
FIN.I,2000-01-26,129039,SP500 Financials .S,309.43901600
FIN.I,2000-01-27,129039,SP500 Financials .S,312.54320800
FIN.I,2000-01-28,129039,SP500 Financials .S,300.88518500
FIN.I,2000-01-31,129039,SP500 Financials .S,311.08739600
FIN.I,2000-02-01,129039,SP500 Financials .S,311.67159500
FIN.I,2000-02-02,129039,SP500 Financials .S,308.38144400
FIN.I,2000-02-03,129039,SP500 Financials .S,307.63033200
FIN.I,2000-02-04,129039,SP500 Financials .S,302.92605300
FIN.I,2000-02-07,129039,SP500 Financials .S,300.06992800
FIN.I,2000-02-08,129039,SP500 Financials .S,303.55012100
FIN.I,2000-02-09,129039,SP500 Financials .S,295.22063700
FIN.I,2000-02-10,129039,SP500 Financials .S,289.01019600
FIN.I,2000-02-11,129039,SP500 Financials .S,288.80490500
FIN.I,2000-02-14,129039,SP500 Financials .S,284.23370800
FIN.I,2000-02-15,129039,SP500 Financials .S,290.95914700
FIN.I,2000-02-16,129039,SP500 Financials .S,286.26008700
FIN.I,2000-02-17,129039,SP500 Financials .S,281.50259900
FIN.I,2000-02-18,129039,SP500 Financials .S,271.98665200
