tic,datadate,gvkeyx,prccd
I0028,2023-04-17,000208,13087.71400000
I0028,2023-04-18,000208,13091.79300000
I0028,2023-04-19,000208,13088.71500000
I0028,2023-04-20,000208,12985.98000000
I0028,2023-04-21,000208,13000.76800000
I0028,2023-04-24,000208,12969.75800000
I0028,2023-04-25,000208,12725.10900000
I0028,2023-04-26,000208,12806.48500000
I0028,2023-04-27,000208,13160.02600000
I0028,2023-04-28,000208,13245.98700000
I0028,2023-05-01,000208,13231.46800000
I0028,2023-05-02,000208,13113.66000000
I0028,2023-05-03,000208,13030.20800000
I0028,2023-05-04,000208,12982.48100000
I0028,2023-05-05,000208,13259.13200000
I0028,2023-05-08,000208,13291.64200000
I0028,2023-05-09,000208,13201.11400000
I0028,2023-05-10,000208,13347.82800000
I0028,2023-05-11,000208,13389.77800000
I0028,2023-05-12,000208,13340.17600000
I0028,2023-05-15,000208,13413.50900000
I0028,2023-05-16,000208,13426.01400000
I0028,2023-05-17,000208,13589.26300000
I0028,2023-05-18,000208,13834.61600000
I0028,2023-05-19,000208,13803.48900000
I0028,2023-05-22,000208,13849.74300000
I0028,2023-05-23,000208,13672.53800000
I0028,2023-05-24,000208,13604.48300000
I0028,2023-05-25,000208,13938.53100000
I0028,2023-05-26,000208,14298.40900000
I0028,2023-05-30,000208,14354.98600000
I0028,2023-05-31,000208,14254.09000000
I0028,2023-06-01,000208,14441.51300000
I0028,2023-06-02,000208,14546.64100000
I0028,2023-06-05,000208,14556.49700000
I0028,2023-06-06,000208,14558.09400000
I0028,2023-06-07,000208,14303.28700000
I0028,2023-06-08,000208,14484.54300000
I0028,2023-06-09,000208,14528.36100000
I0028,2023-06-12,000208,14784.30100000
I0028,2023-06-13,000208,14900.85300000
I0028,2023-06-14,000208,15005.69200000
I0028,2023-06-15,000208,15185.47700000
I0028,2023-06-16,000208,15083.91800000
I0028,2023-06-20,000208,15070.15000000
I0028,2023-06-21,000208,14867.45100000
I0028,2023-06-22,000208,15042.31900000
I0028,2023-06-23,000208,14891.48200000
I0028,2023-06-26,000208,14689.02100000
I0028,2023-06-27,000208,14945.90700000
I0028,2023-06-28,000208,14964.57500000
I0028,2023-06-29,000208,14939.95200000
I0028,2023-06-30,000208,15179.20800000
I0028,2023-07-03,000208,15208.69300000
I0028,2023-07-05,000208,15203.77800000
I0028,2023-07-06,000208,15089.44900000
I0028,2023-07-07,000208,15036.85200000
I0028,2023-07-10,000208,15045.63900000
I0028,2023-07-11,000208,15119.06200000
I0028,2023-07-12,000208,15307.22600000
I0028,2023-07-13,000208,15571.97600000
I0028,2023-07-14,000208,15565.59700000
I0028,2023-07-17,000208,15713.27700000
I0028,2023-07-18,000208,15841.35100000
I0028,2023-07-19,000208,15826.35200000
I0028,2023-07-20,000208,15466.08800000
I0028,2023-07-21,000208,15425.67400000
I0028,2023-07-24,000208,15448.02100000
I0028,2023-07-25,000208,15561.41500000
I0028,2023-07-26,000208,15499.26500000
I0028,2023-07-27,000208,15464.92900000
I0028,2023-07-28,000208,15750.92800000
I0028,2023-07-31,000208,15756.99900000
I0028,2023-08-01,000208,15718.00900000
I0028,2023-08-02,000208,15370.73900000
I0028,2023-08-03,000208,15353.54100000
I0028,2023-08-04,000208,15274.91500000
I0028,2023-08-07,000208,15407.85400000
I0028,2023-08-08,000208,15273.04800000
I0028,2023-08-09,000208,15101.70700000
I0028,2023-08-10,000208,15128.83700000
I0028,2023-08-11,000208,15028.07200000
I0028,2023-08-14,000208,15205.58600000
I0028,2023-08-15,000208,15037.64800000
I0028,2023-08-16,000208,14876.47000000
I0028,2023-08-17,000208,14715.81000000
I0028,2023-08-18,000208,14694.83700000
I0028,2023-08-21,000208,14936.68600000
I0028,2023-08-22,000208,14908.96200000
I0028,2023-08-23,000208,15148.05600000
I0028,2023-08-24,000208,14816.44200000
I0028,2023-08-25,000208,14941.82700000
I0028,2023-08-28,000208,15052.46000000
I0028,2023-08-29,000208,15376.54800000
I0028,2023-08-30,000208,15462.43100000
I0028,2023-08-31,000208,15501.07400000
I0028,2023-09-01,000208,15490.86400000
I0028,2023-09-05,000208,15508.23600000
I0028,2023-09-06,000208,15371.44300000
I0028,2023-09-07,000208,15258.52200000
I0028,2023-09-08,000208,15280.23000000
I0028,2023-09-11,000208,15461.86500000
I0028,2023-09-12,000208,15289.73600000
I0028,2023-09-13,000208,15348.52500000
I0028,2023-09-14,000208,15473.89300000
I0028,2023-09-15,000208,15202.39800000
I0028,2023-09-18,000208,15225.37200000
I0028,2023-09-19,000208,15191.23400000
I0028,2023-09-20,000208,14969.92300000
I0028,2023-09-21,000208,14694.24300000
I0028,2023-09-22,000208,14701.09700000
I0028,2023-09-25,000208,14768.89500000
I0028,2023-09-26,000208,14545.82600000
I0028,2023-09-27,000208,14580.15900000
I0028,2023-09-28,000208,14702.76600000
I0028,2023-09-29,000208,14715.24400000
I0028,2023-10-02,000208,14837.56900000
I0028,2023-10-03,000208,14565.61600000
I0028,2023-10-04,000208,14776.25300000
I0028,2023-10-05,000208,14723.22200000
I0028,2023-10-06,000208,14973.24100000
I0028,2023-10-09,000208,15047.15500000
I0028,2023-10-10,000208,15131.52000000
I0028,2023-10-11,000208,15241.11600000
I0028,2023-10-12,000208,15184.10000000
I0028,2023-10-13,000208,14995.11500000
I0028,2023-10-16,000208,15172.73200000
I0028,2023-10-17,000208,15122.01200000
I0028,2023-10-18,000208,14909.25900000
I0028,2023-10-19,000208,14783.12700000
I0028,2023-10-20,000208,14560.87700000
I0028,2023-10-23,000208,14604.85000000
I0028,2023-10-24,000208,14745.85500000
I0028,2023-10-25,000208,14381.64100000
I0028,2023-10-26,000208,14109.57300000
I0028,2023-10-27,000208,14180.42100000
I0028,2023-10-30,000208,14335.50700000
I0028,2023-10-31,000208,14409.78300000
I0028,2023-11-01,000208,14664.90500000
I0028,2023-11-02,000208,14919.54500000
I0028,2023-11-03,000208,15099.49200000
I0028,2023-11-06,000208,15154.92600000
I0028,2023-11-07,000208,15296.01900000
I0028,2023-11-08,000208,15313.24100000
I0028,2023-11-09,000208,15187.89800000
I0028,2023-11-10,000208,15529.12000000
I0028,2023-11-13,000208,15482.78700000
I0028,2023-11-14,000208,15812.47300000
I0028,2023-11-15,000208,15817.17600000
I0028,2023-11-16,000208,15833.17300000
I0028,2023-11-17,000208,15837.99300000
I0028,2023-11-20,000208,16027.06400000
I0028,2023-11-21,000208,15933.62000000
I0028,2023-11-22,000208,16001.38600000
I0028,2023-11-24,000208,15982.01300000
I0028,2023-11-27,000208,15961.98100000
I0028,2023-11-28,000208,16010.42900000
I0028,2023-11-29,000208,15987.60100000
I0028,2023-11-30,000208,15947.87000000
I0028,2023-12-01,000208,15997.57900000
I0028,2023-12-04,000208,15839.66900000
I0028,2023-12-05,000208,15877.70900000
I0028,2023-12-06,000208,15788.04800000
I0028,2023-12-07,000208,16022.48700000
I0028,2023-12-08,000208,16084.68900000
I0028,2023-12-11,000208,16221.73500000
I0028,2023-12-12,000208,16354.24800000
I0028,2023-12-13,000208,16562.37000000
I0028,2023-12-14,000208,16537.82600000
I0028,2023-12-15,000208,16623.44700000
I0028,2023-12-18,000208,16729.80300000
I0028,2023-12-19,000208,16811.85500000
I0028,2023-12-20,000208,16554.15800000
I0028,2023-12-21,000208,16757.40800000
I0028,2023-12-22,000208,16777.40300000
I0028,2023-12-26,000208,16878.46200000
I0028,2023-12-27,000208,16906.80100000
I0028,2023-12-28,000208,16898.47300000
I0028,2023-12-29,000208,16825.93100000
I0028,2024-01-02,000208,16543.93800000
I0028,2024-01-03,000208,16368.49100000
I0028,2024-01-04,000208,16282.01200000
I0028,2024-01-05,000208,16305.97900000
I0028,2024-01-08,000208,16649.87400000
I0028,2024-01-09,000208,16678.70400000
I0028,2024-01-10,000208,16793.04500000
I0028,2024-01-11,000208,16820.90100000
I0028,2024-01-12,000208,16832.91800000
I0028,2024-01-16,000208,16830.70900000
I0028,2024-01-17,000208,16736.27900000
I0028,2024-01-18,000208,16982.28900000
I0028,2024-01-19,000208,17314.00500000
I0028,2024-01-22,000208,17330.38000000
I0028,2024-01-23,000208,17404.20600000
I0028,2024-01-24,000208,17499.29900000
I0028,2024-01-25,000208,17516.98800000
I0028,2024-01-26,000208,17421.00900000
I0028,2024-01-29,000208,17596.27000000
I0028,2024-01-30,000208,17476.70900000
I0028,2024-01-31,000208,17137.23600000
I0028,2024-02-01,000208,17344.70900000
I0028,2024-02-02,000208,17642.73200000
I0028,2024-02-05,000208,17613.03600000
I0028,2024-02-06,000208,17572.73400000
I0028,2024-02-07,000208,17755.07200000
I0028,2024-02-08,000208,17783.16600000
I0028,2024-02-09,000208,17962.40500000
I0028,2024-02-12,000208,17882.66100000
I0028,2024-02-13,000208,17600.42400000
I0028,2024-02-14,000208,17807.63100000
I0028,2024-02-15,000208,17845.72300000
I0028,2024-02-16,000208,17685.98000000
I0028,2024-02-20,000208,17546.09600000
I0028,2024-02-21,000208,17478.90800000
I0028,2024-02-22,000208,18004.70200000
I0028,2024-02-23,000208,17937.61000000
I0028,2024-02-26,000208,17933.33200000
I0028,2024-02-27,000208,17971.04700000
I0028,2024-02-28,000208,17874.50400000
I0028,2024-02-29,000208,18043.85000000
I0028,2024-03-01,000208,18302.91000000
I0028,2024-03-04,000208,18226.48200000
I0028,2024-03-05,000208,17897.86700000
I0028,2024-03-06,000208,18017.57500000
I0028,2024-03-07,000208,18297.99000000
I0028,2024-03-08,000208,18018.45200000
I0028,2024-03-11,000208,17951.69200000
I0028,2024-03-12,000208,18219.11500000
I0028,2024-03-13,000208,18068.46700000
I0028,2024-03-14,000208,18014.80600000
I0028,2024-03-15,000208,17808.25000000
I0028,2024-03-18,000208,17985.00700000
I0028,2024-03-19,000208,18032.20500000
I0028,2024-03-20,000208,18240.10700000
I0028,2024-03-21,000208,18320.37600000
I0028,2024-03-22,000208,18339.44300000
I0028,2024-03-25,000208,18277.06400000
I0028,2024-03-26,000208,18210.53700000
I0028,2024-03-27,000208,18280.84200000
I0028,2024-03-28,000208,18254.68900000
I0028,2024-04-01,000208,18293.19900000
I0028,2024-04-02,000208,18121.78400000
I0028,2024-04-03,000208,18160.19000000
I0028,2024-04-04,000208,17878.78000000
I0028,2024-04-05,000208,18108.45600000
I0028,2024-04-08,000208,18100.19200000
I0028,2024-04-09,000208,18169.90500000
I0028,2024-04-10,000208,18011.65500000
I0028,2024-04-11,000208,18307.98300000
I0028,2024-04-12,000208,18003.48700000
I0028,2024-04-15,000208,17706.83200000
I0028,2024-04-16,000208,17713.66400000
I0028,2024-04-17,000208,17493.62200000
I0028,2024-04-18,000208,17394.31400000
I0028,2024-04-19,000208,17037.64600000
I0028,2024-04-22,000208,17210.88600000
I0028,2024-04-23,000208,17471.47100000
I0028,2024-04-24,000208,17526.80100000
I0028,2024-04-25,000208,17430.50400000
I0028,2024-04-26,000208,17718.29900000
I0028,2024-04-29,000208,17782.71500000
I0028,2024-04-30,000208,17440.69200000
I0028,2024-05-01,000208,17318.54900000
I0028,2024-05-02,000208,17541.54100000
I0028,2024-05-03,000208,17890.79500000
I0028,2024-05-06,000208,18093.56600000
I0028,2024-05-07,000208,18091.44600000
I0028,2024-05-08,000208,18085.01200000
I0028,2024-05-09,000208,18113.46300000
I0028,2024-05-10,000208,18161.18000000
I0028,2024-05-13,000208,18198.61400000
I0028,2024-05-14,000208,18322.77100000
I0028,2024-05-15,000208,18596.65100000
I0028,2024-05-16,000208,18557.96400000
I0028,2024-05-17,000208,18546.23000000
I0028,2024-05-20,000208,18674.18700000
I0028,2024-05-21,000208,18713.79800000
I0028,2024-05-22,000208,18705.20200000
I0028,2024-05-23,000208,18623.38700000
I0028,2024-05-24,000208,18808.34700000
I0028,2024-05-28,000208,18869.44000000
I0028,2024-05-29,000208,18736.75500000
I0028,2024-05-30,000208,18538.66300000
I0028,2024-05-31,000208,18536.65100000
I0028,2024-06-03,000208,18600.97400000
I0028,2024-06-04,000208,18654.83700000
I0028,2024-06-05,000208,19035.04800000
I0028,2024-06-06,000208,19021.19300000
I0028,2024-06-07,000208,19000.95100000
I0028,2024-06-10,000208,19074.67500000
I0028,2024-06-11,000208,19210.18500000
I0028,2024-06-12,000208,19465.18000000
I0028,2024-06-13,000208,19576.92400000
I0028,2024-06-14,000208,19659.80000000
I0028,2024-06-17,000208,19902.74900000
I0028,2024-06-18,000208,19908.85800000
I0028,2024-06-20,000208,19752.29800000
I0028,2024-06-21,000208,19700.43100000
I0028,2024-06-24,000208,19474.62000000
I0028,2024-06-25,000208,19701.12900000
I0028,2024-06-26,000208,19751.04800000
I0028,2024-06-27,000208,19789.02700000
I0028,2024-06-28,000208,19682.87100000
I0028,2024-07-01,000208,19812.22300000
I0028,2024-07-02,000208,20011.89300000
I0028,2024-07-03,000208,20186.63400000
I0028,2024-07-05,000208,20391.96600000
I0028,2024-07-08,000208,20439.54200000
I0028,2024-07-09,000208,20453.02400000
I0028,2024-07-10,000208,20675.37900000
I0028,2024-07-11,000208,20211.36000000
I0028,2024-07-12,000208,20331.49400000
I0028,2024-07-15,000208,20386.87700000
I0028,2024-07-16,000208,20398.62400000
I0028,2024-07-17,000208,19799.14300000
I0028,2024-07-18,000208,19705.09400000
I0028,2024-07-19,000208,19522.62000000
I0028,2024-07-22,000208,19822.86500000
I0028,2024-07-23,000208,19754.33700000
I0028,2024-07-24,000208,19032.38800000
I0028,2024-07-25,000208,18830.58500000
I0028,2024-07-26,000208,19023.65600000
I0028,2024-07-29,000208,19059.48700000
I0028,2024-07-30,000208,18796.27300000
I0028,2024-07-31,000208,19362.42800000
I0028,2024-08-01,000208,18890.38600000
I0028,2024-08-02,000208,18440.84500000
I0028,2024-08-05,000208,17895.15500000
I0028,2024-08-06,000208,18077.91800000
I0028,2024-08-07,000208,17867.36600000
I0028,2024-08-08,000208,18413.81700000
I0028,2024-08-09,000208,18513.10400000
I0028,2024-08-12,000208,18542.02600000
I0028,2024-08-13,000208,19006.43300000
I0028,2024-08-14,000208,19022.67500000
I0028,2024-08-15,000208,19490.14600000
I0028,2024-08-16,000208,19508.52400000
I0028,2024-08-19,000208,19766.48500000
I0028,2024-08-20,000208,19719.82100000
I0028,2024-08-21,000208,19824.83900000
I0028,2024-08-22,000208,19491.83500000
I0028,2024-08-23,000208,19720.86800000
I0028,2024-08-26,000208,19516.43700000
I0028,2024-08-27,000208,19581.52300000
I0028,2024-08-28,000208,19350.78200000
I0028,2024-08-29,000208,19325.45400000
I0028,2024-08-30,000208,19574.64000000
I0028,2024-09-03,000208,18958.73500000
I0028,2024-09-04,000208,18921.39600000
I0028,2024-09-05,000208,18930.33000000
I0028,2024-09-06,000208,18421.31200000
I0028,2024-09-09,000208,18660.78000000
I0028,2024-09-10,000208,18829.13600000
I0028,2024-09-11,000208,19237.30400000
I0028,2024-09-12,000208,19423.06900000
I0028,2024-09-13,000208,19514.58500000
I0028,2024-09-16,000208,19423.06400000
I0028,2024-09-17,000208,19432.39700000
I0028,2024-09-18,000208,19344.49400000
I0028,2024-09-19,000208,19839.82900000
I0028,2024-09-20,000208,19791.48900000
I0028,2024-09-23,000208,19852.19800000
I0028,2024-09-24,000208,19944.84300000
I0028,2024-09-25,000208,19972.60800000
I0028,2024-09-26,000208,20115.53800000
I0028,2024-09-27,000208,20008.62400000
I0028,2024-09-30,000208,20060.68700000
I0028,2024-10-01,000208,19773.30300000
I0028,2024-10-02,000208,19802.58500000
I0028,2024-10-03,000208,19793.34300000
I0028,2024-10-04,000208,20035.01700000
I0028,2024-10-07,000208,19800.74000000
I0028,2024-10-08,000208,20107.77700000
I0028,2024-10-09,000208,20268.85900000
I0028,2024-10-10,000208,20241.76100000
I0028,2024-10-11,000208,20271.97400000
I0028,2024-10-14,000208,20439.04600000
I0028,2024-10-15,000208,20159.82600000
I0028,2024-10-16,000208,20174.04900000
I0028,2024-10-17,000208,20190.42400000
I0028,2024-10-18,000208,20324.04200000
I0028,2024-10-21,000208,20361.46600000
I0028,2024-10-22,000208,20383.64500000
I0028,2024-10-23,000208,20066.95600000
I0028,2024-10-24,000208,20232.87200000
I0028,2024-10-25,000208,20352.01500000
I0028,2024-10-28,000208,20351.06800000
I0028,2024-10-29,000208,20550.65300000
I0028,2024-10-30,000208,20387.70000000
I0028,2024-10-31,000208,19890.41600000
I0028,2024-11-01,000208,20033.14200000
I0028,2024-11-04,000208,19963.60200000
I0028,2024-11-05,000208,20227.45600000
I0028,2024-11-06,000208,20781.33400000
I0028,2024-11-07,000208,21101.56600000
I0028,2024-11-08,000208,21117.17900000
I0028,2024-11-11,000208,21106.59100000
I0028,2024-11-12,000208,21070.79300000
I0028,2024-11-13,000208,21036.16400000
I0028,2024-11-14,000208,20896.67300000
I0028,2024-11-15,000208,20394.13300000
I0028,2024-11-18,000208,20539.19200000
I0028,2024-11-19,000208,20684.59400000
I0028,2024-11-20,000208,20667.10400000
I0028,2024-11-21,000208,20740.78100000
I0028,2024-11-22,000208,20776.23000000
I0028,2024-11-25,000208,20804.89300000
I0028,2024-11-26,000208,20922.89800000
I0028,2024-11-27,000208,20744.48800000
I0028,2024-11-29,000208,20930.36600000
I0028,2024-12-02,000208,21164.59600000
I0028,2024-12-03,000208,21229.31700000
I0028,2024-12-04,000208,21492.36200000
I0028,2024-12-05,000208,21425.22300000
I0028,2024-12-06,000208,21622.25400000
I0028,2024-12-09,000208,21440.82000000
I0028,2024-12-10,000208,21368.18100000
I0028,2024-12-11,000208,21763.98400000
I0028,2024-12-12,000208,21615.27300000
I0028,2024-12-13,000208,21780.25400000
I0028,2024-12-16,000208,22096.65700000
I0028,2024-12-17,000208,22001.08400000
I0028,2024-12-18,000208,21209.31500000
I0028,2024-12-19,000208,21110.50600000
I0028,2024-12-20,000208,21289.15400000
I0028,2024-12-23,000208,21503.17100000
I0028,2024-12-24,000208,21797.65100000
I0028,2024-12-26,000208,21768.31200000
I0028,2024-12-27,000208,21473.01500000
I0028,2024-12-30,000208,21197.08900000
I0028,2024-12-31,000208,21012.17400000
I0028,2025-01-02,000208,20975.62400000
I0028,2025-01-03,000208,21326.15700000
I0028,2025-01-06,000208,21559.50000000
I0028,2025-01-07,000208,21173.04300000
I0028,2025-01-08,000208,21180.96500000
I0028,2025-01-10,000208,20847.58200000
I0028,2025-01-13,000208,20784.72400000
I0028,2025-01-14,000208,20757.41000000
I0028,2025-01-15,000208,21237.85200000
I0028,2025-01-16,000208,21091.25200000
I0028,2025-01-17,000208,21441.15500000
I0028,2025-01-21,000208,21566.50700000
I0028,2025-01-22,000208,21852.99600000
I0028,2025-01-23,000208,21900.93000000
I0028,2025-01-24,000208,21774.01100000
I0028,2025-01-27,000208,21127.27900000
I0028,2025-01-28,000208,21463.03700000
I0028,2025-01-29,000208,21411.45800000
I0028,2025-01-30,000208,21508.12300000
I0028,2025-01-31,000208,21478.04800000
I0028,2025-02-03,000208,21297.58200000
I0028,2025-02-04,000208,21566.91800000
I0028,2025-02-05,000208,21658.16400000
I0028,2025-02-06,000208,21774.06500000
I0028,2025-02-07,000208,21491.30900000
I0028,2025-02-10,000208,21756.73400000
I0028,2025-02-11,000208,21693.52100000
I0028,2025-02-12,000208,21719.26100000
I0028,2025-02-13,000208,22030.71400000
I0028,2025-02-14,000208,22114.68900000
I0028,2025-02-18,000208,22164.60600000
I0028,2025-02-19,000208,22175.59800000
I0028,2025-02-20,000208,22068.05700000
I0028,2025-02-21,000208,21614.08000000
I0028,2025-02-24,000208,21352.08000000
I0028,2025-02-25,000208,21087.24500000
I0028,2025-02-26,000208,21132.91900000
I0028,2025-02-27,000208,20550.95300000
I0028,2025-02-28,000208,20884.40800000
I0028,2025-03-03,000208,20425.58400000
I0028,2025-03-04,000208,20352.52800000
I0028,2025-03-05,000208,20628.46500000
I0028,2025-03-06,000208,20052.63500000
I0028,2025-03-07,000208,20201.37300000
I0028,2025-03-10,000208,19430.95300000
I0028,2025-03-11,000208,19376.96000000
I0028,2025-03-12,000208,19596.02000000
I0028,2025-03-13,000208,19225.48300000
I0028,2025-03-14,000208,19704.63600000
I0028,2025-03-17,000208,19812.23600000
I0028,2025-03-18,000208,19483.36000000
I0028,2025-03-19,000208,19736.66200000
I0028,2025-03-20,000208,19677.60900000
I0028,2025-03-21,000208,19753.96600000
I0028,2025-03-24,000208,20180.44500000
I0028,2025-03-25,000208,20287.82600000
I0028,2025-03-26,000208,19916.99200000
I0028,2025-03-27,000208,19798.62200000
I0028,2025-03-28,000208,19281.40000000
I0028,2025-03-31,000208,19278.44700000
I0028,2025-04-01,000208,19436.42300000
I0028,2025-04-02,000208,19581.77700000
I0028,2025-04-03,000208,18521.47500000
I0028,2025-04-04,000208,17397.69500000
I0028,2025-04-07,000208,17430.68200000
I0028,2025-04-08,000208,17090.40200000
I0028,2025-04-09,000208,19145.06200000
I0028,2025-04-10,000208,18343.57300000
I0028,2025-04-11,000208,18690.05400000
I0028,2025-04-14,000208,18796.02100000
I0028,2025-04-15,000208,18830.22700000
I0028,2025-04-16,000208,18257.64300000
I0028,2025-04-17,000208,18258.09200000
I0028,2025-04-21,000208,17808.30100000
I0028,2025-04-22,000208,18276.40700000
I0028,2025-04-23,000208,18693.25800000
I0028,2025-04-24,000208,19214.40000000
I0028,2025-04-25,000208,19432.55900000
I0028,2025-04-28,000208,19427.28900000
I0028,2025-04-29,000208,19544.94600000
I0028,2025-04-30,000208,19571.01800000
I0028,2025-05-01,000208,19786.70900000
I0028,2025-05-02,000208,20102.61400000
I0028,2025-05-05,000208,19967.94200000
I0028,2025-05-06,000208,19791.34500000
I0028,2025-05-07,000208,19867.97300000
I0028,2025-05-08,000208,20063.56500000
I0028,2025-05-09,000208,20061.44900000
I0028,2025-05-12,000208,20868.14900000
I0028,2025-05-13,000208,21197.69900000
I0028,2025-05-14,000208,21319.20600000
I0028,2025-05-15,000208,21335.82200000
I0028,2025-05-16,000208,21427.93600000
I0028,2025-05-19,000208,21447.05300000
I0028,2025-05-20,000208,21367.37400000
I0028,2025-05-21,000208,21080.35900000
I0028,2025-05-22,000208,21112.47100000
I0028,2025-05-23,000208,20915.65500000
I0028,2025-05-27,000208,21414.99100000
IND.I,2018-01-02,128898,642.65014200
IND.I,2018-01-03,128898,646.02466500
IND.I,2018-01-04,128898,650.89495300
IND.I,2018-01-05,128898,655.65740100
IND.I,2018-01-08,128898,658.01779500
IND.I,2018-01-09,128898,662.00264900
IND.I,2018-01-10,128898,662.55348500
IND.I,2018-01-11,128898,671.05537900
IND.I,2018-01-12,128898,676.88312000
IND.I,2018-01-16,128898,670.61884900
IND.I,2018-01-17,128898,673.68182000
IND.I,2018-01-18,128898,669.55761900
IND.I,2018-01-19,128898,670.90134500
IND.I,2018-01-22,128898,670.69300000
IND.I,2018-01-23,128898,671.62509100
IND.I,2018-01-24,128898,670.11404600
IND.I,2018-01-25,128898,671.13727400
IND.I,2018-01-26,128898,678.73664000
IND.I,2018-01-29,128898,674.37911100
IND.I,2018-01-30,128898,668.63387000
IND.I,2018-01-31,128898,671.31707100
IND.I,2018-02-01,128898,670.05290300
IND.I,2018-02-02,128898,656.51090900
IND.I,2018-02-05,128898,627.23231500
IND.I,2018-02-06,128898,637.68845100
IND.I,2018-02-07,128898,639.41990600
IND.I,2018-02-08,128898,614.17861700
IND.I,2018-02-09,128898,620.86272900
IND.I,2018-02-12,128898,630.62913800
IND.I,2018-02-13,128898,632.14652000
IND.I,2018-02-14,128898,639.84126400
IND.I,2018-02-15,128898,649.10453800
IND.I,2018-02-16,128898,649.43719200
IND.I,2018-02-20,128898,642.75433500
IND.I,2018-02-21,128898,642.70036600
IND.I,2018-02-22,128898,646.46673700
IND.I,2018-02-23,128898,651.61420700
IND.I,2018-02-26,128898,660.66755600
IND.I,2018-02-27,128898,652.51918100
IND.I,2018-02-28,128898,642.75860100
IND.I,2018-03-01,128898,630.38999600
IND.I,2018-03-02,128898,629.88913100
IND.I,2018-03-05,128898,637.48906700
IND.I,2018-03-06,128898,640.55487600
IND.I,2018-03-07,128898,640.50102700
IND.I,2018-03-08,128898,643.62016500
IND.I,2018-03-09,128898,657.58491100
IND.I,2018-03-12,128898,649.90878700
IND.I,2018-03-13,128898,646.40204500
IND.I,2018-03-14,128898,639.08098200
IND.I,2018-03-15,128898,641.16368600
IND.I,2018-03-16,128898,644.55467600
IND.I,2018-03-19,128898,639.26060200
IND.I,2018-03-20,128898,641.43116600
IND.I,2018-03-21,128898,642.18910100
IND.I,2018-03-22,128898,621.15403100
IND.I,2018-03-23,128898,612.52440500
IND.I,2018-03-26,128898,626.62100900
IND.I,2018-03-27,128898,618.04539400
IND.I,2018-03-28,128898,615.66229800
IND.I,2018-03-29,128898,624.95454800
IND.I,2018-04-02,128898,612.04273000
IND.I,2018-04-03,128898,620.50909200
IND.I,2018-04-04,128898,623.15115900
IND.I,2018-04-05,128898,629.40376800
IND.I,2018-04-06,128898,612.19668000
IND.I,2018-04-09,128898,610.09414100
IND.I,2018-04-10,128898,619.44244800
IND.I,2018-04-11,128898,614.77163200
IND.I,2018-04-12,128898,623.67279500
IND.I,2018-04-13,128898,622.17761700
IND.I,2018-04-16,128898,628.39035500
IND.I,2018-04-17,128898,633.66252000
IND.I,2018-04-18,128898,640.12311000
IND.I,2018-04-19,128898,638.25888600
IND.I,2018-04-20,128898,635.52137600
IND.I,2018-04-23,128898,635.02789000
IND.I,2018-04-24,128898,617.14256600
IND.I,2018-04-25,128898,618.84754800
IND.I,2018-04-26,128898,616.22663100
IND.I,2018-04-27,128898,615.50921200
IND.I,2018-04-30,128898,607.16715600
IND.I,2018-05-01,128898,604.39458100
IND.I,2018-05-02,128898,599.00999000
IND.I,2018-05-03,128898,600.31228400
IND.I,2018-05-04,128898,607.15042800
IND.I,2018-05-07,128898,611.35956000
IND.I,2018-05-08,128898,615.75185900
IND.I,2018-05-09,128898,622.56011700
IND.I,2018-05-10,128898,626.41160000
IND.I,2018-05-11,128898,627.76428600
IND.I,2018-05-14,128898,626.54233500
IND.I,2018-05-15,128898,624.24460900
IND.I,2018-05-16,128898,626.56185400
IND.I,2018-05-17,128898,628.46945300
IND.I,2018-05-18,128898,631.91574700
IND.I,2018-05-21,128898,641.61558200
IND.I,2018-05-22,128898,633.60580600
IND.I,2018-05-23,128898,632.67977300
IND.I,2018-05-24,128898,636.46950400
IND.I,2018-05-25,128898,635.27999500
IND.I,2018-05-29,128898,624.89667900
IND.I,2018-05-30,128898,632.68763900
IND.I,2018-05-31,128898,623.48819800
IND.I,2018-06-01,128898,630.66759800
IND.I,2018-06-04,128898,629.83848500
IND.I,2018-06-05,128898,630.93386900
IND.I,2018-06-06,128898,636.58599100
IND.I,2018-06-07,128898,637.89780800
IND.I,2018-06-08,128898,640.62171800
IND.I,2018-06-11,128898,641.60310100
IND.I,2018-06-12,128898,641.13621800
IND.I,2018-06-13,128898,635.89945700
IND.I,2018-06-14,128898,633.36315500
IND.I,2018-06-15,128898,631.75322100
IND.I,2018-06-18,128898,629.33770400
IND.I,2018-06-19,128898,615.87131100
IND.I,2018-06-20,128898,615.97799300
IND.I,2018-06-21,128898,608.66901400
IND.I,2018-06-22,128898,610.31769900
IND.I,2018-06-25,128898,602.73344100
IND.I,2018-06-26,128898,604.70172800
IND.I,2018-06-27,128898,599.95337100
IND.I,2018-06-28,128898,600.89042900
IND.I,2018-06-29,128898,602.10408200
IND.I,2018-07-02,128898,603.27445600
IND.I,2018-07-03,128898,601.01761500
IND.I,2018-07-05,128898,604.07295500
IND.I,2018-07-06,128898,606.39656100
IND.I,2018-07-09,128898,617.36131300
IND.I,2018-07-10,128898,619.47747500
IND.I,2018-07-11,128898,609.46645000
IND.I,2018-07-12,128898,616.29412000
IND.I,2018-07-13,128898,619.95030500
IND.I,2018-07-16,128898,617.22385100
