,Overall NFCI,Leverage,Risk,Credit,UMich,BKK Leading Index,CFNAI,St Louis Stress Index,China EPU,US EPU,Global GPR,China GPR,USA GPR,GER GPR,Saudi GPR,Global Sustainability Index,US Sustainability Index,GER Sustainability Index,China Sustainability Index,.CESICNY,.CESIEUR,.CESIGL
2008-11,2.7581,4.191445,2.459275,2.6027375,55.3,2.118979146150973,-3.26,6.6377,126.0783957,148.84257,14.921173095703123,-0.0491743385791778,0.3795545101165771,0.0140146166086196,0.0617057010531426,0.034033654607978,-0.047837772113133,1.1293961757394777,0.8322785067499254,-78.8,-143.4,-74.2
2008-12,2.6546675,4.18239,2.175205,2.60537,60.1,1.8979686968523448,-3.85,6.016675,125.1415112,145.9947,13.28546142578125,-0.0098777115345001,0.1636360883712768,-0.077703632414341,-0.0249219238758087,-0.2036846245154336,-0.4072197634873671,-0.4499972518953316,-0.364426094273949,-131.8,-162.8,-98.4
2009-01,2.015284,3.816896,1.646808,2.078362,61.2,1.5440179266682768,-4.34,4.119059999999999,133.947781,171.94621,-6.996955871582031,-0.0420393943786621,-0.1582258939743039,0.0335450246930122,0.0802837163209915,0.0798834405382611,0.5461302618991917,0.2176460808267224,0.2211261945925451,-66.6,-95.6,-73.8
2009-02,1.824275,3.2560625,1.5228325,1.8578925,56.3,1.1839108071679028,-2.07,3.83255,102.8741879,187.11403,-17.91680145263672,0.0633247494697571,-0.182600259780884,0.0425886213779449,-0.1242960244417191,0.1519616013903382,0.2345876301942377,-0.0202691296235933,0.4017568990911857,-35.2,-92.4,-80.7
2009-03,1.8364325,2.45895,1.5890825,1.8662725,57.3,0.8850774077245501,-3.47,3.775425,116.0514077,166.90338,5.191947937011719,-0.0657843500375747,0.0544550418853759,-0.0385439246892929,-0.0032224580645561,0.2394408564982009,0.6867567856773935,0.0757784205300715,0.2018518617802864,-125.1,-81.5,-60.0
2009-04,1.4082475,1.682545,1.265665,1.5533549999999998,65.1,0.6170428290388148,-2.53,2.7803,81.10388061,131.85612,13.04387664794922,0.3392589837312698,0.3577350378036499,0.07839597761631,0.0143300443887711,0.0321536544591367,-0.1402305169048393,0.1801813587422329,-0.1238335656069375,-41.0,-22.3,-18.5
2009-05,0.930062,1.241996,0.861176,1.1111140000000002,68.7,0.1203812260293742,-2.24,1.74864,57.25819516,138.80585,3.9923629760742183,-0.190028965473175,0.0831656455993652,-0.1054471060633659,0.0210711210966109,-0.2738635309998416,-0.3651966648216287,-0.3805403585047098,-0.2466345827143236,-10.5,68.6,33.8
2009-06,0.7256625,1.09294,0.7033575000000001,0.86633,70.8,-0.4232854991406716,-1.72,1.3341500000000002,179.8466198,130.93348,-8.571273803710938,0.0142818391323089,-0.3188093900680542,0.1031753197312354,0.0054125860333442,0.1137040673051259,0.4728990867958169,0.1858235674520465,-0.415072947302108,90.5,78.1,47.5
2009-07,0.499062,0.8614520000000001,0.473664,0.701908,66.0,-0.7039228333776055,-0.27,0.96618,134.7848897,126.28215,2.3300323486328125,-0.0201219916343688,0.1659928560256958,-0.0766528695821761,-0.0247406661510467,-0.1683631993611192,-0.3168281846231099,0.0131692174711506,0.0069954017507136,43.0,48.7,34.9
2009-08,0.2309874999999999,0.57534,0.2060225,0.5065999999999999,65.7,-0.9630902957749132,-0.65,0.5902499999999999,121.9350516,152.55009,-10.067741394042969,-0.009607821702957,-0.2331805229187011,-0.0091498047113419,-0.0553287230432033,0.1072429966260404,-0.1605541551384998,0.0081300863329765,2.626487451933275,2.3,84.3,54.5
2009-09,0.094235,0.41622,0.07106,0.3925725,73.5,-1.1877666013994186,-0.55,0.292675,190.3161026,145.44437,19.46810913085937,0.2344691753387451,0.5116391181945801,0.4937223941087724,0.0546239502727985,-0.0517703171967187,0.0455296455749358,-0.2186764831039026,-0.6182604871306019,-18.8,61.3,34.7
2009-10,0.01042,0.366202,-0.00226,0.318954,70.6,-1.3670315787866922,-0.81,0.26378,121.2544527,138.13055,-2.263587951660156,-0.1878786385059357,-0.099067211151123,-0.3772945404052734,-0.0168515369296074,0.1298923737742443,0.4319847925879752,0.0944976992752606,0.3273121249049915,14.6,43.2,25.1
2009-11,-0.04687,0.3933125,-0.0568825,0.25235,67.4,-1.5144571931410906,-0.15,0.158575,123.0599435,116.16231,-8.474639892578125,-0.0531369149684906,-0.366844892501831,-0.0161278545856476,0.0401972606778145,-0.0459153680903288,0.0764416410781281,-0.3984898332224013,-0.1551015473958963,32.6,25.3,12.4
2009-12,-0.127175,0.41066,-0.07255,0.1124749999999999,72.5,-1.5819696925027174,-0.34,-0.11085,103.5806473,121.22101,10.84515380859375,-0.0074959397315979,0.47027587890625,-0.0110639482736588,0.0228388383984566,0.5386135017723463,0.2556039283987301,1.4117244215650735,1.280157124003638,-0.7,-15.5,16.9
2010-01,-0.211776,0.372676,-0.094472,-0.001128,74.4,-1.5034425478960567,0.04,-0.22482,119.1620388,149.35928,-1.3658905029296875,-7.68899917601984e-05,-0.1530156135559082,-0.0293388813734054,0.069603070616722,-0.3395173663423344,-0.3705989981338001,-0.5875008986168151,0.0368091223717015,14.2,10.3,25.7
2010-02,-0.23286,0.2397574999999999,-0.176175,0.02639,73.6,-1.4693908249197571,-0.39,-0.1257,106.0494584,132.79865,-10.855667114257812,0.143737256526947,-0.2459530830383298,0.0698521137237549,-0.0869907438755036,0.4296306051667111,1.512596358207528,0.554819186850825,-0.547908541335359,-8.4,-45.0,20.3
2010-03,-0.3890725,0.0740125,-0.3278824999999999,-0.0753475,73.6,-1.412625041366706,0.49,-0.44115,143.9223773,137.47003,-6.608413696289063,-0.1330087780952454,-0.1465293169021608,-0.0689424276351929,-0.0154338404536246,-0.2409943263414058,-0.4605294544259487,-0.4474100505604993,0.5304447049782728,24.8,7.7,26.1
2010-04,-0.458872,0.00512,-0.35328,-0.144422,72.2,-1.4197049160370327,0.34,-0.403,95.04216108,137.0774,14.644638061523438,0.1856266856193543,0.3087644577026369,0.0772099792957305,-0.0301388949155806,0.0921887990523422,0.0489748293958678,0.3719611103320677,0.3166796762507111,17.8,64.2,31.3
